bacteria_OG	read_count_sum	RPK_sum	bacteria_eggnog_cat	bacteria_eggnog_desc	LIBID	feature_class
2Z7KC|Bacteria	1	3.745318352059925	S	NA	MHS571	bacteria_OG
2Z7RS|Bacteria	73	146.30680172858152	S	Protein of unknown function (DUF2891)	MHS571	bacteria_OG
2Z7RZ|Bacteria	4	12.698412698412698	S	NA	MHS571	bacteria_OG
2Z7TU|Bacteria	4	7.707129094412331	S	NA	MHS571	bacteria_OG
2Z7U4|Bacteria	52	114.19186314857419	S	succinate dehydrogenase	MHS571	bacteria_OG
2Z7U7|Bacteria	2	4.444444444444445	S	Protein of unknown function (DUF2827)	MHS571	bacteria_OG
2Z7U8|Bacteria	2	4.975124378109452	S	NA	MHS571	bacteria_OG
2Z7UG|Bacteria	2	3.8314176245210727	S	Protein of unknown function (DUF2840)	MHS571	bacteria_OG
2Z7VY|Bacteria	262	243.43930361342942	S	Psort location Cytoplasmic, score	MHS571	bacteria_OG
2Z7WX|Bacteria	1	4.166666666666667	S	Arylsulfotransferase (ASST)	MHS571	bacteria_OG
2Z802|Bacteria	25	66.76632084686254	S	phage tail protein	MHS571	bacteria_OG
2Z83I|Bacteria	315	323.0886318566417	S	phosphoenolpyruvate carboxykinase (diphosphate) activity	MHS571	bacteria_OG
2Z85X|Bacteria	7	18.229166666666668	S	NA	MHS571	bacteria_OG
2Z87P|Bacteria	3	11.787034262311458	C	photosynthetic electron transport in photosystem II	MHS571	bacteria_OG
2Z88T|Bacteria	2	4.901960784313726	S	NA	MHS571	bacteria_OG
2Z89R|Bacteria	73	117.22551686248298	S	NA	MHS571	bacteria_OG
2Z8EE|Bacteria	2	4.301075268817204	S	Gp37 protein	MHS571	bacteria_OG
2Z8M9|Bacteria	2	9.25925925925926	S	NA	MHS571	bacteria_OG
2Z8P5|Bacteria	17	21.46036491719168	S	Lantibiotic dehydratase, C terminus	MHS571	bacteria_OG
2Z8UC|Bacteria	94	112.52184564079498	S	NA	MHS571	bacteria_OG
2Z8VD|Bacteria	1	3.623188405797101	S	NA	MHS571	bacteria_OG
2Z8YM|Bacteria	2	4.385964912280701	S	NA	MHS571	bacteria_OG
2Z8YX|Bacteria	5	11.470105283492707	S	Protein of unknown function (DUF2815)	MHS571	bacteria_OG
2Z8ZT|Bacteria	9	11.278195488721805	S	NA	MHS571	bacteria_OG
2Z8ZV|Bacteria	8	7.036059806508355	S	ABC-2 family transporter protein	MHS571	bacteria_OG
2Z90C|Bacteria	53	130.93975639787345	S	Protein of unknown function (DUF3710)	MHS571	bacteria_OG
2Z936|Bacteria	6	6.802721088435374	L	NgoMIV restriction enzyme	MHS571	bacteria_OG
2Z97R|Bacteria	75	104.77677585641726	S	Domain of unknown function (DUF4432)	MHS571	bacteria_OG
2Z980|Bacteria	6	17.699115044247787	S	NA	MHS571	bacteria_OG
2Z9CA|Bacteria	2	6.116207951070336	S	NA	MHS571	bacteria_OG
2Z9EA|Bacteria	1	3.9215686274509802	S	NA	MHS571	bacteria_OG
2Z9FF|Bacteria	9	6.493506493506494	S	NA	MHS571	bacteria_OG
2Z9GU|Bacteria	338	362.5474009038648	S	Carotene biosynthesis associated membrane protein	MHS571	bacteria_OG
2Z9IR|Bacteria	2	9.543010752688172	S	Protein of unknown function (DUF2793)	MHS571	bacteria_OG
2Z9JM|Bacteria	6	20.70393374741201	S	NAD-specific glutamate dehydrogenase	MHS571	bacteria_OG
2Z9UW|Bacteria	142	177.3537682520319	S	NA	MHS571	bacteria_OG
2Z9X7|Bacteria	6	12.556679455877223	S	NA	MHS571	bacteria_OG
2Z9Z1|Bacteria	3	6.289308176100629	S	transfer protein TraN	MHS571	bacteria_OG
2Z9Z2|Bacteria	6	5.025125628140704	S	crispr-associated protein	MHS571	bacteria_OG
2ZA1N|Bacteria	5	8.59106529209622	S	NA	MHS571	bacteria_OG
2ZA38|Bacteria	4	9.913003663003662	S	NA	MHS571	bacteria_OG
2ZAAY|Bacteria	3	10.526315789473685	S	NA	MHS571	bacteria_OG
2ZAIR|Bacteria	248	193.28110314915568	S	NA	MHS571	bacteria_OG
2ZAQK|Bacteria	103	161.98268919465337	S	NA	MHS571	bacteria_OG
2ZARS|Bacteria	2	6.230529595015576	S	NA	MHS571	bacteria_OG
2ZAV8|Bacteria	51	117.16334737293161	S	EcsC protein family	MHS571	bacteria_OG
2ZAVY|Bacteria	2	10.1010101010101	S	NA	MHS571	bacteria_OG
2ZB59|Bacteria	2	4.329004329004329	S	capsule polysaccharide biosynthetic process	MHS571	bacteria_OG
2ZB5X|Bacteria	2	3.5087719298245617	S	TraE protein	MHS571	bacteria_OG
2ZBEI|Bacteria	18	28.708133971291865	S	NA	MHS571	bacteria_OG
2ZBFQ|Bacteria	14	17.845837290281736	S	NA	MHS571	bacteria_OG
2ZBQE|Bacteria	1	3.9215686274509802	S	NA	MHS571	bacteria_OG
2ZBQM|Bacteria	1	3.5087719298245617	S	Acyl-CoA transferase	MHS571	bacteria_OG
2ZBU7|Bacteria	83	122.8679649697794	S	Protein of unknown function (DUF3027)	MHS571	bacteria_OG
2ZBVG|Bacteria	2	9.25925925925926	S	Protein of unknown function (DUF2992)	MHS571	bacteria_OG
2ZBVN|Bacteria	1	3.4013605442176873	S	Belongs to the UPF0403 family	MHS571	bacteria_OG
2ZBZT|Bacteria	2	3.6429872495446265	S	Putative inner membrane protein (DUF1819)	MHS571	bacteria_OG
2ZCCT|Bacteria	11	26.944367984830414	S	Glyoxalase-like domain	MHS571	bacteria_OG
2ZCFK|Bacteria	96	151.50652321249396	S	Protein of unknown function (DUF3071)	MHS571	bacteria_OG
2ZCGZ|Bacteria	9	35.1037851037851	S	NA	MHS571	bacteria_OG
2ZCM1|Bacteria	2	4.796163069544365	S	NA	MHS571	bacteria_OG
2ZCXV|Bacteria	2	4.385964912280701	S	NA	MHS571	bacteria_OG
2ZD1G|Bacteria	2	4.219409282700422	S	Evidence 5 No homology to any previously reported sequences	MHS571	bacteria_OG
2ZD2Z|Bacteria	2	7.751937984496124	S	NA	MHS571	bacteria_OG
2ZDJ7|Bacteria	2	8.547008547008547	S	NA	MHS571	bacteria_OG
2ZDVV|Bacteria	14	45.03383789352928	S	Protein of unknown function (DUF2530)	MHS571	bacteria_OG
2ZE3Z|Bacteria	1	3.7037037037037033	S	NA	MHS571	bacteria_OG
2ZEJW|Bacteria	11	17.46031746031746	S	NA	MHS571	bacteria_OG
2ZERP|Bacteria	17	34.57556935817806	S	NA	MHS571	bacteria_OG
2ZFK6|Bacteria	1	4.444444444444445	S	NA	MHS571	bacteria_OG
2ZFWE|Bacteria	6	15.384615384615383	S	NA	MHS571	bacteria_OG
2ZFXT|Bacteria	3	7.936507936507937	H	NA	MHS571	bacteria_OG
2ZG6H|Bacteria	22	92.82700421940929	S	NA	MHS571	bacteria_OG
2ZG9S|Bacteria	3	7.4074074074074066	S	NA	MHS571	bacteria_OG
2ZGCU|Bacteria	60	136.8867769049058	S	NA	MHS571	bacteria_OG
2ZGCY|Bacteria	1	5.847953216374268	S	NA	MHS571	bacteria_OG
2ZGM1|Bacteria	12	36.69724770642202	S	NA	MHS571	bacteria_OG
2ZGV4|Bacteria	2	3.9682539682539684	S	NA	MHS571	bacteria_OG
2ZGWI|Bacteria	60	139.23929090367054	S	NA	MHS571	bacteria_OG
2ZH8X|Bacteria	3	10.204081632653061	S	NA	MHS571	bacteria_OG
2ZHFY|Bacteria	19	52.720674918950785	S	NA	MHS571	bacteria_OG
2ZHHZ|Bacteria	2	5.74712643678161	S	NA	MHS571	bacteria_OG
2ZHQB|Bacteria	4	9.070294784580499	S	Putative bacterial sensory transduction regulator	MHS571	bacteria_OG
2ZHU1|Bacteria	8	9.03954802259887	S	NA	MHS571	bacteria_OG
2ZI15|Bacteria	2	4.7281323877068555	S	NA	MHS571	bacteria_OG
2ZI2S|Bacteria	1	4.761904761904762	S	NA	MHS571	bacteria_OG
2ZI3Q|Bacteria	4	18.779342723004696	S	NA	MHS571	bacteria_OG
2ZICA|Bacteria	76	122.96350358191279	S	NA	MHS571	bacteria_OG
2ZJ01|Bacteria	93	381.74644271252356	S	NA	MHS571	bacteria_OG
2ZJ24|Bacteria	70	106.15368769658603	S	NA	MHS571	bacteria_OG
2ZJ86|Bacteria	12	30.769230769230766	S	NA	MHS571	bacteria_OG
2ZJA5|Bacteria	4	7.4074074074074066	S	NA	MHS571	bacteria_OG
