fungi_OG	read_count_sum	RPK_sum	fungi_eggnog_cat	fungi_eggnog_desc	LIBID	feature_class
3NTVF|Fungi	11	4.273504273504273	L	Dna repair helicase rad25	MHS482	fungi_OG
3NTVH|Fungi	44	21.252992675499343	Q	amine oxidase	MHS482	fungi_OG
3NTVI|Fungi	3	5.050505050505051	I	cytomegalovirus gh-receptor family protein	MHS482	fungi_OG
3NTVK|Fungi	8	8.771929824561402	I	Cral trio domain protein	MHS482	fungi_OG
3NTVQ|Fungi	2	4.11522633744856	S	mRNA processing protein	MHS482	fungi_OG
3NTVW|Fungi	1	3.4013605442176873	U	snare protein	MHS482	fungi_OG
3NTVZ|Fungi	4	12.322840811212904	E	dioxygenase	MHS482	fungi_OG
3NTW3|Fungi	65	40.47463629532804	T	transporter	MHS482	fungi_OG
3NTW5|Fungi	2	3.4542314335060453	B	histone deacetylase	MHS482	fungi_OG
3NTWF|Fungi	6	9.25925925925926	B	histone deacetylase	MHS482	fungi_OG
3NTWH|Fungi	10	8.071025020177562	J	Belongs to the universal ribosomal protein uS5 family	MHS482	fungi_OG
3NTWI|Fungi	37	15.151814881194948	Q	acetyl-CoA synthetase-like protein	MHS482	fungi_OG
3NTWU|Fungi	2	7.326007326007326	T	serine threonine-protein phosphatase	MHS482	fungi_OG
3NTWV|Fungi	14	13.662062132074372	P	Phosphate transporter	MHS482	fungi_OG
3NTWW|Fungi	2	4.1928721174004195	S	Mitochondrial protein	MHS482	fungi_OG
3NTWX|Fungi	10	7.936507936507937	CK	)-reductase	MHS482	fungi_OG
3NTX0|Fungi	12	5.34045393858478	S	Domain of unknown function (DUF4139)	MHS482	fungi_OG
3NTX2|Fungi	5	7.936507936507937	Q	short chain dehydrogenase reductase	MHS482	fungi_OG
3NTX3|Fungi	9	7.092198581560284	G	transporter	MHS482	fungi_OG
3NTX4|Fungi	9	6.83371298405467	E	Belongs to the class-III pyridoxal-phosphate-dependent aminotransferase family	MHS482	fungi_OG
3NTX5|Fungi	12	17.047930283224403	E	Prephenate dehydratase	MHS482	fungi_OG
3NTXF|Fungi	4	5.012531328320802	J	Belongs to the eukaryotic ribosomal protein eS4 family	MHS482	fungi_OG
3NTXJ|Fungi	6	6.622516556291391	C	Nadh dehydrogenase	MHS482	fungi_OG
3NTXM|Fungi	2	8.23045267489712	S	WD-repeat protein pop3	MHS482	fungi_OG
3NTXQ|Fungi	18	11.166041693112254	S	transporter	MHS482	fungi_OG
3NTXY|Fungi	5	5.592841163310962	E	nitrilase	MHS482	fungi_OG
3NTY1|Fungi	10	8.59106529209622	K	Transcription factor	MHS482	fungi_OG
3NTYB|Fungi	10	7.137758743754461	S	amino acid	MHS482	fungi_OG
3NTYN|Fungi	1	3.367003367003367	C	Belongs to the mitochondrial carrier (TC 2.A.29) family	MHS482	fungi_OG
3NTYP|Fungi	48	31.297235581242436	IJT	acetamidase	MHS482	fungi_OG
3NTYR|Fungi	5	14.244600836779608	L	DNA repair helicase	MHS482	fungi_OG
3NTYS|Fungi	14	12.13888888888889	C	Belongs to the cytochrome b5 family	MHS482	fungi_OG
3NTYU|Fungi	2	7.4074074074074066	U	Signal transduction protein	MHS482	fungi_OG
3NTYW|Fungi	27	6.746626686656672	P	transporter	MHS482	fungi_OG
3NTYZ|Fungi	33	8.258258258258259	O	IQ and HECT domain protein	MHS482	fungi_OG
3NTZ0|Fungi	4	11.299435028248588	J	Belongs to the eukaryotic ribosomal protein eS7 family	MHS482	fungi_OG
3NTZ4|Fungi	9	4.594180704441041	J	Glycyl-trna synthetase	MHS482	fungi_OG
3NTZ6|Fungi	11	6.571087216248507	O	metallo-protease	MHS482	fungi_OG
3NTZA|Fungi	8	8.800880088008801	Q	short chain dehydrogenase reductase family	MHS482	fungi_OG
3NTZC|Fungi	4	5.486968449931413	M	dolichyl-phosphate beta-glucosyltransferase	MHS482	fungi_OG
3NTZE|Fungi	58	22.061134268177767	Q	Belongs to the ABC transporter superfamily. ABCG family. PDR (TC 3.A.1.205) subfamily	MHS482	fungi_OG
3NTZH|Fungi	4	6.410256410256411	O	proteasome subunit alpha	MHS482	fungi_OG
3NTZN|Fungi	17	7.27428326914848	S	ARS binding protein	MHS482	fungi_OG
3NTZP|Fungi	2	6.666666666666667	J	Tyrosyl-trna synthetase	MHS482	fungi_OG
3NTZW|Fungi	6	6.7114093959731544	O	Beta subunit	MHS482	fungi_OG
3NTZY|Fungi	12	5.657708628005658	S	NA	MHS482	fungi_OG
3NU03|Fungi	5	5.847953216374269	H	Component of the coenzyme Q biosynthetic pathway. May play a role in organizing a multi-subunit COQ enzyme complex required for coenzyme Q biosynthesis. Required for steady-state levels of other COQ polypeptides	MHS482	fungi_OG
3NU05|Fungi	13	10.75268817204301	O	Belongs to the peptidase S8 family	MHS482	fungi_OG
3NU06|Fungi	5	13.434343434343434	A	Multiple RNA-binding domain-containing protein	MHS482	fungi_OG
3NU0B|Fungi	8	6.3191153238546605	U	Reduced viability upon starvation protein	MHS482	fungi_OG
3NU0D|Fungi	18	11.869534092745992	J	Belongs to the argonaute family	MHS482	fungi_OG
3NU0G|Fungi	2	6.666666666666667	F	Belongs to the lyase 1 family. Adenylosuccinate lyase subfamily	MHS482	fungi_OG
3NU0J|Fungi	14	7.816862088218873	FP	retrograde regulation protein	MHS482	fungi_OG
3NU0M|Fungi	11	8.986928104575163	E	Gamma-glutamyl phosphate reductase	MHS482	fungi_OG
3NU0P|Fungi	19	6.795422031473534	O	Belongs to the TRAFAC class dynamin-like GTPase superfamily. Dynamin Fzo YdjA family	MHS482	fungi_OG
3NU0T|Fungi	16	10.840108401084011	L	Origin recognition complex subunit	MHS482	fungi_OG
3NU0U|Fungi	5	5.3418803418803416	G	polysaccharide lyase family 4	MHS482	fungi_OG
3NU0V|Fungi	4	10.025062656641603	U	integral membrane protein	MHS482	fungi_OG
3NU0W|Fungi	56	5.961886511231768	S	NA	MHS482	fungi_OG
3NU0X|Fungi	7	5.315110098709188	K	Rna polymerase ii transcription elongation factor	MHS482	fungi_OG
3NU0Y|Fungi	7	5.028735632183908	E	Belongs to the D-isomer specific 2-hydroxyacid dehydrogenase family	MHS482	fungi_OG
3NU10|Fungi	15	25.001243842977267	S	Minor allergen Alt a 7	MHS482	fungi_OG
3NU14|Fungi	3	5.780346820809249	T	protein phosphatase PP2A regulatory subunit A	MHS482	fungi_OG
3NU16|Fungi	18	5.865102639296188	KL	Dna repair transcription protein	MHS482	fungi_OG
3NU17|Fungi	18	8.534850640113799	D	G2-specific protein kinase	MHS482	fungi_OG
3NU1E|Fungi	16	8.519701810436635	V	phosphatase	MHS482	fungi_OG
3NU1G|Fungi	16	6.109201985490645	I	Lysophospholipase	MHS482	fungi_OG
3NU1I|Fungi	23	8.883738895326381	CG	glycosyltransferase family 1 protein	MHS482	fungi_OG
3NU1K|Fungi	4	3.4722222222222223	C	Core subunit of the mitochondrial membrane respiratory chain NADH dehydrogenase (Complex I) that is believed to belong to the minimal assembly required for catalysis. Complex I functions in the transfer of electrons from NADH to the respiratory chain	MHS482	fungi_OG
3NU1M|Fungi	21	10.23036814536356	P	Belongs to the cation transport ATPase (P-type) (TC 3.A.3) family	MHS482	fungi_OG
3NU1N|Fungi	18	13.914401011175205	E	Hippurate hydrolase	MHS482	fungi_OG
3NU1R|Fungi	2	6.349206349206349	G	Belongs to the protein kinase superfamily	MHS482	fungi_OG
3NU1V|Fungi	12	13.584623362491818	J	Elongation factor	MHS482	fungi_OG
3NU25|Fungi	2	4.11522633744856	U	Belongs to the WD repeat SEC13 family	MHS482	fungi_OG
3NU2C|Fungi	17	9.958992384299941	G	Belongs to the type-B carboxylesterase lipase family	MHS482	fungi_OG
3NU2F|Fungi	14	9.992862241256246	TZ	Cytokinesis protein sepa	MHS482	fungi_OG
3NU2K|Fungi	2	6.872852233676976	UY	nucleoporin	MHS482	fungi_OG
3NU2M|Fungi	14	8.722741433021808	G	Allantoate permease	MHS482	fungi_OG
3NU2N|Fungi	14	11.244979919678714	FP	nucleotidase	MHS482	fungi_OG
3NU2Q|Fungi	6	10.101010101010102	A	factor 8	MHS482	fungi_OG
3NU2T|Fungi	30	7.830853563038371	Q	resistance protein	MHS482	fungi_OG
3NU30|Fungi	5	7.2150072150072155	S	CUE domain protein	MHS482	fungi_OG
3NU33|Fungi	7	9.887005649717514	I	Intracellular phospholipase B that catalyzes the double deacylation of phosphatidylcholine (PC) to glycerophosphocholine (GroPCho). Plays an important role in membrane lipid homeostasis	MHS482	fungi_OG
3NU3A|Fungi	10	8.396305625524768	S	S-adenosyl-L-methionine-dependent guanine N(1)- methyltransferase that catalyzes the formation of N(1)- methylguanine at position 9 (m1G9) in cytoplasmic tRNA	MHS482	fungi_OG
3NU3B|Fungi	11	9.688144158521178	D	Belongs to the class I-like SAM-binding methyltransferase superfamily. RsmB NOP family	MHS482	fungi_OG
