virus_OG	read_count_sum	RPK_sum	virus_eggnog_cat	virus_eggnog_desc	LIBID	feature_class
4QAIJ|Virus	57	41.98826306053454	S	C-5 cytosine-specific DNA methylase	MHS578	virus_OG
4QAIK|Virus	4	17.543859649122805	S	bis(5'-nucleosyl)-tetraphosphatase (symmetrical) activity	MHS578	virus_OG
4QAIU|Virus	24	47.38928879459233	S	HNH endonuclease	MHS578	virus_OG
4QAJ4|Virus	25	27.351687971156995	S	NA	MHS578	virus_OG
4QAJ5|Virus	1	4.166666666666667	S	Major capsid protein Gp23	MHS578	virus_OG
4QAK6|Virus	2228	1833.820074571345	S	N-acetylmuramoyl-L-alanine amidase activity	MHS578	virus_OG
4QAKE|Virus	83	241.36214819260329	S	endonuclease activity	MHS578	virus_OG
4QAKM|Virus	27	17.506050116063452	S	DNA polymerase family A	MHS578	virus_OG
4QAKZ|Virus	12	17.734334089718974	S	N-acetyltransferase activity	MHS578	virus_OG
4QAMU|Virus	28	31.930231097017874	S	Baseplate J-like protein	MHS578	virus_OG
4QAPE|Virus	4	11.019283746556475	S	NA	MHS578	virus_OG
4QAPV|Virus	20	38.445552401894986	S	DNA binding	MHS578	virus_OG
4QAQ9|Virus	10	14.749262536873156	S	NA	MHS578	virus_OG
4QAQE|Virus	38	54.25925145460152	S	Phage integrase family	MHS578	virus_OG
4QAQH|Virus	2	5.089058524173028	S	phosphatase activity	MHS578	virus_OG
4QAQI|Virus	6	13.986013986013987	S	Bacteriophage related domain of unknown function	MHS578	virus_OG
4QAQV|Virus	27	72.6724699670744	S	protein disulfide oxidoreductase activity	MHS578	virus_OG
4QAR1|Virus	10	19.53434128868341	S	ATPase activity	MHS578	virus_OG
4QAR6|Virus	4	9.389671361502348	L	dUTP diphosphatase activity	MHS578	virus_OG
4QAR7|Virus	35	42.90697281413218	S	Phage portal protein, SPP1 Gp6-like	MHS578	virus_OG
4QARF|Virus	25	19.317351880862272	S	Pfam:Terminase_3C	MHS578	virus_OG
4QASJ|Virus	2	5.46448087431694	S	Polyomavirus coat protein	MHS578	virus_OG
4QAT6|Virus	6	17.24137931034483	S	Protein of unknown function (DUF4054)	MHS578	virus_OG
4QATV|Virus	2	3.4013605442176873	S	T-antigen specific domain	MHS578	virus_OG
4QAU9|Virus	12	25.76052365654646	S	Single-strand binding protein family	MHS578	virus_OG
4QAUK|Virus	4	9.876543209876543	S	NA	MHS578	virus_OG
4QAUM|Virus	12	25.280481856164236	S	Early Protein (E6)	MHS578	virus_OG
4QAUS|Virus	26	33.25252525252525	S	flavin adenine dinucleotide binding	MHS578	virus_OG
4QAUX|Virus	3	6.8965517241379315	S	NA	MHS578	virus_OG
4QAVB|Virus	2	3.766478342749529	S	defense response to bacterium	MHS578	virus_OG
4QAVQ|Virus	8	14.652014652014651	S	Phage major tail protein 2	MHS578	virus_OG
4QAWD|Virus	13	15.455471414020638	S	DNA polymerase type B, organellar and viral	MHS578	virus_OG
