feature	desc	read_count_sum	RPK_sum	feature_class	LIBID
DP_00002842	-	31	9.25096985974336	other_features	MHS465
DP_00030569	-	27	13.353115727002969	other_features	MHS465
DP_00040999	-	20	10.63264221158958	other_features	MHS465
DP_00045425	-	13	7.080610021786492	other_features	MHS465
DP_00052395	-	13	7.332205301748449	other_features	MHS465
DP_00058805	-	21	12.17391304347826	other_features	MHS465
DP_00097708	-	39	25.641025641025642	other_features	MHS465
DP_00106277	-	10	6.706908115358819	other_features	MHS465
DP_00130695	hypothetical protein	13	9.180790960451978	other_features	MHS465
DP_00233426	hypothetical protein	159	129.90196078431373	other_features	MHS465
DP_00248551	-	26	21.61263507896924	other_features	MHS465
DP_00258777	-	14	11.754827875734676	other_features	MHS465
DP_00270369	-	127	107.99319727891157	other_features	MHS465
DP_00371324	hypothetical protein	54	50.279329608938546	other_features	MHS465
DP_00425737	-	184	178.29457364341084	other_features	MHS465
DP_00434584	-	153	149.12280701754386	other_features	MHS465
DP_00440921	-	42	41.05571847507332	other_features	MHS465
DP_00447288	-	14	13.76597836774828	other_features	MHS465
DP_00496863	-	28	28.368794326241137	other_features	MHS465
DP_00521496	-	22	22.63374485596708	other_features	MHS465
DP_00538965	-	4	4.153686396677051	other_features	MHS465
DP_00659735	hypothetical protein	81	89.40397350993378	other_features	MHS465
DP_00680356	-	8	8.918617614269788	other_features	MHS465
DP_00696598	-	26	29.180695847362514	other_features	MHS465
DP_00711289	-	6	6.779661016949152	other_features	MHS465
DP_00719907	-	8	9.070294784580499	other_features	MHS465
DP_00747499	-	454	521.8390804597701	other_features	MHS465
DP_00760972	-	7	8.073817762399077	other_features	MHS465
DP_00774623	-	6	6.968641114982579	other_features	MHS465
DP_00788035	-	7	8.158508158508159	other_features	MHS465
DP_00789189	-	10	11.695906432748538	other_features	MHS465
DP_00824368	-	5	5.931198102016608	other_features	MHS465
DP_00832087	hypothetical protein	243	288.2562277580071	other_features	MHS465
DP_00835501	-	20	23.80952380952381	other_features	MHS465
DP_00893083	-	9	10.948905109489052	other_features	MHS465
DP_00896152	-	16	19.464720194647203	other_features	MHS465
DP_00919430	-	24	29.52029520295203	other_features	MHS465
DP_00926165	-	7	8.61008610086101	other_features	MHS465
DP_00984719	K02004	77	96.85534591194968	other_features	MHS465
DP_00990228	-	18	22.641509433962263	other_features	MHS465
DP_00994136	-	9	11.363636363636363	other_features	MHS465
DP_00994441	-	8	10.1010101010101	other_features	MHS465
DP_00997435	hypothetical protein	7	8.838383838383837	other_features	MHS465
DP_01047306	-	13	16.666666666666668	other_features	MHS465
DP_01064740	-	88	113.69509043927648	other_features	MHS465
DP_01085989	-	6	7.782101167315175	other_features	MHS465
DP_01092075	-	34	44.270833333333336	other_features	MHS465
DP_01094366	hypothetical protein	8	10.416666666666666	other_features	MHS465
DP_01125308	-	7	9.22266139657444	other_features	MHS465
DP_01141901	-	4	5.291005291005291	other_features	MHS465
DP_01154874	-	39	51.79282868525896	other_features	MHS465
DP_01159945	-	157	208.49933598937582	other_features	MHS465
DP_01222438	-	10	13.550135501355014	other_features	MHS465
DP_01234173	hypothetical protein	22	29.931972789115648	other_features	MHS465
DP_01266144	-	10	13.717421124828533	other_features	MHS465
DP_01272072	-	12	16.46090534979424	other_features	MHS465
DP_01286673	-	11	15.151515151515152	other_features	MHS465
DP_01290271	-	21	28.925619834710744	other_features	MHS465
DP_01295773	-	3	4.149377593360996	other_features	MHS465
DP_01301280	-	110	152.14384508990318	other_features	MHS465
DP_01326627	-	20	27.89400278940028	other_features	MHS465
DP_01329274	-	16	22.315202231520225	other_features	MHS465
DP_01374115	-	6	8.474576271186441	other_features	MHS465
DP_01401392	-	12	17.094017094017094	other_features	MHS465
DP_01402021	hypothetical protein	158	225.0712250712251	other_features	MHS465
DP_01419698	-	8	11.444921316165953	other_features	MHS465
DP_01499130	-	14	20.378457059679764	other_features	MHS465
DP_01511167	-	6	8.771929824561402	other_features	MHS465
DP_01520772	-	9	13.157894736842104	other_features	MHS465
DP_01521331	hypothetical protein	40	58.73715124816446	other_features	MHS465
DP_01538387	-	5	7.342143906020557	other_features	MHS465
DP_01575619	-	23	34.07407407407407	other_features	MHS465
DP_01577123	-	6	8.928571428571429	other_features	MHS465
DP_01582349	hypothetical protein	10	14.88095238095238	other_features	MHS465
DP_01615798	-	8	12.012012012012011	other_features	MHS465
DP_01626753	-	13	19.51951951951952	other_features	MHS465
DP_01654111	-	11	16.666666666666664	other_features	MHS465
DP_01658246	-	10	15.15151515151515	other_features	MHS465
DP_01658489	-	53	80.3030303030303	other_features	MHS465
DP_01689659	-	59	89.8021308980213	other_features	MHS465
DP_01701619	-	19	29.051987767584098	other_features	MHS465
DP_01705338	-	29	44.342507645259936	other_features	MHS465
DP_01710703	-	41	62.691131498470945	other_features	MHS465
DP_01716083	-	7	10.75268817204301	other_features	MHS465
DP_01721164	-	88	135.17665130568355	other_features	MHS465
DP_01730195	-	3	4.608294930875576	other_features	MHS465
DP_01744117	-	22	33.95061728395061	other_features	MHS465
DP_01758130	-	236	365.891472868217	other_features	MHS465
DP_01758501	-	27	41.860465116279066	other_features	MHS465
DP_01760790	-	9	13.953488372093023	other_features	MHS465
DP_01774985	-	15	23.25581395348837	other_features	MHS465
DP_01793859	-	116	180.68535825545172	other_features	MHS465
DP_01799221	-	15	23.36448598130841	other_features	MHS465
DP_01806133	-	6	9.389671361502348	other_features	MHS465
DP_01816298	-	10	15.64945226917058	other_features	MHS465
DP_01832675	hypothetical protein	4	6.289308176100628	other_features	MHS465
DP_01842273	-	3	4.716981132075472	other_features	MHS465
DP_01843073	-	13	20.440251572327043	other_features	MHS465
DP_01845495	-	20	31.446540880503143	other_features	MHS465
DP_01870082	-	16	25.396825396825395	other_features	MHS465
DP_01873023	-	17	26.984126984126984	other_features	MHS465
DP_01889678	-	95	150.79365079365078	other_features	MHS465
DP_01928487	-	39	62.5	other_features	MHS465
DP_01932809	-	15	24.03846153846154	other_features	MHS465
DP_01936834	-	3	4.8076923076923075	other_features	MHS465
DP_01946043	-	22	35.42673107890499	other_features	MHS465
DP_01973596	hypothetical protein	15	24.271844660194176	other_features	MHS465
DP_02013157	-	5	8.130081300813009	other_features	MHS465
DP_02014463	-	11	17.973856209150327	other_features	MHS465
DP_02040973	-	58	95.23809523809524	other_features	MHS465
DP_02049768	-	10	16.420361247947454	other_features	MHS465
DP_02066864	-	8	13.201320132013201	other_features	MHS465
DP_02090770	-	9	14.851485148514852	other_features	MHS465
DP_02091863	exported protein of unknown function	5	8.291873963515755	other_features	MHS465
DP_02095766	-	78	129.35323383084577	other_features	MHS465
DP_02123167	hypothetical protein	6	10	other_features	MHS465
DP_02127200	-	5	8.333333333333334	other_features	MHS465
DP_02128621	-	13	21.666666666666668	other_features	MHS465
DP_02146063	-	7	11.725293132328309	other_features	MHS465
DP_02154147	hypothetical protein	54	90.45226130653266	other_features	MHS465
DP_02155202	-	9	15.075376884422111	other_features	MHS465
DP_02160100	-	12	20.100502512562816	other_features	MHS465
DP_02181487	-	2	3.367003367003367	other_features	MHS465
DP_02208323	-	9	15.228426395939087	other_features	MHS465
DP_02211305	-	2	3.3840947546531304	other_features	MHS465
DP_02222491	-	152	257.1912013536379	other_features	MHS465
DP_02229589	-	10	17.006802721088437	other_features	MHS465
DP_02230641	-	44	74.82993197278913	other_features	MHS465
DP_02231050	hypothetical protein	7	11.904761904761905	other_features	MHS465
DP_02231730	hypothetical protein	5	8.503401360544219	other_features	MHS465
DP_02247584	-	10	17.006802721088437	other_features	MHS465
DP_02258105	-	9	15.384615384615385	other_features	MHS465
DP_02261873	K20276	37	63.24786324786325	other_features	MHS465
DP_02268030	-	45	76.92307692307693	other_features	MHS465
DP_02272192	Uncharacterised protein	11	18.803418803418804	other_features	MHS465
DP_02272403	-	188	321.36752136752136	other_features	MHS465
DP_02281221	-	8	13.675213675213676	other_features	MHS465
DP_02286969	-	4	6.872852233676976	other_features	MHS465
DP_02301834	repA	17	29.20962199312715	other_features	MHS465
DP_02311023	hypothetical protein	5	8.59106529209622	other_features	MHS465
DP_02323772	-	189	326.4248704663213	other_features	MHS465
DP_02331832	-	6	10.362694300518136	other_features	MHS465
DP_02351479	-	54	93.75	other_features	MHS465
DP_02351928	-	10	17.36111111111111	other_features	MHS465
DP_02355161	-	10	17.36111111111111	other_features	MHS465
DP_02375747	-	3	5.235602094240838	other_features	MHS465
DP_02381221	-	8	13.961605584642236	other_features	MHS465
DP_02383920	-	134	233.85689354275743	other_features	MHS465
DP_02386302	-	53	92.49563699825481	other_features	MHS465
DP_02395316	-	7	12.216404886561955	other_features	MHS465
DP_02408324	-	13	22.80701754385965	other_features	MHS465
DP_02412403	-	8	14.035087719298247	other_features	MHS465
DP_02427024	-	4	7.017543859649123	other_features	MHS465
DP_02431924	-	4	7.017543859649123	other_features	MHS465
DP_02434757	-	8	14.035087719298247	other_features	MHS465
DP_02436964	-	14	24.69135802469136	other_features	MHS465
DP_02443316	-	4	7.0546737213403885	other_features	MHS465
DP_02444002	hypothetical protein	13	22.927689594356263	other_features	MHS465
DP_02444090	-	4	7.0546737213403885	other_features	MHS465
DP_02458393	-	7	12.34567901234568	other_features	MHS465
DP_02479886	hypothetical protein	18	31.91489361702128	other_features	MHS465
DP_02491823	-	3	5.319148936170214	other_features	MHS465
DP_02495668	hypothetical protein	56	99.29078014184398	other_features	MHS465
DP_02498378	-	10	17.73049645390071	other_features	MHS465
DP_02503473	-	10	17.825311942959	other_features	MHS465
DP_02507879	-	7	12.4777183600713	other_features	MHS465
DP_02555948	-	12	21.50537634408602	other_features	MHS465
DP_02565172	-	2	3.603603603603603	other_features	MHS465
DP_02571320	-	46	82.88288288288288	other_features	MHS465
DP_02573450	-	11	19.819819819819816	other_features	MHS465
DP_02584163	-	5	9.009009009009008	other_features	MHS465
DP_02590611	-	6	10.81081081081081	other_features	MHS465
DP_02597585	-	6	10.81081081081081	other_features	MHS465
DP_02599051	hypothetical protein	43	77.89855072463767	other_features	MHS465
DP_02600741	-	11	19.927536231884055	other_features	MHS465
DP_02611119	-	6	10.869565217391303	other_features	MHS465
DP_02613197	-	6	10.869565217391303	other_features	MHS465
DP_02628788	-	16	28.98550724637681	other_features	MHS465
DP_02631728	-	12	21.739130434782606	other_features	MHS465
DP_02634101	hypothetical protein	44	80.14571948998177	other_features	MHS465
DP_02641234	-	7	12.750455373406192	other_features	MHS465
DP_02653320	-	55	100.18214936247722	other_features	MHS465
DP_02653489	-	58	105.64663023679417	other_features	MHS465
DP_02671669	hypothetical protein	117	214.28571428571428	other_features	MHS465
DP_02679685	-	3	5.4945054945054945	other_features	MHS465
DP_02679686	-	90	164.83516483516482	other_features	MHS465
DP_02681134	hypothetical protein	5	9.157509157509157	other_features	MHS465
DP_02685209	-	8	14.652014652014651	other_features	MHS465
DP_02691502	-	15	27.47252747252747	other_features	MHS465
DP_02704572	-	6	11.049723756906076	other_features	MHS465
DP_02706745	-	4	7.366482504604051	other_features	MHS465
DP_02722895	-	18	33.14917127071823	other_features	MHS465
DP_02735100	-	3	5.524861878453038	other_features	MHS465
DP_02739315	hypothetical protein	115	212.96296296296296	other_features	MHS465
DP_02739903	-	150	277.77777777777777	other_features	MHS465
DP_02741381	-	21	38.888888888888886	other_features	MHS465
DP_02758968	hypothetical protein	244	451.85185185185185	other_features	MHS465
DP_02771329	hypothetical protein	119	220.37037037037035	other_features	MHS465
DP_02774250	-	11	20.484171322160147	other_features	MHS465
DP_02776465	-	23	42.83054003724394	other_features	MHS465
DP_02784021	-	9	16.75977653631285	other_features	MHS465
DP_02785759	-	8	14.897579143389198	other_features	MHS465
DP_02795727	-	54	100.55865921787709	other_features	MHS465
DP_02814641	-	20	37.45318352059925	other_features	MHS465
DP_02824800	-	3	5.617977528089887	other_features	MHS465
DP_02825189	-	7	13.108614232209737	other_features	MHS465
DP_02826480	-	58	108.61423220973782	other_features	MHS465
DP_02837536	-	17	31.835205992509362	other_features	MHS465
DP_02845244	-	4	7.49063670411985	other_features	MHS465
DP_02853124	-	10	18.832391713747644	other_features	MHS465
DP_02866012	-	8	15.065913370998116	other_features	MHS465
DP_02869564	-	6	11.299435028248586	other_features	MHS465
DP_02885218	-	2	3.766478342749529	other_features	MHS465
DP_02887519	-	7	13.257575757575758	other_features	MHS465
DP_02887652	-	103	195.07575757575756	other_features	MHS465
DP_02894154	-	5	9.469696969696969	other_features	MHS465
DP_02895389	-	4	7.575757575757575	other_features	MHS465
DP_02906411	-	5	9.469696969696969	other_features	MHS465
DP_02920916	-	11	20.833333333333332	other_features	MHS465
DP_02927359	-	8	15.238095238095237	other_features	MHS465
DP_02945594	-	9	17.142857142857142	other_features	MHS465
DP_02947486	-	13	24.76190476190476	other_features	MHS465
DP_02969490	hypothetical protein	10	19.157088122605362	other_features	MHS465
DP_02972105	-	30	57.47126436781609	other_features	MHS465
DP_02990629	-	13	24.904214559386972	other_features	MHS465
DP_02991058	-	4	7.662835249042145	other_features	MHS465
DP_03000357	-	8	15.32567049808429	other_features	MHS465
