other_OG	read_count_sum	RPK_sum	other_eggnog_cat	other_eggnog_desc	LIBID	feature_class
1MBRQ|Others	1	3.4722222222222223	S	Source PGD	MHS539	other_OG
1MEH9|Others	16	25.518341307814993	S	NAD-specific glutamate dehydrogenase. Source PGD	MHS539	other_OG
1MERW|Others	7	19.774011299435028	S	function. Source PGD	MHS539	other_OG
1MFAQ|Others	6	14.492753623188406	S	Source PGD	MHS539	other_OG
1MFKV|Others	23	61.333333333333336	L	Origin recognition complex subunit. Source PGD	MHS539	other_OG
1MFXH|Others	14	27.53259961497948	E	Urease. Source PGD	MHS539	other_OG
1MGDI|Others	133	85.91731266149871	L	DNA mismatch repair protein MLH3. Source PGD	MHS539	other_OG
1MGMC|Others	21	34.96587715776797	S	Serine threonine protein phosphatase 4 regulatory subunit. Source PGD	MHS539	other_OG
1MH8V|Others	27	68.18181818181817	O	Source PGD	MHS539	other_OG
1MK9K|Others	4	12.698412698412698	S	NAD-specific glutamate dehydrogenase. Source PGD	MHS539	other_OG
23PUF|Others	41	106.75099249819577	E	Catalyzes the NAD( )-dependent oxidative deamination of L-alanine to pyruvate, and the reverse reaction, the reductive amination of pyruvate	MHS539	other_OG
23SDM|Others	1	5.291005291005291	H	Belongs to the D-isomer specific 2-hydroxyacid dehydrogenase family	MHS539	other_OG
23UA2|Others	5	16.501650165016503	O	Belongs to the serpin family	MHS539	other_OG
23WMZ|Others	315	1041.6852650895205	-	-	MHS539	other_OG
2D0Q5|Others	18	81.08108108108108	S	RF-1 domain	MHS539	other_OG
2FDWY|Others	1	3.3333333333333335	-	-	MHS539	other_OG
2N9UF|Others	12	19.704433497536947	L	PFAM transposase, IS4 family protein	MHS539	other_OG
2NAJQ|Others	2312	3057.417460680107	E	PFAM amino acid permease-associated region	MHS539	other_OG
2NBM6|Others	3724	4143.243825208698	E	-	MHS539	other_OG
2RZGN|Others	230	119.9791340636411	S	plant mutator transposase zinc finger	MHS539	other_OG
2S5UM|Others	107	223.83377956662065	C	LAGLIDADG endonuclease	MHS539	other_OG
2S6ZE|Others	7	25.64102564102564	-	-	MHS539	other_OG
2S8FT|Others	49	77.04219899341851	K	transferase activity, transferring acyl groups	MHS539	other_OG
2SF6P|Others	67	289.8295120517343	-	-	MHS539	other_OG
2SW5Y|Others	2	7.168458781362006	-	-	MHS539	other_OG
2SWXZ|Others	2	9.389671361502348	-	-	MHS539	other_OG
2SYPF|Others	15	39.37007874015748	L	Replication protein	MHS539	other_OG
2SZSZ|Others	63	113.1298383343334	-	-	MHS539	other_OG
2T0F6|Others	21	45.16129032258064	-	-	MHS539	other_OG
2XAM8|Others	3	7.042253521126761	U	Rab subfamily of small GTPases	MHS539	other_OG
2XAWD|Others	12	17.39130434782609	O	Belongs to the peptidase A1 family	MHS539	other_OG
2XDMK|Others	6	36.268343815513624	A	LSM domain	MHS539	other_OG
2XDPM|Others	2	8.333333333333334	J	GatB/GatE catalytic domain	MHS539	other_OG
2XEJW|Others	3	6.944444444444445	T	Serine threonine-protein phosphatase	MHS539	other_OG
2XG6C|Others	14	31.319910514541387	-	-	MHS539	other_OG
34GN9|Others	4	19.607843137254903	A	Splicing factor 3B subunit 1	MHS539	other_OG
34GTW|Others	13	19.089574155653448	A	PRO8NT (NUC069), PrP8 N-terminal domain	MHS539	other_OG
34GZY|Others	15	47.45488758644648	OT	motif in proteasome subunits, Int-6, Nip-1 and TRIP-15	MHS539	other_OG
34HBH|Others	1	5.376344086021505	S	Essential component of the cytosolic iron-sulfur (Fe S) protein assembly machinery. Required for the maturation of extramitochondrial Fe S proteins	MHS539	other_OG
34J6J|Others	2	9.389671361502348	U	Rab subfamily of small GTPases	MHS539	other_OG
34JC7|Others	133	97.60649978041283	S	Predicted ATPase of the ABC class	MHS539	other_OG
