fungi_OG	read_count_sum	RPK_sum	fungi_eggnog_cat	fungi_eggnog_desc	LIBID	feature_class
3NTVF|Fungi	378	413.1747009078174	L	Dna repair helicase rad25	MHS577	fungi_OG
3NTVH|Fungi	3	4.8076923076923075	Q	amine oxidase	MHS577	fungi_OG
3NTVI|Fungi	301	266.62261466892437	I	cytomegalovirus gh-receptor family protein	MHS577	fungi_OG
3NTVJ|Fungi	2	3.5650623885918	A	RNA recognition domain-containing protein	MHS577	fungi_OG
3NTVK|Fungi	575	498.4542686461393	I	Cral trio domain protein	MHS577	fungi_OG
3NTVM|Fungi	175	184.9152408647235	A	Second step of mRNA capping. Transfer of the GMP moiety of GTP to the 5'-end of RNA via an enzyme-GMP covalent reaction intermediate	MHS577	fungi_OG
3NTVQ|Fungi	211	203.05795032537964	S	mRNA processing protein	MHS577	fungi_OG
3NTVR|Fungi	149	249.28415554243836	F	Golgi to endosome transport protein	MHS577	fungi_OG
3NTVT|Fungi	4	6.768189509306261	O	leucine carboxyl methyltransferase	MHS577	fungi_OG
3NTVW|Fungi	112	259.91365044552094	U	snare protein	MHS577	fungi_OG
3NTVY|Fungi	353	335.16785047166064	G	Fructose-2,6-bisphosphatase	MHS577	fungi_OG
3NTVZ|Fungi	174	284.20852858422325	E	dioxygenase	MHS577	fungi_OG
3NTW3|Fungi	835	926.6626139041683	T	transporter	MHS577	fungi_OG
3NTW4|Fungi	208	247.48788947062167	H	Thiamine biosynthetic bifunctional	MHS577	fungi_OG
3NTW5|Fungi	446	602.153999548542	B	histone deacetylase	MHS577	fungi_OG
3NTW8|Fungi	760	369.2172829487939	Z	Belongs to the TRAFAC class myosin-kinesin ATPase superfamily. Kinesin family	MHS577	fungi_OG
3NTW9|Fungi	42	106.13784451084716	J	Belongs to the universal ribosomal protein uL5 family	MHS577	fungi_OG
3NTWB|Fungi	62	89.6801076848968	U	Component of the endosomal sorting complex required for transport II (ESCRT-II), which is required for multivesicular body (MVB) formation and sorting of endosomal cargo proteins into MVBs	MHS577	fungi_OG
3NTWD|Fungi	182	255.01913147982802	T	serine threonine-protein kinase	MHS577	fungi_OG
3NTWE|Fungi	150	188.4014232286777	C	Belongs to the mitochondrial carrier (TC 2.A.29) family	MHS577	fungi_OG
3NTWF|Fungi	427	254.57368923764733	B	histone deacetylase	MHS577	fungi_OG
3NTWG|Fungi	237	189.358300521374	K	Functions as component of the transcription regulatory histone acetylation (HAT) complexes SAGA, SALSA and ADA. SAGA is involved in RNA polymerase II-dependent transcriptional regulation	MHS577	fungi_OG
