other_OG	read_count_sum	RPK_sum	other_eggnog_cat	other_eggnog_desc	LIBID	feature_class
1MAS3|Others	9	10.273972602739725	S	Kinetochore protein mis18. Source PGD	MHS541	other_OG
1MDRW|Others	5	18.115942028985504	U	Source PGD	MHS541	other_OG
1MEH9|Others	4	6.379585326953748	S	NAD-specific glutamate dehydrogenase. Source PGD	MHS541	other_OG
1MERW|Others	2	5.649717514124294	S	function. Source PGD	MHS541	other_OG
1MFAQ|Others	3	7.246376811594203	S	Source PGD	MHS541	other_OG
1MFXH|Others	3	5.847953216374269	E	Urease. Source PGD	MHS541	other_OG
1MGDI|Others	16	10.335917312661499	L	DNA mismatch repair protein MLH3. Source PGD	MHS541	other_OG
1MGMC|Others	12	17.02127659574468	S	Serine threonine protein phosphatase 4 regulatory subunit. Source PGD	MHS541	other_OG
1MK9K|Others	5	15.873015873015873	S	NAD-specific glutamate dehydrogenase. Source PGD	MHS541	other_OG
23NPF|Others	7	5.542359461599367	E	Catalyzes the isomerization between 2-isopropylmalate and 3-isopropylmalate, via the formation of 2-isopropylmaleate	MHS541	other_OG
23PUF|Others	36	97.38139529918121	E	Catalyzes the NAD( )-dependent oxidative deamination of L-alanine to pyruvate, and the reverse reaction, the reductive amination of pyruvate	MHS541	other_OG
23SQX|Others	1	4.694835680751174	E	Belongs to the class-IV pyridoxal-phosphate-dependent aminotransferase family	MHS541	other_OG
23T7N|Others	1	3.546099290780142	E	Belongs to the IlvD Edd family	MHS541	other_OG
23TG7|Others	5	21.929824561403507	L	COG3385 FOG Transposase and inactivated derivatives	MHS541	other_OG
23UA2|Others	19	57.983847165204324	O	Belongs to the serpin family	MHS541	other_OG
23WMZ|Others	65	219.56058126270895	-	-	MHS541	other_OG
28X6F|Others	1	6.5359477124183005	S	Protein of unknown function (DUF1668)	MHS541	other_OG
2D0Q5|Others	8	36.03603603603604	S	RF-1 domain	MHS541	other_OG
2EY5U|Others	3	3.9215686274509802	-	-	MHS541	other_OG
2N9UF|Others	26	42.692939244663386	L	PFAM transposase, IS4 family protein	MHS541	other_OG
2N9V7|Others	3	6.666666666666666	L	DNA polymerase Ligase (LigD)	MHS541	other_OG
2N9XK|Others	4	13.468013468013469	L	Putative transposase DNA-binding domain	MHS541	other_OG
2NAJQ|Others	165	226.14120620043366	E	PFAM amino acid permease-associated region	MHS541	other_OG
2NBBT|Others	16	7.912957467853611	L	AAA ATPase domain	MHS541	other_OG
2NBM6|Others	637	711.0269446125508	E	-	MHS541	other_OG
2QVCB|Others	5	6.510416666666667	U	protein transport by the Tat complex	MHS541	other_OG
2RYBC|Others	8	18.264840182648403	G	Acetyltransferase (GNAT) domain	MHS541	other_OG
2RZGN|Others	50	27.187751131413105	S	plant mutator transposase zinc finger	MHS541	other_OG
2S23F|Others	7	21.806853582554517	S	Threonyl and Alanyl tRNA synthetase second additional domain	MHS541	other_OG
2S4MB|Others	7	6.782945736434108	S	Calcineurin-like phosphoesterase	MHS541	other_OG
2S5UM|Others	70	147.242722949906	C	LAGLIDADG endonuclease	MHS541	other_OG
2S6ZB|Others	1	5.847953216374268	-	-	MHS541	other_OG
2S6ZE|Others	2	7.326007326007326	-	-	MHS541	other_OG
2S7N1|Others	9	9.49367088607595	S	Initiator Replication protein	MHS541	other_OG
2S8FT|Others	9	12.987012987012989	K	transferase activity, transferring acyl groups	MHS541	other_OG
2S9D9|Others	2	7.017543859649123	-	-	MHS541	other_OG
2SC7E|Others	6	12.5	S	Domain of unknown function (DUF1772)	MHS541	other_OG
2SD59|Others	11	43.65079365079365	-	-	MHS541	other_OG
2SEAF|Others	7	14.314928425357873	S	Retroviral aspartyl protease	MHS541	other_OG
