bacteria_OG	read_count_sum	RPK_sum	bacteria_eggnog_cat	bacteria_eggnog_desc	LIBID	feature_class
2Z7HS|Bacteria	6	5.649717514124293	S	Psort location CytoplasmicMembrane, score	MHS503	bacteria_OG
2Z7HY|Bacteria	7	6.9238377843719094	S	Phage major capsid protein, P2 family	MHS503	bacteria_OG
2Z7IA|Bacteria	3	3.9215686274509802	S	Domain of unknown function (DUF1852)	MHS503	bacteria_OG
2Z7IB|Bacteria	1	4.761904761904762	S	NA	MHS503	bacteria_OG
2Z7ID|Bacteria	7	6.628787878787879	EG	Uptake of L-rhamnose across the boundary membrane with the concomitant transport of protons into the cell (symport system)	MHS503	bacteria_OG
2Z7JG|Bacteria	8	7.707129094412331	S	Phage major capsid protein E	MHS503	bacteria_OG
2Z7JJ|Bacteria	3	4.975124378109453	S	Putative 2OG-Fe(II) oxygenase	MHS503	bacteria_OG
2Z7JT|Bacteria	16	19.832296966270963	P	2-keto-3-deoxygluconate:proton symporter activity	MHS503	bacteria_OG
2Z7JU|Bacteria	5	10.70302492856439	S	phage major tail protein, phi13 family	MHS503	bacteria_OG
2Z7JY|Bacteria	123	122.82838309557631	S	Phage major capsid protein E	MHS503	bacteria_OG
2Z7K9|Bacteria	14	20.648967551622416	S	Acid phosphatase	MHS503	bacteria_OG
2Z7KG|Bacteria	9	8.333333333333332	S	NA	MHS503	bacteria_OG
2Z7KK|Bacteria	23	13.716764934920459	S	COG NOG06097 non supervised orthologous group	MHS503	bacteria_OG
2Z7MD|Bacteria	7	7.909604519774011	S	Psort location Cytoplasmic, score 8.96	MHS503	bacteria_OG
2Z7MK|Bacteria	4	9.59232613908873	S	Psort location CytoplasmicMembrane, score	MHS503	bacteria_OG
2Z7N4|Bacteria	1	5.952380952380952	S	PFAM KilA, N-terminal APSES-type HTH, DNA-binding	MHS503	bacteria_OG
2Z7NV|Bacteria	26	56.50221253549964	S	Domain of unknown function (DUF1998)	MHS503	bacteria_OG
2Z7PG|Bacteria	21	20.08419186883793	S	CRISPR-associated protein (Cas_Csy3)	MHS503	bacteria_OG
2Z7QN|Bacteria	10	12.345679012345679	S	NA	MHS503	bacteria_OG
2Z7QZ|Bacteria	15	12.919896640826874	S	NA	MHS503	bacteria_OG
2Z7RS|Bacteria	55	119.36965815319459	S	Protein of unknown function (DUF2891)	MHS503	bacteria_OG
2Z7S3|Bacteria	9	11.583011583011583	S	Pfam Wyosine base formation	MHS503	bacteria_OG
2Z7S6|Bacteria	7	19.607843137254903	S	Protein of unknown function (DUF2493)	MHS503	bacteria_OG
2Z7SA|Bacteria	3	6.944444444444445	S	transfer protein	MHS503	bacteria_OG
2Z7SR|Bacteria	15	23.821809425524595	S	Protein of unknown function (DUF1479)	MHS503	bacteria_OG
2Z7SX|Bacteria	5	6.858710562414267	S	Gluconate 2-dehydrogenase	MHS503	bacteria_OG
2Z7SZ|Bacteria	130	180.13203857746757	S	3-methyladenine DNA glycosylase	MHS503	bacteria_OG
2Z7TB|Bacteria	15	26.528997589169506	S	5'-nucleotidase	MHS503	bacteria_OG
2Z7TF|Bacteria	31	43.16086102361639	S	Uncharacterized protein conserved in bacteria (DUF2236)	MHS503	bacteria_OG
2Z7TI|Bacteria	11	27.07311573369412	S	NA	MHS503	bacteria_OG
2Z7TR|Bacteria	252	257.32620707797264	S	Phage portal protein, SPP1 Gp6-like	MHS503	bacteria_OG
2Z7TU|Bacteria	233	138.63319965923495	S	NA	MHS503	bacteria_OG
2Z7U4|Bacteria	98	161.94081071768628	S	succinate dehydrogenase	MHS503	bacteria_OG
2Z7UG|Bacteria	8	15.414258188824663	S	Protein of unknown function (DUF2840)	MHS503	bacteria_OG
2Z7V0|Bacteria	4	3.9800995024875627	S	Domain of unknown function (DUF4105)	MHS503	bacteria_OG
2Z7V5|Bacteria	11	12.181616832779623	L	Recognizes the double-stranded unmethylated sequence GATC and cleaves before G-1	MHS503	bacteria_OG
2Z7VI|Bacteria	26	27.39926247388934	S	Psort location Cytoplasmic, score	MHS503	bacteria_OG
2Z7VY|Bacteria	197	168.88799034570428	S	Psort location Cytoplasmic, score	MHS503	bacteria_OG
2Z7YC|Bacteria	5	11.282051282051281	S	Type-F conjugative transfer system pilin assembly protein TrbC	MHS503	bacteria_OG
2Z7YG|Bacteria	18	31.636065373912835	S	NA	MHS503	bacteria_OG
2Z7YN|Bacteria	1	5.291005291005291	S	NA	MHS503	bacteria_OG
2Z7YR|Bacteria	18	21.834699235449595	S	NA	MHS503	bacteria_OG
2Z7ZC|Bacteria	12	13.698630136986301	S	Alginate export	MHS503	bacteria_OG
2Z802|Bacteria	49	113.9291474134258	S	phage tail protein	MHS503	bacteria_OG
2Z803|Bacteria	1	4.219409282700422	L	HpaII restriction endonuclease	MHS503	bacteria_OG
2Z80P|Bacteria	16	31.372549019607842	S	NA	MHS503	bacteria_OG
2Z824|Bacteria	16	35.320088300220746	S	Protein of unknown function (DUF3158)	MHS503	bacteria_OG
2Z82H|Bacteria	13	29.765033851055357	S	response to peptide	MHS503	bacteria_OG
2Z82V|Bacteria	6	8.620689655172415	S	maintenance of DNA repeat elements	MHS503	bacteria_OG
2Z83G|Bacteria	14	28.595453380523626	S	NA	MHS503	bacteria_OG
2Z83I|Bacteria	302	323.11683034523276	S	phosphoenolpyruvate carboxykinase (diphosphate) activity	MHS503	bacteria_OG
2Z83X|Bacteria	14	8.073817762399077	S	NA	MHS503	bacteria_OG
2Z84H|Bacteria	4	7.889546351084813	S	Putative phage tail protein	MHS503	bacteria_OG
2Z84X|Bacteria	80	81.87846514047186	S	Neutral alkaline nonlysosomal ceramidase	MHS503	bacteria_OG
2Z85G|Bacteria	3	9.345794392523365	S	NA	MHS503	bacteria_OG
2Z85S|Bacteria	190	204.75932577882577	S	NA	MHS503	bacteria_OG
2Z85X|Bacteria	15	21.3579456537203	S	NA	MHS503	bacteria_OG
2Z860|Bacteria	2	4.016064257028113	S	Protein of unknown function (DUF3801)	MHS503	bacteria_OG
2Z865|Bacteria	10	12.77139208173691	S	NA	MHS503	bacteria_OG
2Z86Q|Bacteria	2	6.472491909385114	S	Putative rhamnosyl transferase	MHS503	bacteria_OG
2Z879|Bacteria	4	4.796163069544365	S	NA	MHS503	bacteria_OG
2Z889|Bacteria	14	13.647674182409101	S	Histidine phosphatase superfamily (branch 2)	MHS503	bacteria_OG
2Z88T|Bacteria	9	8.746355685131196	S	NA	MHS503	bacteria_OG
2Z89R|Bacteria	142	188.66456400273273	S	NA	MHS503	bacteria_OG
