bacteria_OG	read_count_sum	RPK_sum	bacteria_eggnog_cat	bacteria_eggnog_desc	LIBID	feature_class
2Z7KF|Bacteria	2	3.8314176245210727	S	Lipoprotein	MHS463	bacteria_OG
2Z7NA|Bacteria	2	8.23045267489712	S	Psort location CytoplasmicMembrane, score	MHS463	bacteria_OG
2Z7RS|Bacteria	1017	2103.311446773932	S	Protein of unknown function (DUF2891)	MHS463	bacteria_OG
2Z7SI|Bacteria	12	13.937282229965158	S	Protein of unknown function (DUF3388)	MHS463	bacteria_OG
2Z7SZ|Bacteria	4	3.898635477582846	S	3-methyladenine DNA glycosylase	MHS463	bacteria_OG
2Z7TU|Bacteria	132	128.1232332471692	S	NA	MHS463	bacteria_OG
2Z7U4|Bacteria	599	1264.532255315158	S	succinate dehydrogenase	MHS463	bacteria_OG
2Z7VY|Bacteria	2450	2288.9563983386925	S	Psort location Cytoplasmic, score	MHS463	bacteria_OG
2Z802|Bacteria	394	1037.1820514198455	S	phage tail protein	MHS463	bacteria_OG
2Z80V|Bacteria	10	10.131712259371835	E	histidine decarboxylase	MHS463	bacteria_OG
2Z83I|Bacteria	4891	5007.997720770966	S	phosphoenolpyruvate carboxykinase (diphosphate) activity	MHS463	bacteria_OG
2Z87P|Bacteria	1	3.367003367003367	C	photosynthetic electron transport in photosystem II	MHS463	bacteria_OG
2Z89R|Bacteria	2407	2452.3330108315085	S	NA	MHS463	bacteria_OG
2Z8BZ|Bacteria	52	69.6873397994971	S	Replication initiator protein A	MHS463	bacteria_OG
2Z8P4|Bacteria	8	8.492569002123142	S	Protein of unknown function (DUF1403)	MHS463	bacteria_OG
2Z8P5|Bacteria	531	644.005254859394	S	Lantibiotic dehydratase, C terminus	MHS463	bacteria_OG
2Z8T2|Bacteria	7	11.904761904761905	S	NA	MHS463	bacteria_OG
2Z8UC|Bacteria	1294	1838.9700629873375	S	NA	MHS463	bacteria_OG
2Z8VR|Bacteria	30	23.132277093177677	S	NA	MHS463	bacteria_OG
2Z8XT|Bacteria	7	13.466958972752895	S	YwhD family	MHS463	bacteria_OG
2Z8Y9|Bacteria	12	11.049723756906076	S	NA	MHS463	bacteria_OG
2Z8YX|Bacteria	131	333.68780719193074	S	Protein of unknown function (DUF2815)	MHS463	bacteria_OG
2Z904|Bacteria	1	3.745318352059925	S	phage major tail protein, phi13 family	MHS463	bacteria_OG
2Z90C|Bacteria	797	1671.2400638520974	S	Protein of unknown function (DUF3710)	MHS463	bacteria_OG
2Z93R|Bacteria	1	5.952380952380952	S	transferrin binding	MHS463	bacteria_OG
2Z96N|Bacteria	4	10.256410256410255	S	monooxygenase activity	MHS463	bacteria_OG
2Z97R|Bacteria	1146	1818.544870759386	S	Domain of unknown function (DUF4432)	MHS463	bacteria_OG
2Z980|Bacteria	39	83.32999639610779	S	NA	MHS463	bacteria_OG
2Z9BI|Bacteria	10	3.885003885003885	S	NA	MHS463	bacteria_OG
2Z9CV|Bacteria	7	11.382113821138212	S	Region found in RelA / SpoT proteins	MHS463	bacteria_OG
2Z9E3|Bacteria	21	15.217391304347828	S	Membrane	MHS463	bacteria_OG
2Z9EA|Bacteria	13	15.643802647412757	S	NA	MHS463	bacteria_OG
2Z9EH|Bacteria	1	3.8314176245210727	S	Bacterial protein of unknown function (Gcw_chp)	MHS463	bacteria_OG
2Z9FM|Bacteria	5	18.726591760299623	C	monooxygenase activity	MHS463	bacteria_OG
2Z9GU|Bacteria	4106	4428.016650537193	S	Carotene biosynthesis associated membrane protein	MHS463	bacteria_OG
2Z9JM|Bacteria	34	122.84334023464459	S	NAD-specific glutamate dehydrogenase	MHS463	bacteria_OG
2Z9SP|Bacteria	4	7.8431372549019605	S	Domain of unknown function (DUF4263)	MHS463	bacteria_OG
2Z9UW|Bacteria	2475	2580.3882769164857	S	NA	MHS463	bacteria_OG
2Z9VM|Bacteria	10	6.6006600660066015	S	mannose-ethanolamine phosphotransferase activity	MHS463	bacteria_OG
2Z9XI|Bacteria	4	4.761904761904762	S	Nuclease-related domain	MHS463	bacteria_OG
2ZA0R|Bacteria	59	38.411458333333336	S	Domain of unknown function (DUF4300)	MHS463	bacteria_OG
2ZA62|Bacteria	5	23.639516597263075	S	Domain of unknown function (DUF4191)	MHS463	bacteria_OG
2ZAAY|Bacteria	76	266.6666666666667	S	NA	MHS463	bacteria_OG
2ZAD4|Bacteria	1	3.367003367003367	S	Protein of unknown function (Hypoth_ymh)	MHS463	bacteria_OG
2ZAIR|Bacteria	2698	2441.345174041322	S	NA	MHS463	bacteria_OG
2ZAK5|Bacteria	30	19.120458891013385	S	Accessory Sec system protein Asp1	MHS463	bacteria_OG
2ZAQK|Bacteria	2022	3010.2347315535917	S	NA	MHS463	bacteria_OG
2ZARS|Bacteria	11	13.431013431013431	S	NA	MHS463	bacteria_OG
