bacteria_OG	read_count_sum	RPK_sum	bacteria_eggnog_cat	bacteria_eggnog_desc	LIBID	feature_class
2Z7MV|Bacteria	1	4.62962962962963	S	NA	MHS468	bacteria_OG
2Z7NA|Bacteria	3	12.345679012345679	S	Psort location CytoplasmicMembrane, score	MHS468	bacteria_OG
2Z7RS|Bacteria	280	586.1995103520451	S	Protein of unknown function (DUF2891)	MHS468	bacteria_OG
2Z7SI|Bacteria	50	88.75788151996532	S	Protein of unknown function (DUF3388)	MHS468	bacteria_OG
2Z7TR|Bacteria	3	9.345794392523365	S	Phage portal protein, SPP1 Gp6-like	MHS468	bacteria_OG
2Z7TU|Bacteria	208	208.2855812599133	S	NA	MHS468	bacteria_OG
2Z7U4|Bacteria	175	340.8824705734211	S	succinate dehydrogenase	MHS468	bacteria_OG
2Z7UG|Bacteria	5	9.633911368015413	S	Protein of unknown function (DUF2840)	MHS468	bacteria_OG
2Z7VY|Bacteria	695	581.6924507182906	S	Psort location Cytoplasmic, score	MHS468	bacteria_OG
2Z7Z6|Bacteria	149	108.50455934989641	S	Phage portal protein, SPP1 family	MHS468	bacteria_OG
2Z802|Bacteria	131	328.63360636881663	S	phage tail protein	MHS468	bacteria_OG
2Z80V|Bacteria	111	145.005577355305	E	histidine decarboxylase	MHS468	bacteria_OG
2Z81U|Bacteria	10	25.062656641604008	S	Lantibiotic dehydratase, C terminus	MHS468	bacteria_OG
2Z839|Bacteria	22	42.16002378158809	S	Phage portal protein, SPP1 Gp6-like	MHS468	bacteria_OG
2Z83I|Bacteria	1261	1350.5453867270546	S	phosphoenolpyruvate carboxykinase (diphosphate) activity	MHS468	bacteria_OG
2Z889|Bacteria	51	43.35805360395524	S	Histidine phosphatase superfamily (branch 2)	MHS468	bacteria_OG
2Z88M|Bacteria	67	58.542943369044444	S	NA	MHS468	bacteria_OG
2Z88T|Bacteria	1	4.830917874396135	S	NA	MHS468	bacteria_OG
2Z89R|Bacteria	631	599.2545202116245	S	NA	MHS468	bacteria_OG
2Z8BZ|Bacteria	114	175.0463796062783	S	Replication initiator protein A	MHS468	bacteria_OG
2Z8E5|Bacteria	21	32.716650438169424	S	NA	MHS468	bacteria_OG
2Z8H1|Bacteria	6	9.47867298578199	S	Protein of unknown function with HXXEE motif	MHS468	bacteria_OG
2Z8HD|Bacteria	3	4.184100418410042	S	Protein of unknown function (DUF3644)	MHS468	bacteria_OG
2Z8K6|Bacteria	28	18.741633199464523	S	NA	MHS468	bacteria_OG
2Z8MZ|Bacteria	2	3.4013605442176873	S	NA	MHS468	bacteria_OG
2Z8P5|Bacteria	3	3.4129692832764507	S	Lantibiotic dehydratase, C terminus	MHS468	bacteria_OG
2Z8QS|Bacteria	6	11.723047304730475	S	NA	MHS468	bacteria_OG
2Z8T3|Bacteria	7	13.257575757575758	S	cell wall anchor domain protein	MHS468	bacteria_OG
2Z8UC|Bacteria	319	420.263648591772	S	NA	MHS468	bacteria_OG
2Z8VR|Bacteria	80	59.544766669755084	S	NA	MHS468	bacteria_OG
2Z8W7|Bacteria	6	7.352941176470589	S	Protein of unknown function (Hypoth_ymh)	MHS468	bacteria_OG
2Z8XT|Bacteria	30	61.7786755361618	S	YwhD family	MHS468	bacteria_OG
2Z8YX|Bacteria	9	15.987186073921848	S	Protein of unknown function (DUF2815)	MHS468	bacteria_OG
2Z90C|Bacteria	222	478.77093034217415	S	Protein of unknown function (DUF3710)	MHS468	bacteria_OG
2Z92J|Bacteria	2	3.584229390681003	S	NA	MHS468	bacteria_OG
