bacteria_OG	read_count_sum	RPK_sum	bacteria_eggnog_cat	bacteria_eggnog_desc	LIBID	feature_class
2Z7HY|Bacteria	9	18.133802816901408	S	Phage major capsid protein, P2 family	MHS488	bacteria_OG
2Z7IA|Bacteria	17	16.52089407191448	S	Domain of unknown function (DUF1852)	MHS488	bacteria_OG
2Z7ID|Bacteria	39	33.94255874673629	EG	Uptake of L-rhamnose across the boundary membrane with the concomitant transport of protons into the cell (symport system)	MHS488	bacteria_OG
2Z7J1|Bacteria	36	50.00000000000001	S	Protein of unknown function (DUF2884)	MHS488	bacteria_OG
2Z7J2|Bacteria	60	45.266524520255864	S	amino disaccharide metabolic process	MHS488	bacteria_OG
2Z7J3|Bacteria	5	4.721435316336167	S	Psort location CytoplasmicMembrane, score	MHS488	bacteria_OG
2Z7JS|Bacteria	17	34.7967703459033	S	FidL-like putative membrane protein	MHS488	bacteria_OG
2Z7JT|Bacteria	19	18.91597479832774	P	2-keto-3-deoxygluconate:proton symporter activity	MHS488	bacteria_OG
2Z7JY|Bacteria	61	57.60151085930123	S	Phage major capsid protein E	MHS488	bacteria_OG
2Z7K9|Bacteria	54	41.510297155683276	S	Acid phosphatase	MHS488	bacteria_OG
2Z7KF|Bacteria	16	26.272577996715928	S	Lipoprotein	MHS488	bacteria_OG
2Z7KS|Bacteria	11	18.70748299319728	S	cellular response to DNA damage stimulus	MHS488	bacteria_OG
2Z7MA|Bacteria	51	38.11659192825112	S	enterobacterial common antigen metabolic process	MHS488	bacteria_OG
2Z7MD|Bacteria	7	7.9908675799086755	S	Psort location Cytoplasmic, score 8.96	MHS488	bacteria_OG
2Z7MV|Bacteria	1	4.62962962962963	S	NA	MHS488	bacteria_OG
2Z7N7|Bacteria	23	27.965798191422685	S	NA	MHS488	bacteria_OG
2Z7NQ|Bacteria	26	33.46203346203346	S	membrane	MHS488	bacteria_OG
2Z7PA|Bacteria	9	13.500174195796074	S	maltose operon periplasmic	MHS488	bacteria_OG
2Z7PS|Bacteria	4	8.133255254082894	S	Protein of unknown function (DUF2895)	MHS488	bacteria_OG
2Z7Q1|Bacteria	5	7.936507936507937	S	NA	MHS488	bacteria_OG
2Z7QR|Bacteria	27	25.133765724254793	S	Membrane	MHS488	bacteria_OG
2Z7QV|Bacteria	12	21.40358098374151	S	Domain of unknown function (DUF4310)	MHS488	bacteria_OG
2Z7RS|Bacteria	2971	5960.179493123754	S	Protein of unknown function (DUF2891)	MHS488	bacteria_OG
