bacteria_OG	read_count_sum	RPK_sum	bacteria_eggnog_cat	bacteria_eggnog_desc	LIBID	feature_class
2Z7I3|Bacteria	18	36.57504114631925	S	NA	MHS570	bacteria_OG
2Z7IB|Bacteria	21	25.958110516934045	S	NA	MHS570	bacteria_OG
2Z7JG|Bacteria	16	23.300199842469453	S	Phage major capsid protein E	MHS570	bacteria_OG
2Z7JV|Bacteria	1	3.7037037037037033	S	NA	MHS570	bacteria_OG
2Z7KC|Bacteria	1	4.694835680751174	S	NA	MHS570	bacteria_OG
2Z7KE|Bacteria	58	34.072913973371115	S	Domain of unknown function (DUF4159)	MHS570	bacteria_OG
2Z7KS|Bacteria	4	6.349206349206349	S	cellular response to DNA damage stimulus	MHS570	bacteria_OG
2Z7KV|Bacteria	8	6.666666666666667	S	NA	MHS570	bacteria_OG
2Z7KX|Bacteria	21	25.925925925925924	S	EcsC protein family	MHS570	bacteria_OG
2Z7MY|Bacteria	4	18.51851851851852	S	NA	MHS570	bacteria_OG
2Z7N3|Bacteria	8	9.768009768009769	S	Sulfotransferase family	MHS570	bacteria_OG
2Z7NB|Bacteria	4	4.12796697626419	S	lipopolysaccharide core region biosynthetic process	MHS570	bacteria_OG
2Z7NV|Bacteria	10	27.589971410196128	S	Domain of unknown function (DUF1998)	MHS570	bacteria_OG
2Z7QU|Bacteria	7	7.092198581560284	S	TIGRFAM phage plasmid-related protein TIGR03299	MHS570	bacteria_OG
2Z7RQ|Bacteria	3	5.0761421319796955	S	NA	MHS570	bacteria_OG
2Z7RS|Bacteria	1988	4217.9265961845595	S	Protein of unknown function (DUF2891)	MHS570	bacteria_OG
2Z7S6|Bacteria	18	23.457357219415094	S	Protein of unknown function (DUF2493)	MHS570	bacteria_OG
2Z7SA|Bacteria	16	18.798121070848346	S	transfer protein	MHS570	bacteria_OG
2Z7SC|Bacteria	2	8.547008547008547	S	NA	MHS570	bacteria_OG
2Z7SI|Bacteria	60	88.55765285488368	S	Protein of unknown function (DUF3388)	MHS570	bacteria_OG
2Z7SN|Bacteria	12	7.6190476190476195	S	PFAM TraK protein	MHS570	bacteria_OG
2Z7SX|Bacteria	9	12.931034482758621	S	Gluconate 2-dehydrogenase	MHS570	bacteria_OG
2Z7SZ|Bacteria	9	11.973617453069508	S	3-methyladenine DNA glycosylase	MHS570	bacteria_OG
2Z7TF|Bacteria	5	11.013767209011265	S	Uncharacterized protein conserved in bacteria (DUF2236)	MHS570	bacteria_OG
2Z7TI|Bacteria	6	18.477018145599676	S	NA	MHS570	bacteria_OG
2Z7TR|Bacteria	7	4.964539007092199	S	Phage portal protein, SPP1 Gp6-like	MHS570	bacteria_OG
2Z7TU|Bacteria	29	29.59666894936563	S	NA	MHS570	bacteria_OG
2Z7U4|Bacteria	978	2143.459923157953	S	succinate dehydrogenase	MHS570	bacteria_OG
2Z7U8|Bacteria	165	123.87387387387386	S	NA	MHS570	bacteria_OG
2Z7UG|Bacteria	11	21.43411987719121	S	Protein of unknown function (DUF2840)	MHS570	bacteria_OG
2Z7V0|Bacteria	12	12.658227848101266	S	Domain of unknown function (DUF4105)	MHS570	bacteria_OG
2Z7VT|Bacteria	9	7.194244604316547	S	AIPR protein	MHS570	bacteria_OG
2Z7VY|Bacteria	5444	5175.497530573912	S	Psort location Cytoplasmic, score	MHS570	bacteria_OG
2Z7WE|Bacteria	8	16.563146997929607	S	NA	MHS570	bacteria_OG
2Z7WG|Bacteria	44	17.46031746031746	S	NA	MHS570	bacteria_OG
2Z7WH|Bacteria	29	16.524216524216524	S	CRISPR-associated protein, Csd1 family	MHS570	bacteria_OG
2Z7WX|Bacteria	7	11.326860841423949	S	Arylsulfotransferase (ASST)	MHS570	bacteria_OG
2Z7X7|Bacteria	8	7.912957467853611	S	NA	MHS570	bacteria_OG
2Z7Y3|Bacteria	12	6.932409012131715	S	NA	MHS570	bacteria_OG
2Z7YR|Bacteria	7	5.351681957186544	S	NA	MHS570	bacteria_OG
2Z7YS|Bacteria	10	13.50939563230066	S	NA	MHS570	bacteria_OG
2Z7Z6|Bacteria	2	6.289308176100628	S	Phage portal protein, SPP1 family	MHS570	bacteria_OG
2Z802|Bacteria	825	2147.89981543924	S	phage tail protein	MHS570	bacteria_OG
2Z80P|Bacteria	29	40.88907882108877	S	NA	MHS570	bacteria_OG
2Z80V|Bacteria	12	17.524938630051366	E	histidine decarboxylase	MHS570	bacteria_OG
2Z815|Bacteria	12	13.129290729487435	S	NA	MHS570	bacteria_OG
2Z819|Bacteria	3	4.8076923076923075	S	NA	MHS570	bacteria_OG
2Z82U|Bacteria	4	6.3191153238546605	S	RES domain	MHS570	bacteria_OG
2Z82V|Bacteria	6	9.00900900900901	S	maintenance of DNA repeat elements	MHS570	bacteria_OG
2Z83G|Bacteria	14	22.47421056776124	S	NA	MHS570	bacteria_OG
2Z83I|Bacteria	8920	9228.308022864296	S	phosphoenolpyruvate carboxykinase (diphosphate) activity	MHS570	bacteria_OG
2Z83Q|Bacteria	8	11.851851851851851	S	NA	MHS570	bacteria_OG
2Z84E|Bacteria	4	8.714596949891067	S	NA	MHS570	bacteria_OG
2Z84M|Bacteria	6	6.578947368421052	S	NA	MHS570	bacteria_OG
2Z854|Bacteria	5	6.218905472636815	S	membrane	MHS570	bacteria_OG
2Z85X|Bacteria	20	41.82019431820633	S	NA	MHS570	bacteria_OG
2Z868|Bacteria	13	12.275731822474032	S	NA	MHS570	bacteria_OG
2Z86D|Bacteria	8	5.079365079365079	S	Glycosyl transferase	MHS570	bacteria_OG
2Z86E|Bacteria	17	28.544398773406407	S	Protein of unknown function (DUF2927)	MHS570	bacteria_OG
2Z86J|Bacteria	4	11.247575953458306	S	NA	MHS570	bacteria_OG
2Z86Q|Bacteria	22	34.684114253552835	S	Putative rhamnosyl transferase	MHS570	bacteria_OG
2Z889|Bacteria	29	39.11480937263965	S	Histidine phosphatase superfamily (branch 2)	MHS570	bacteria_OG
2Z89H|Bacteria	62	50.89002510226704	S	NA	MHS570	bacteria_OG
2Z89R|Bacteria	3386	4580.362636339759	S	NA	MHS570	bacteria_OG
2Z8AJ|Bacteria	4	18.779342723004696	S	Protein of unknown function (DUF3800)	MHS570	bacteria_OG
2Z8B4|Bacteria	16	46.54742547425474	S	NA	MHS570	bacteria_OG
2Z8BB|Bacteria	2	3.603603603603603	S	NA	MHS570	bacteria_OG
2Z8BZ|Bacteria	120	159.75627287560397	S	Replication initiator protein A	MHS570	bacteria_OG
2Z8CS|Bacteria	26	48.04360271362315	S	NA	MHS570	bacteria_OG
2Z8FB|Bacteria	10	9.66183574879227	S	NA	MHS570	bacteria_OG
2Z8FT|Bacteria	1	3.7037037037037033	S	NA	MHS570	bacteria_OG
2Z8FZ|Bacteria	4	4.3431053203040175	S	YfdX protein	MHS570	bacteria_OG
2Z8HY|Bacteria	2	4.761904761904762	S	Conjugative transposon protein TcpC	MHS570	bacteria_OG
2Z8JD|Bacteria	2	7.662835249042145	S	Protein of unknown function (DUF1612)	MHS570	bacteria_OG
2Z8JW|Bacteria	1	3.4722222222222223	S	NA	MHS570	bacteria_OG
2Z8K6|Bacteria	7	4.713804713804714	S	NA	MHS570	bacteria_OG
2Z8P0|Bacteria	9	11.450381679389313	S	NA	MHS570	bacteria_OG
2Z8P4|Bacteria	19	36.60886319845857	S	Protein of unknown function (DUF1403)	MHS570	bacteria_OG
2Z8P5|Bacteria	4929	6458.929544102161	S	Lantibiotic dehydratase, C terminus	MHS570	bacteria_OG
2Z8PM|Bacteria	1	4.166666666666667	S	NA	MHS570	bacteria_OG
2Z8QC|Bacteria	9	6.3965884861407245	S	DKNYY family	MHS570	bacteria_OG
2Z8QS|Bacteria	997	2289.9958812103123	S	NA	MHS570	bacteria_OG
2Z8QX|Bacteria	8	8.602150537634408	S	NA	MHS570	bacteria_OG
2Z8T9|Bacteria	5	15.368241805023413	S	NA	MHS570	bacteria_OG
2Z8TU|Bacteria	9	8.130081300813009	S	NA	MHS570	bacteria_OG
2Z8UC|Bacteria	2385	3435.7482390881505	S	NA	MHS570	bacteria_OG
2Z8UG|Bacteria	1	3.436426116838488	S	YvbH-like oligomerisation region	MHS570	bacteria_OG
2Z8UP|Bacteria	4	4.678362573099415	S	Putative rhamnosyl transferase	MHS570	bacteria_OG
2Z8VR|Bacteria	28	22.330582645661416	S	NA	MHS570	bacteria_OG
2Z8W2|Bacteria	3	4.784688995215311	S	Protein of unknown function (DUF3275)	MHS570	bacteria_OG
2Z8W6|Bacteria	18	29.38337578397849	S	NA	MHS570	bacteria_OG
2Z8W7|Bacteria	2	6.410256410256411	S	Protein of unknown function (Hypoth_ymh)	MHS570	bacteria_OG
2Z8XT|Bacteria	22	45.53119200883228	S	YwhD family	MHS570	bacteria_OG
2Z8YM|Bacteria	5	10.964912280701753	S	NA	MHS570	bacteria_OG
