virus_OG	read_count_sum	RPK_sum	virus_eggnog_cat	virus_eggnog_desc	LIBID	feature_class
4QAIJ|Virus	171	156.06482916652254	S	C-5 cytosine-specific DNA methylase	MHS452	virus_OG
4QAIK|Virus	16	17.14898177920686	S	bis(5'-nucleosyl)-tetraphosphatase (symmetrical) activity	MHS452	virus_OG
4QAIU|Virus	23	57.57546377092625	S	HNH endonuclease	MHS452	virus_OG
4QAJ1|Virus	43	70.60755336617406	S	Domain of unknown function (DUF4355)	MHS452	virus_OG
4QAK6|Virus	23465	16169.852103838579	S	N-acetylmuramoyl-L-alanine amidase activity	MHS452	virus_OG
4QAPV|Virus	3438	4923.234167828259	S	DNA binding	MHS452	virus_OG
4QAQE|Virus	24	42.7807486631016	S	Phage integrase family	MHS452	virus_OG
4QAQV|Virus	1715	2690.2294268757196	S	protein disulfide oxidoreductase activity	MHS452	virus_OG
4QAR6|Virus	16	43.35006773448084	L	dUTP diphosphatase activity	MHS452	virus_OG
4QAR7|Virus	5300	4665.321761814964	S	Phage portal protein, SPP1 Gp6-like	MHS452	virus_OG
4QARF|Virus	4551	3921.994435515863	S	Pfam:Terminase_3C	MHS452	virus_OG
4QASV|Virus	2	3.898635477582846	S	recA bacterial DNA recombination protein	MHS452	virus_OG
4QAU9|Virus	1106	2397.7240072733016	S	Single-strand binding protein family	MHS452	virus_OG
4QAVQ|Virus	2186	3993.9564630640143	S	Phage major tail protein 2	MHS452	virus_OG
4QAWG|Virus	129	103.11750599520384	S	DnaB-like helicase C terminal domain	MHS452	virus_OG
4QAX8|Virus	2862	4378.758494003487	S	calcium ion binding	MHS452	virus_OG
4QAY9|Virus	31	28.783658310120707	S	hydrolase activity, acting on acid anhydrides	MHS452	virus_OG
4QAYQ|Virus	4	6.700167504187605	S	Domain of unknown function (DUF2479)	MHS452	virus_OG
4QAZF|Virus	30	71.69718435937598	S	Protein of unknwon function (DUF3310)	MHS452	virus_OG
4QB0W|Virus	15	36.496350364963504	S	Protein of unknown function (DUF1064)	MHS452	virus_OG
4QB6U|Virus	66	153.4959195891231	S	Terminase small subunit	MHS452	virus_OG
4QB7T|Virus	12	25.64102564102564	S	Uncharacterized protein conserved in bacteria (DUF2321)	MHS452	virus_OG
4QBCR|Virus	5	9.25925925925926	S	DNA protection	MHS452	virus_OG
4QBCW|Virus	1365	4460.843335509632	S	Phage gp6-like head-tail connector protein	MHS452	virus_OG
4QBDC|Virus	1800	4962.780060270101	S	Pfam:Phage_holin_4_1	MHS452	virus_OG
4QBET|Virus	24	67.79661016949153	S	hydrolase activity, acting on ester bonds	MHS452	virus_OG
4QBHS|Virus	4262	4612.554112554112	S	DNA metabolic process	MHS452	virus_OG
4QBHW|Virus	27	42.12014621698048	S	NA	MHS452	virus_OG
4QBIH|Virus	6065	6052.648943803844	S	recombinase activity	MHS452	virus_OG
4QBSI|Virus	6593	2012.3133429292652	S	NA	MHS452	virus_OG
4QBT2|Virus	13	54.85232067510549	S	NA	MHS452	virus_OG
4QBX7|Virus	17	62.96296296296296	S	Pfam:Holin_SPP1	MHS452	virus_OG
4QC5D|Virus	4	7.207207207207206	S	Protein of unknown function (DUF2800)	MHS452	virus_OG
4QC5Z|Virus	5467	3797.929633471646	S	Phage Mu protein F like protein	MHS452	virus_OG
4QC92|Virus	4	7.619047619047619	S	NA	MHS452	virus_OG
4QCCB|Virus	13	28.026811897779638	S	Pfam:Peptidase_M78	MHS452	virus_OG
4QCCS|Virus	987	3424.6150432616155	S	Bacteriophage holin	MHS452	virus_OG
4QCWQ|Virus	14	15.819209039548022	S	NA	MHS452	virus_OG
4QD15|Virus	7	25.925925925925924	S	NA	MHS452	virus_OG
4QD62|Virus	16	69.26406926406926	S	NA	MHS452	virus_OG
4QD8F|Virus	3	11.76470588235294	S	NA	MHS452	virus_OG
4QDU7|Virus	77	217.9080814809285	S	Staphylococcal nuclease homologue	MHS452	virus_OG
4QDY5|Virus	18	71.65637860082305	S	NA	MHS452	virus_OG
4QE7B|Virus	356	230.01991212286802	S	metallocarboxypeptidase activity	MHS452	virus_OG
4QF51|Virus	175	228.977643361205	S	NA	MHS452	virus_OG
4QFB2|Virus	11	50.62823355506282	S	NA	MHS452	virus_OG
4QFF8|Virus	16	44.11288457089984	S	NA	MHS452	virus_OG
4QFIF|Virus	12	46.01934275346417	S	NA	MHS452	virus_OG
4QFPC|Virus	2	4.938271604938271	S	NA	MHS452	virus_OG
4QFVV|Virus	23	33.04597701149426	S	Pfam:HNHc_6	MHS452	virus_OG
4QFWR|Virus	12	39.529914529914535	S	NA	MHS452	virus_OG
4QG17|Virus	26	59.770114942528735	S	NA	MHS452	virus_OG
4QG2D|Virus	9253	7507.152068875598	S	NA	MHS452	virus_OG
4QG3J|Virus	212	159.87933634992459	S	Domain of unknown function (DUF4041)	MHS452	virus_OG
4QGDB|Virus	2	4.62962962962963	S	NA	MHS452	virus_OG
4QGWR|Virus	11	20.71563088512241	S	Phage terminase large subunit	MHS452	virus_OG
4QGYH|Virus	8	31.70822826188475	S	NA	MHS452	virus_OG
4QHHE|Virus	96	109.58904109589041	S	NA	MHS452	virus_OG
