virus_OG	read_count_sum	RPK_sum	virus_eggnog_cat	virus_eggnog_desc	LIBID	feature_class
4QAIU|Virus	1	4.065040650406504	S	HNH endonuclease	MHS543	virus_OG
4QAK6|Virus	8256	6955.217696984186	S	N-acetylmuramoyl-L-alanine amidase activity	MHS543	virus_OG
4QAKE|Virus	8	26.402640264026402	S	endonuclease activity	MHS543	virus_OG
4QAM2|Virus	2	3.7037037037037033	S	catalytic activity	MHS543	virus_OG
4QAPV|Virus	84	110.48158268480691	S	DNA binding	MHS543	virus_OG
4QAQE|Virus	125	110.52166224580017	S	Phage integrase family	MHS543	virus_OG
4QAQV|Virus	5	7.974481658692185	S	protein disulfide oxidoreductase activity	MHS543	virus_OG
4QAR6|Virus	112	279.2064033340009	L	dUTP diphosphatase activity	MHS543	virus_OG
4QAR7|Virus	43	32.42835595776772	S	Phage portal protein, SPP1 Gp6-like	MHS543	virus_OG
4QARF|Virus	54	41.666666666666664	S	Pfam:Terminase_3C	MHS543	virus_OG
4QAU9|Virus	26	56.219122348154606	S	Single-strand binding protein family	MHS543	virus_OG
4QAWG|Virus	249	273.0070513395669	S	DnaB-like helicase C terminal domain	MHS543	virus_OG
4QAX8|Virus	79	127.88879705080834	S	calcium ion binding	MHS543	virus_OG
4QAYV|Virus	134	123.55622675280364	S	Phage portal protein	MHS543	virus_OG
4QAZF|Virus	86	274.20641631044157	S	Protein of unknwon function (DUF3310)	MHS543	virus_OG
4QB0W|Virus	11	31.60919540229885	S	Protein of unknown function (DUF1064)	MHS543	virus_OG
4QB31|Virus	6	20.202020202020204	S	E7 protein, Early protein	MHS543	virus_OG
4QB40|Virus	2	3.9215686274509802	S	DNA polymerase family B	MHS543	virus_OG
4QBBN|Virus	3	7.246376811594203	S	Siphovirus Gp157	MHS543	virus_OG
4QBFR|Virus	58	108.76159220307798	S	ERF superfamily	MHS543	virus_OG
4QBGM|Virus	47	91.72297297297297	S	deoxyribonucleoside 5'-monophosphate N-glycosidase activity	MHS543	virus_OG
4QBHS|Virus	74	99.37798131341283	S	DNA metabolic process	MHS543	virus_OG
4QBIH|Virus	287	205.04441092676387	S	recombinase activity	MHS543	virus_OG
4QBMM|Virus	63	74.85593118897381	S	NA	MHS543	virus_OG
4QBQZ|Virus	12	28.77697841726619	S	NA	MHS543	virus_OG
4QBSI|Virus	494	130.3475327420697	S	NA	MHS543	virus_OG
4QBT2|Virus	9	37.9746835443038	S	NA	MHS543	virus_OG
4QBV3|Virus	80	124.89122124241382	S	Phage Terminase	MHS543	virus_OG
4QC2G|Virus	8	13.816925734024181	S	Ribonucleotide reductase, small chain	MHS543	virus_OG
4QC3R|Virus	5	19.88335100742312	S	NA	MHS543	virus_OG
4QCCB|Virus	73	155.89538666461743	S	Pfam:Peptidase_M78	MHS543	virus_OG
4QCHS|Virus	1	3.663003663003663	S	Hexon-associated protein (IIIa)	MHS543	virus_OG
4QCR1|Virus	280	234.36604543474772	S	Late Protein L2	MHS543	virus_OG
4QD4X|Virus	33	78.57142857142858	S	NA	MHS543	virus_OG
4QDBK|Virus	25	68.30601092896175	S	NA	MHS543	virus_OG
4QDF9|Virus	20	52.493438320209975	S	Protein of unknown function (DUF1071)	MHS543	virus_OG
4QDQV|Virus	170	144.92753623188406	S	E2 (early) protein, N terminal	MHS543	virus_OG
4QDU7|Virus	2	5.291005291005291	S	Staphylococcal nuclease homologue	MHS543	virus_OG
4QDV8|Virus	22	49.17807950782735	S	NA	MHS543	virus_OG
4QE1H|Virus	22	72.99681920961156	S	NA	MHS543	virus_OG
4QE7B|Virus	668	521.9579408586042	S	metallocarboxypeptidase activity	MHS543	virus_OG
4QE9D|Virus	31	113.02083333333334	S	NA	MHS543	virus_OG
4QEZU|Virus	204	217.5270508603842	S	L1 (late) protein	MHS543	virus_OG
4QFB2|Virus	11	69.56704497688104	S	NA	MHS543	virus_OG
4QFEN|Virus	18	33.5195530726257	S	NA	MHS543	virus_OG
4QFGF|Virus	10	55.55555555555556	S	Protein of unknown function (DUF1024)	MHS543	virus_OG
4QFMI|Virus	15	15.479876160990713	S	PD-(D/E)XK nuclease superfamily	MHS543	virus_OG
4QFWR|Virus	46	165.22789417261126	S	NA	MHS543	virus_OG
4QG0Y|Virus	9	14.354066985645932	S	NA	MHS543	virus_OG
4QG2D|Virus	83	47.45116802229441	S	NA	MHS543	virus_OG
4QG3J|Virus	252	190.04524886877826	S	Domain of unknown function (DUF4041)	MHS543	virus_OG
4QGHH|Virus	265	320.048309178744	S	NA	MHS543	virus_OG
4QGJD|Virus	4	12.461059190031152	S	NA	MHS543	virus_OG
4QGQN|Virus	276	151.06732348111657	L	Papillomavirus helicase	MHS543	virus_OG
4QGVM|Virus	27	75.59659330466313	S	NA	MHS543	virus_OG
4QHQD|Virus	67	64.04725049127777	S	NA	MHS543	virus_OG
