virus_OG	read_count_sum	RPK_sum	virus_eggnog_cat	virus_eggnog_desc	LIBID	feature_class
4QAIU|Virus	8	18.59936106511449	S	HNH endonuclease	MHS508	virus_OG
4QAK6|Virus	3602	3010.1600410560463	S	N-acetylmuramoyl-L-alanine amidase activity	MHS508	virus_OG
4QAKE|Virus	22	48.90520107911412	S	endonuclease activity	MHS508	virus_OG
4QAR6|Virus	6	14.389968136499126	L	dUTP diphosphatase activity	MHS508	virus_OG
4QAR7|Virus	44	31.976471797289904	S	Phage portal protein, SPP1 Gp6-like	MHS508	virus_OG
4QAWG|Virus	24	28.169014084507044	S	DnaB-like helicase C terminal domain	MHS508	virus_OG
4QAWI|Virus	33	59.45945945945945	S	Pfam:Peptidase_S77	MHS508	virus_OG
4QAX0|Virus	1	4.065040650406504	S	virus tail	MHS508	virus_OG
4QAX8|Virus	1	3.623188405797101	S	calcium ion binding	MHS508	virus_OG
4QAY9|Virus	30	35.053678338460756	S	hydrolase activity, acting on acid anhydrides	MHS508	virus_OG
4QAZF|Virus	4	10.579004329004329	S	Protein of unknwon function (DUF3310)	MHS508	virus_OG
4QB0T|Virus	1	4.329004329004329	S	Protein of unknown function (DUF669)	MHS508	virus_OG
4QB0W|Virus	4	9.732360097323602	S	Protein of unknown function (DUF1064)	MHS508	virus_OG
4QB31|Virus	19	62.30541802278588	S	E7 protein, Early protein	MHS508	virus_OG
4QB40|Virus	21	9.446693657219974	S	DNA polymerase family B	MHS508	virus_OG
4QB49|Virus	25	14.907573047107931	S	Domain of unknown function (DUF4055)	MHS508	virus_OG
4QB5I|Virus	74	41.95247253625709	S	N-methyltransferase activity	MHS508	virus_OG
4QBCW|Virus	7	19.977553310886645	S	Phage gp6-like head-tail connector protein	MHS508	virus_OG
4QBF8|Virus	11	11.67728237791932	S	Phage tail protein	MHS508	virus_OG
4QBH1|Virus	18	34.11107459743674	S	AAA domain	MHS508	virus_OG
4QBHG|Virus	1	4.219409282700422	S	NA	MHS508	virus_OG
4QBHW|Virus	5	7.974481658692185	S	NA	MHS508	virus_OG
4QBKE|Virus	4	8.130081300813009	S	NA	MHS508	virus_OG
4QBMM|Virus	8	21.425489202829215	S	NA	MHS508	virus_OG
4QBNM|Virus	9	13.99206068466769	S	serine-type endopeptidase activity	MHS508	virus_OG
4QBSJ|Virus	23	9.476720230737536	S	DNA primase activity	MHS508	virus_OG
4QBTT|Virus	7	17.412935323383085	S	Phage conserved hypothetical protein BR0599	MHS508	virus_OG
4QBUQ|Virus	9	9.287925696594428	S	DNA modification	MHS508	virus_OG
4QBXF|Virus	3	6.097560975609756	S	NA	MHS508	virus_OG
4QC10|Virus	3	6.8493150684931505	S	Bacteriophage lambda head decoration protein D	MHS508	virus_OG
4QC2G|Virus	8	13.816925734024181	S	Ribonucleotide reductase, small chain	MHS508	virus_OG
4QC3R|Virus	1	3.623188405797101	S	NA	MHS508	virus_OG
4QC8M|Virus	3	11.627906976744185	S	Protein of unknown function (DUF1073)	MHS508	virus_OG
4QCB0|Virus	8	14.652014652014651	S	nuclease activity	MHS508	virus_OG
4QCCB|Virus	2	4.357298474945534	S	Pfam:Peptidase_M78	MHS508	virus_OG
4QCR1|Virus	71	62.4580493588345	S	Late Protein L2	MHS508	virus_OG
4QCWX|Virus	8	6.006006006006006	S	NA	MHS508	virus_OG
4QDBK|Virus	5	11.82033096926714	S	NA	MHS508	virus_OG
4QDCQ|Virus	26	24.975984630163307	S	Domain of unknown function (DUF1768)	MHS508	virus_OG
4QDKA|Virus	14	14.447884416924666	S	nuclease activity	MHS508	virus_OG
4QDQV|Virus	33	66.30906268587427	S	E2 (early) protein, N terminal	MHS508	virus_OG
4QDV8|Virus	11	23.060796645702307	S	NA	MHS508	virus_OG
4QE1H|Virus	14	46.3186077643909	S	NA	MHS508	virus_OG
4QE7B|Virus	23	23.86924504373948	S	metallocarboxypeptidase activity	MHS508	virus_OG
4QE9D|Virus	1	4.166666666666667	S	NA	MHS508	virus_OG
4QEC5|Virus	1	4.901960784313726	S	Polyomavirus large T antigen C-terminus	MHS508	virus_OG
4QEZU|Virus	80	53.32898290644769	S	L1 (late) protein	MHS508	virus_OG
4QF7M|Virus	5	6.915629322268327	S	AAA domain	MHS508	virus_OG
4QFB2|Virus	2	10.92896174863388	S	NA	MHS508	virus_OG
4QFED|Virus	14	14.35897435897436	S	tRNA modification	MHS508	virus_OG
4QFMI|Virus	24	40.971103981551124	S	PD-(D/E)XK nuclease superfamily	MHS508	virus_OG
4QFWJ|Virus	8	12.345679012345679	S	Protein of unknown function (DUF1441)	MHS508	virus_OG
4QG3J|Virus	20	15.082956259426847	S	Domain of unknown function (DUF4041)	MHS508	virus_OG
4QG5Q|Virus	8	9.324009324009324	S	NA	MHS508	virus_OG
4QGHR|Virus	5	6.385696040868455	S	Queuosine biosynthesis protein QueC	MHS508	virus_OG
4QGJD|Virus	8	24.922118380062305	S	NA	MHS508	virus_OG
4QGQN|Virus	121	95.37865580678498	L	Papillomavirus helicase	MHS508	virus_OG
4QGVM|Virus	17	48.0225988700565	S	NA	MHS508	virus_OG
4QH61|Virus	9	5.484460694698354	S	Terminase-like family	MHS508	virus_OG
4QH65|Virus	9	15.228426395939087	S	NA	MHS508	virus_OG
4QHP6|Virus	1	4.273504273504273	S	NA	MHS508	virus_OG
