virus_OG	read_count_sum	RPK_sum	virus_eggnog_cat	virus_eggnog_desc	LIBID	feature_class
4QAK6|Virus	25508	24164.801378070464	S	N-acetylmuramoyl-L-alanine amidase activity	MHS572	virus_OG
4QAKE|Virus	402	1326.7326732673268	S	endonuclease activity	MHS572	virus_OG
4QAQV|Virus	2	8.88888888888889	S	protein disulfide oxidoreductase activity	MHS572	virus_OG
4QAR7|Virus	4479	3377.828054298642	S	Phage portal protein, SPP1 Gp6-like	MHS572	virus_OG
4QAU9|Virus	10	29.49852507374631	S	Single-strand binding protein family	MHS572	virus_OG
4QAWD|Virus	3	4.975124378109453	S	DNA polymerase type B, organellar and viral	MHS572	virus_OG
4QAWG|Virus	2688	3769.4971261436817	S	DnaB-like helicase C terminal domain	MHS572	virus_OG
4QAZF|Virus	12	26.52027027027027	S	Protein of unknwon function (DUF3310)	MHS572	virus_OG
4QB3I|Virus	11	25.114155251141554	S	NA	MHS572	virus_OG
4QB5I|Virus	25	14.934289127837516	S	N-methyltransferase activity	MHS572	virus_OG
4QB6U|Virus	1	3.436426116838488	S	Terminase small subunit	MHS572	virus_OG
4QB93|Virus	5	16.33986928104575	S	Rho termination factor, N-terminal domain	MHS572	virus_OG
4QBCW|Virus	1	4.166666666666667	S	Phage gp6-like head-tail connector protein	MHS572	virus_OG
4QBF8|Virus	2806	3332.8547471629004	S	Phage tail protein	MHS572	virus_OG
4QBGR|Virus	3	7.352941176470589	S	Protein of unknown function (DUF2744)	MHS572	virus_OG
4QBHC|Virus	2	4.796163069544365	S	NA	MHS572	virus_OG
4QBHS|Virus	4	7.168458781362006	S	DNA metabolic process	MHS572	virus_OG
4QBHW|Virus	16	19.68019680196802	S	NA	MHS572	virus_OG
4QBIH|Virus	2	7.751937984496124	S	recombinase activity	MHS572	virus_OG
4QBMM|Virus	3388	3497.9716330857073	S	NA	MHS572	virus_OG
4QBV3|Virus	5553	3689.5415035323804	S	Phage Terminase	MHS572	virus_OG
4QBXB|Virus	9	15.075376884422111	S	Phage minor structural protein GP20	MHS572	virus_OG
4QC2G|Virus	11	18.99827288428325	S	Ribonucleotide reductase, small chain	MHS572	virus_OG
4QC3R|Virus	1	4.065040650406504	S	NA	MHS572	virus_OG
4QC5U|Virus	35	40.735687077150494	S	NA	MHS572	virus_OG
4QC5Z|Virus	39	16.73101673101673	S	Phage Mu protein F like protein	MHS572	virus_OG
4QCB0|Virus	3	7.209102953783805	S	nuclease activity	MHS572	virus_OG
4QCCS|Virus	2	7.092198581560284	S	Bacteriophage holin	MHS572	virus_OG
4QD2U|Virus	2	6.802721088435375	S	Protein of unknown function (DUF2856)	MHS572	virus_OG
4QD8F|Virus	4	10.75268817204301	S	NA	MHS572	virus_OG
4QDBK|Virus	1159	3335.9696234722055	S	NA	MHS572	virus_OG
4QDKP|Virus	104	184.02338589538184	S	transaminase activity	MHS572	virus_OG
4QDV8|Virus	1158	2430.9884075175523	S	NA	MHS572	virus_OG
4QE1H|Virus	1587	4873.581248183062	S	NA	MHS572	virus_OG
4QFMI|Virus	4149	4281.733746130031	S	PD-(D/E)XK nuclease superfamily	MHS572	virus_OG
4QFWR|Virus	1	3.9215686274509802	S	NA	MHS572	virus_OG
4QG0Y|Virus	22	35.08771929824562	S	NA	MHS572	virus_OG
4QGJD|Virus	599	1626.225551633235	S	NA	MHS572	virus_OG
4QGQS|Virus	5	4.105090311986864	S	NA	MHS572	virus_OG
4QGVM|Virus	1077	3035.2259845359495	S	NA	MHS572	virus_OG
4QH00|Virus	8	6.349206349206349	S	NA	MHS572	virus_OG
4QH25|Virus	17	13.428120063191153	S	Phage terminase large subunit	MHS572	virus_OG
4QHNH|Virus	14	16.147635524798154	S	NA	MHS572	virus_OG
4QHQD|Virus	3333	3513.538051539448	S	NA	MHS572	virus_OG
