other_OG	read_count_sum	RPK_sum	other_eggnog_cat	other_eggnog_desc	LIBID	feature_class
1MAHG|Others	26	28.88888888888889	S	Source PGD	MHS538	other_OG
1MBRQ|Others	3	10.416666666666668	S	Source PGD	MHS538	other_OG
1MBS0|Others	6	15.267175572519083	G	Trehalose-6-phosphate synthase. Source PGD	MHS538	other_OG
1MDRW|Others	3	10.869565217391303	U	Source PGD	MHS538	other_OG
1MEH9|Others	37	59.01116427432217	S	NAD-specific glutamate dehydrogenase. Source PGD	MHS538	other_OG
1MFAQ|Others	3	9.433962264150944	S	Source PGD	MHS538	other_OG
1MFHY|Others	1	3.623188405797101	J	Argonaute1 (AGO1). Source PGD	MHS538	other_OG
1MFKV|Others	18	48	L	Origin recognition complex subunit. Source PGD	MHS538	other_OG
1MFXH|Others	13	26.188660055936943	E	Urease. Source PGD	MHS538	other_OG
1MGDI|Others	197	127.2609819121447	L	DNA mismatch repair protein MLH3. Source PGD	MHS538	other_OG
1MGMC|Others	49	102.30161916231768	S	Serine threonine protein phosphatase 4 regulatory subunit. Source PGD	MHS538	other_OG
1MH8V|Others	5	12.626262626262626	O	Source PGD	MHS538	other_OG
1MI1Z|Others	2	7.49063670411985	S	function. Source PGD	MHS538	other_OG
1MJPT|Others	6	28.169014084507044	-	-	MHS538	other_OG
1MK9K|Others	48	152.38095238095238	S	NAD-specific glutamate dehydrogenase. Source PGD	MHS538	other_OG
23NPF|Others	26	20.585906571654792	E	Catalyzes the isomerization between 2-isopropylmalate and 3-isopropylmalate, via the formation of 2-isopropylmaleate	MHS538	other_OG
23PUF|Others	839	2169.487217324984	E	Catalyzes the NAD( )-dependent oxidative deamination of L-alanine to pyruvate, and the reverse reaction, the reductive amination of pyruvate	MHS538	other_OG
23SE6|Others	12	16.597510373443985	G	COG4813 Trehalose utilization protein	MHS538	other_OG
23TA6|Others	8	22.03856749311295	P	COG3119 Arylsulfatase A and related enzymes	MHS538	other_OG
23UA2|Others	159	467.4930907724919	O	Belongs to the serpin family	MHS538	other_OG
23WHB|Others	42	48.95104895104895	E	COG0657 Esterase lipase	MHS538	other_OG
23WMZ|Others	128	407.72702474830135	-	-	MHS538	other_OG
2CG93|Others	1	4.219409282700422	S	Dual oxidase maturation factor	MHS538	other_OG
2CW1B|Others	3	5.747126436781609	-	-	MHS538	other_OG
2D0Q5|Others	19	85.58558558558559	S	RF-1 domain	MHS538	other_OG
2FDWY|Others	1	3.3333333333333335	-	-	MHS538	other_OG
2NAJQ|Others	68	83.96872413648653	E	PFAM amino acid permease-associated region	MHS538	other_OG
2NBM6|Others	1249	1390.3080841392994	E	-	MHS538	other_OG
2QR09|Others	1	3.5087719298245617	C	electron transporter, transferring electrons within the cyclic electron transport pathway of photosynthesis activity	MHS538	other_OG
2RZ4M|Others	3	7.142857142857143	S	Transposase	MHS538	other_OG
2RZGN|Others	432	224.8017496757644	S	plant mutator transposase zinc finger	MHS538	other_OG
2S05A|Others	4	6.837606837606838	L	Integrase core domain	MHS538	other_OG
2S3Q5|Others	1	3.7878787878787876	S	Intron encoded nuclease repeat motif	MHS538	other_OG
2S3RQ|Others	4	4.504504504504505	-	-	MHS538	other_OG
2S5UM|Others	621	1353.2946688578297	C	LAGLIDADG endonuclease	MHS538	other_OG
2S6XN|Others	1	4.016064257028113	-	-	MHS538	other_OG
2S6ZE|Others	15	54.94505494505494	-	-	MHS538	other_OG
2S8FT|Others	79	126.6673705698096	K	transferase activity, transferring acyl groups	MHS538	other_OG
2SC2W|Others	6	10.81081081081081	S	Perforin 1 (pore forming protein)	MHS538	other_OG
2SCUE|Others	2	3.8095238095238093	-	-	MHS538	other_OG
2SD59|Others	14	55.55555555555556	-	-	MHS538	other_OG
2SF6P|Others	101	437.2294372294372	-	-	MHS538	other_OG
2SR5E|Others	4	9.912496581897729	-	-	MHS538	other_OG
2SR8F|Others	3	11.494252873563218	-	-	MHS538	other_OG
2STN4|Others	4	7.797270955165692	-	-	MHS538	other_OG
2SW5Y|Others	3	10.75268817204301	-	-	MHS538	other_OG
2SWXZ|Others	4	18.779342723004696	-	-	MHS538	other_OG
2SXZZ|Others	4	11.204481792717088	-	-	MHS538	other_OG
2SYPF|Others	5	13.123359580052494	L	Replication protein	MHS538	other_OG
2SZSZ|Others	80	129.29160078766378	-	-	MHS538	other_OG
2T0F6|Others	22	47.31182795698925	-	-	MHS538	other_OG
2XAWD|Others	39	64.68716861081654	O	Belongs to the peptidase A1 family	MHS538	other_OG
2XB2H|Others	4	11.11111111111111	A	Helicase associated domain (HA2)  Add an annotation	MHS538	other_OG
2XDMK|Others	9	51.46750524109015	A	LSM domain	MHS538	other_OG
2XDPM|Others	7	29.166666666666668	J	GatB/GatE catalytic domain	MHS538	other_OG
2XE16|Others	4	9.803921568627452	H	Biotin/lipoate A/B protein ligase family	MHS538	other_OG
2XED7|Others	5	9.578544061302681	O	Eukaryotic aspartyl protease	MHS538	other_OG
2Y448|Others	21	23.178807947019866	C	UDP-N-acetylenolpyruvoylglucosamine reductase, C-terminal domain	MHS538	other_OG
34GN9|Others	5	24.50980392156863	A	Splicing factor 3B subunit 1	MHS538	other_OG
34GTW|Others	27	39.64757709251101	A	PRO8NT (NUC069), PrP8 N-terminal domain	MHS538	other_OG
34GXI|Others	1	3.584229390681003	J	Belongs to the universal ribosomal protein uS7 family	MHS538	other_OG
34GZY|Others	29	89.9526920793843	OT	motif in proteasome subunits, Int-6, Nip-1 and TRIP-15	MHS538	other_OG
34HAI|Others	21	19.662921348314605	O	von Willebrand factor (vWF) type A domain	MHS538	other_OG
34HBH|Others	2	10.75268817204301	S	Essential component of the cytosolic iron-sulfur (Fe S) protein assembly machinery. Required for the maturation of extramitochondrial Fe S proteins	MHS538	other_OG
34HDD|Others	1	3.436426116838488	E	Belongs to the aldehyde dehydrogenase family	MHS538	other_OG
34HDP|Others	3	8.403361344537815	DO	Anaphase promoting complex subunit 8 / Cdc23	MHS538	other_OG
34HEA|Others	1	3.9682539682539684	C	NADPH adrenodoxin oxidoreductase, mitochondrial	MHS538	other_OG
34HNA|Others	1	3.663003663003663	O	Belongs to the ubiquitin-conjugating enzyme family	MHS538	other_OG
34HZU|Others	9	18.867924528301888	O	Peroxiredoxin	MHS538	other_OG
34INU|Others	1	3.3333333333333335	E	Serine hydrolase (FSH1)	MHS538	other_OG
34IZP|Others	11	15.471167369901547	O	Belongs to the peptidase C19 family	MHS538	other_OG
34J6J|Others	7	32.02118695076442	U	Rab subfamily of small GTPases	MHS538	other_OG
34JC7|Others	200	159.20070267896355	S	Predicted ATPase of the ABC class	MHS538	other_OG
34JFK|Others	77	329.7316384180791	KT	C-terminal domain on Strawberry notch homologue	MHS538	other_OG
34K0M|Others	2	4.597701149425287	O	Belongs to the AAA ATPase family	MHS538	other_OG
34KCG|Others	4	12.698412698412698	E	Belongs to the peroxidase family	MHS538	other_OG
34KN9|Others	28	76.70250896057348	O	Belongs to the ubiquitin-conjugating enzyme family	MHS538	other_OG
34KUY|Others	2	5.602240896358544	S	Protein of unknown function (DUF1749)	MHS538	other_OG
34MTJ|Others	3	11.626816690107828	S	Acetyltransferase (GNAT) family	MHS538	other_OG
34N8D|Others	9	26.54867256637168	O	DnaJ molecular chaperone homology domain	MHS538	other_OG
37JFH|Others	20	62.30529595015576	F	belongs to the metallo- dependent hydrolases superfamily. Urease alpha subunit family	MHS538	other_OG
37KP8|Others	3	4.016064257028113	C	Core subunit of the mitochondrial membrane respiratory chain NADH dehydrogenase (Complex I) that is believed to belong to the minimal assembly required for catalysis. Complex I functions in the transfer of electrons from NADH to the respiratory chain. The immediate electron acceptor for the enzyme is believed to be ubiquinone (By similarity)	MHS538	other_OG
37RRH|Others	4	6.172839506172839	I	DNA RNA polymerases superfamily protein	MHS538	other_OG
37U2D|Others	1	3.584229390681003	-	-	MHS538	other_OG
37VTB|Others	6	4.555808656036446	FQ	Amidohydrolase family	MHS538	other_OG
389ZI|Others	470	1305.5555555555557	-	-	MHS538	other_OG
38B50|Others	2	3.8095238095238093	TV	CUB and sushi	MHS538	other_OG
38B7D|Others	205	149.19941775836972	O	post-chaperonin tubulin folding pathway	MHS538	other_OG
38B7J|Others	1	3.623188405797101	P	calcium-transporting ATPase activity	MHS538	other_OG
38BDM|Others	18	78.82395382395381	U	GTP binding	MHS538	other_OG
38BHM|Others	1	4.761904761904762	J	translation elongation factor activity	MHS538	other_OG
38BS8|Others	95	158.52543145849629	Z	heavy chain	MHS538	other_OG
38BVK|Others	4	10.666666666666666	M	protein localization to T-tubule	MHS538	other_OG
38C1V|Others	5	12.878787878787879	T	dendrite self-avoidance	MHS538	other_OG
38CA2|Others	1	4.901960784313726	S	RNA splicing	MHS538	other_OG
38CMS|Others	46	32.62411347517731	IQ	vacuolar fusion protein MON1	MHS538	other_OG
38D2A|Others	2	7.751937984496124	I	carboxylic ester hydrolase activity	MHS538	other_OG
38D42|Others	17	42.55635416120176	O	aspartic-type endopeptidase activity	MHS538	other_OG
38D6P|Others	289	451.6001296475376	I	phosphopantetheine binding	MHS538	other_OG
38DJE|Others	10	37.03703703703704	O	protein N-linked glycosylation via asparagine	MHS538	other_OG
38EJA|Others	14	48.6583315054471	O	Belongs to the heat shock protein 70 family	MHS538	other_OG
38EME|Others	25	54.82456140350877	U	ras-related GTP-binding protein	MHS538	other_OG
38FR7|Others	17	18.65726674729359	Q	ATPase activity	MHS538	other_OG
38FUD|Others	4	23.391812865497073	L	DNA clamp loader activity	MHS538	other_OG
38GS1|Others	76	86.46188850967008	T	Camp-dependent protein kinase	MHS538	other_OG
