virus_OG	read_count_sum	RPK_sum	virus_eggnog_cat	virus_eggnog_desc	LIBID	feature_class
4QAK6|Virus	1262	999.9545523693239	S	N-acetylmuramoyl-L-alanine amidase activity	MHS458	virus_OG
4QAKM|Virus	42	41.29793510324484	S	DNA polymerase family A	MHS458	virus_OG
4QAPQ|Virus	18	19.48051948051948	S	NA	MHS458	virus_OG
4QAPV|Virus	27	49.35092801201588	S	DNA binding	MHS458	virus_OG
4QAQE|Virus	29	39.237017114467974	S	Phage integrase family	MHS458	virus_OG
4QAQV|Virus	2	4.830917874396135	S	protein disulfide oxidoreductase activity	MHS458	virus_OG
4QAR7|Virus	50	37.70739064856712	S	Phage portal protein, SPP1 Gp6-like	MHS458	virus_OG
4QASP|Virus	2	4.504504504504505	S	Phage endonuclease I	MHS458	virus_OG
4QATP|Virus	4	7.092198581560284	S	NA	MHS458	virus_OG
4QAVG|Virus	1	4.504504504504505	S	NA	MHS458	virus_OG
4QAX8|Virus	16	27.397904036843833	S	calcium ion binding	MHS458	virus_OG
4QAXN|Virus	27	58.44155844155844	S	D12 class N6 adenine-specific DNA methyltransferase	MHS458	virus_OG
4QAXW|Virus	3	8.483896307934014	S	Minor capsid protein from bacteriophage	MHS458	virus_OG
4QAXX|Virus	17	20.326576576576578	S	Phage terminase large subunit (GpA)	MHS458	virus_OG
4QAYN|Virus	6	10.204081632653061	S	Pfam:Phage_TTP_1	MHS458	virus_OG
4QAYV|Virus	14	18.271015645717316	S	Phage portal protein	MHS458	virus_OG
4QAZF|Virus	7	15.15151515151515	S	Protein of unknwon function (DUF3310)	MHS458	virus_OG
4QB0W|Virus	7	20.46783625730994	S	Protein of unknown function (DUF1064)	MHS458	virus_OG
4QB12|Virus	2	6.0606060606060606	S	Phage head-tail joining protein	MHS458	virus_OG
4QB2V|Virus	12	24.539877300613497	S	Ead/Ea22-like protein	MHS458	virus_OG
4QBAB|Virus	5	10.822510822510822	S	NA	MHS458	virus_OG
4QBDC|Virus	16	37.55868544600939	S	Pfam:Phage_holin_4_1	MHS458	virus_OG
4QBF8|Virus	12	17.87485269581248	S	Phage tail protein	MHS458	virus_OG
4QBG0|Virus	5	5.274261603375527	S	NA	MHS458	virus_OG
4QBG4|Virus	4	7.797270955165692	S	NA	MHS458	virus_OG
4QBGR|Virus	4	9.803921568627452	S	Protein of unknown function (DUF2744)	MHS458	virus_OG
4QBH1|Virus	8	18.264840182648403	S	AAA domain	MHS458	virus_OG
4QBHG|Virus	10	43.859649122807014	S	NA	MHS458	virus_OG
4QBHS|Virus	14	18.53292636702775	S	DNA metabolic process	MHS458	virus_OG
4QBHW|Virus	11	13.333333333333334	S	NA	MHS458	virus_OG
4QBJH|Virus	1	5.291005291005291	S	NA	MHS458	virus_OG
4QBME|Virus	245	191.04708550086704	S	Zonular occludens toxin (Zot)	MHS458	virus_OG
4QBMU|Virus	2	5.74712643678161	S	Pfam:GP24_25	MHS458	virus_OG
4QBMV|Virus	35	13.257575757575758	S	DNA-dependent RNA polymerase	MHS458	virus_OG
4QBPB|Virus	38	21.505376344086024	S	NA	MHS458	virus_OG
4QBRE|Virus	135	75.88532883642496	S	Integrase core domain	MHS458	virus_OG
4QBV3|Virus	24	15.873015873015873	S	Phage Terminase	MHS458	virus_OG
4QC12|Virus	5	10.964912280701753	S	NA	MHS458	virus_OG
4QC24|Virus	51	20.581113801452783	S	NA	MHS458	virus_OG
4QC3R|Virus	1	4.065040650406504	S	NA	MHS458	virus_OG
4QC5Z|Virus	119	96.04519774011298	S	Phage Mu protein F like protein	MHS458	virus_OG
4QC7M|Virus	15	54.70556840419854	S	NA	MHS458	virus_OG
4QCHH|Virus	61	35.7981220657277	S	NA	MHS458	virus_OG
4QCI9|Virus	27	55.900621118012424	S	NA	MHS458	virus_OG
4QCM9|Virus	2	7.092198581560284	S	NA	MHS458	virus_OG
4QCQG|Virus	29	47.11009478358852	S	NA	MHS458	virus_OG
4QCSR|Virus	6	7.092198581560284	S	NA	MHS458	virus_OG
4QDBK|Virus	9	27.27272727272727	S	NA	MHS458	virus_OG
4QDBS|Virus	7	13.182674199623351	S	Pfam:Phage_holin_3_3	MHS458	virus_OG
4QDEA|Virus	4	8.658008658008658	S	Epstein Barr virus nuclear antigen-1, DNA-binding domain	MHS458	virus_OG
4QDUH|Virus	1	4.385964912280701	S	NA	MHS458	virus_OG
4QDUJ|Virus	1	5.208333333333333	S	Protein of unknown function (DUF1382)	MHS458	virus_OG
4QDV8|Virus	3	6.289308176100629	S	NA	MHS458	virus_OG
4QDX4|Virus	4	10.1010101010101	S	Minor capsid protein	MHS458	virus_OG
4QDXP|Virus	1	3.3333333333333335	S	NA	MHS458	virus_OG
4QE1H|Virus	8	22.77777777777778	S	NA	MHS458	virus_OG
4QE50|Virus	2	7.017543859649123	S	NA	MHS458	virus_OG
4QE9D|Virus	21	70.1388888888889	S	NA	MHS458	virus_OG
4QEP7|Virus	5	6.510416666666667	S	NA	MHS458	virus_OG
4QEZS|Virus	26	58.165548098434	S	NA	MHS458	virus_OG
4QF51|Virus	1	3.745318352059925	S	NA	MHS458	virus_OG
4QF5Y|Virus	88	75.21367521367522	L	AAA domain	MHS458	virus_OG
4QF7H|Virus	7	3.981797497155859	S	NA	MHS458	virus_OG
4QFB2|Virus	1	5.46448087431694	S	NA	MHS458	virus_OG
4QFF8|Virus	3	13.513513513513514	S	NA	MHS458	virus_OG
4QFJJ|Virus	10	31.15264797507788	S	NA	MHS458	virus_OG
4QFKX|Virus	31	49.67948717948718	S	Protein of unknown function (DUF3164)	MHS458	virus_OG
4QFMI|Virus	30	30.959752321981426	S	PD-(D/E)XK nuclease superfamily	MHS458	virus_OG
4QFQP|Virus	16	54.694835680751176	S	NA	MHS458	virus_OG
4QFVV|Virus	8	17.392619479733817	S	Pfam:HNHc_6	MHS458	virus_OG
4QG17|Virus	5	11.494252873563218	S	NA	MHS458	virus_OG
4QGFZ|Virus	9	20.408163265306122	S	NA	MHS458	virus_OG
4QGGD|Virus	4	7.017543859649123	S	NA	MHS458	virus_OG
4QGHC|Virus	1	3.875968992248062	S	Pfam:DUF4752	MHS458	virus_OG
4QGHT|Virus	31	56.46630236794171	S	Peptidase_C39 like family	MHS458	virus_OG
4QGJD|Virus	13	24.300420472669277	S	NA	MHS458	virus_OG
4QGVM|Virus	9	25.845389702272662	S	NA	MHS458	virus_OG
4QH00|Virus	16	12.698412698412698	S	NA	MHS458	virus_OG
4QH0X|Virus	8	7.9601990049751254	S	NA	MHS458	virus_OG
4QH94|Virus	1	4.11522633744856	S	NA	MHS458	virus_OG
4QHFC|Virus	1	3.875968992248062	S	NA	MHS458	virus_OG
