other_OG	read_count_sum	RPK_sum	other_eggnog_cat	other_eggnog_desc	LIBID	feature_class
1MBRQ|Others	2	6.944444444444445	S	Source PGD	MHS577	other_OG
1MDRW|Others	1	3.623188405797101	U	Source PGD	MHS577	other_OG
1MDYW|Others	9	14.08450704225352	L	DNA repair protein XRCC3. Source PGD	MHS577	other_OG
1MEH9|Others	26	41.46730462519936	S	NAD-specific glutamate dehydrogenase. Source PGD	MHS577	other_OG
1MERW|Others	11	31.073446327683616	S	function. Source PGD	MHS577	other_OG
1MFKV|Others	28	74.66666666666667	L	Origin recognition complex subunit. Source PGD	MHS577	other_OG
1MFXH|Others	12	24.118266681195742	E	Urease. Source PGD	MHS577	other_OG
1MGDI|Others	149	96.2532299741602	L	DNA mismatch repair protein MLH3. Source PGD	MHS577	other_OG
1MGMC|Others	37	52.4822695035461	S	Serine threonine protein phosphatase 4 regulatory subunit. Source PGD	MHS577	other_OG
1MH8V|Others	38	95.95959595959596	O	Source PGD	MHS577	other_OG
1MJPT|Others	1	4.694835680751174	-	-	MHS577	other_OG
23SW6|Others	4	11.904761904761903	D	Binds and transfers iron-sulfur (Fe-S) clusters to target apoproteins. Can hydrolyze ATP	MHS577	other_OG
23TA6|Others	11	30.303030303030305	P	COG3119 Arylsulfatase A and related enzymes	MHS577	other_OG
23TAK|Others	1	3.623188405797101	V	COG1131 ABC-type multidrug transport system, ATPase component	MHS577	other_OG
23WMZ|Others	105	344.3931954570253	-	-	MHS577	other_OG
244GH|Others	1	3.4013605442176873	K	Helix-turn-helix domain	MHS577	other_OG
29M9D|Others	18	17.910447761194032	S	C-5 cytosine-specific DNA methylase	MHS577	other_OG
2CQJX|Others	5	14.642375168690958	-	-	MHS577	other_OG
2D0Q5|Others	19	85.58558558558559	S	RF-1 domain	MHS577	other_OG
2F08E|Others	1	4.016064257028113	-	-	MHS577	other_OG
2NBM6|Others	1428	1583.6050611718183	E	-	MHS577	other_OG
2QPQC|Others	3	5.434782608695651	S	flocculation via cell wall protein-carbohydrate interaction	MHS577	other_OG
2RZGN|Others	256	133.54199269692228	S	plant mutator transposase zinc finger	MHS577	other_OG
2RZRE|Others	3	6.41025641025641	-	-	MHS577	other_OG
2S5UM|Others	330	705.5391206640704	C	LAGLIDADG endonuclease	MHS577	other_OG
2S6BN|Others	2	3.584229390681003	-	-	MHS577	other_OG
2S6ZB|Others	1	5.847953216374268	-	-	MHS577	other_OG
2S6ZE|Others	10	36.63003663003663	-	-	MHS577	other_OG
2S7N1|Others	11	17.039479973233917	S	Initiator Replication protein	MHS577	other_OG
2S8FT|Others	66	107.90835181079085	K	transferase activity, transferring acyl groups	MHS577	other_OG
2S9D9|Others	1	3.5087719298245617	-	-	MHS577	other_OG
2SC3F|Others	2	5.291005291005291	-	-	MHS577	other_OG
2SD59|Others	1	3.9682539682539684	-	-	MHS577	other_OG
2SECT|Others	3	4.149377593360996	-	-	MHS577	other_OG
2SEXI|Others	2	5.5096418732782375	S	Protein of unknown function (DUF1244)	MHS577	other_OG
2SF6P|Others	52	225.1082251082251	-	-	MHS577	other_OG
2SIVR|Others	1	4.385964912280701	V	Beta-lactamase enzyme family	MHS577	other_OG
2SJ30|Others	2	6.947459834997829	-	-	MHS577	other_OG
2SQ9Y|Others	20	50.46975519977077	-	-	MHS577	other_OG
2SR8F|Others	4	15.32567049808429	-	-	MHS577	other_OG
2SRBY|Others	2	4.246284501061571	-	-	MHS577	other_OG
2SW5Y|Others	3	10.75268817204301	-	-	MHS577	other_OG
2SWXZ|Others	2	8.526253305272247	-	-	MHS577	other_OG
2SZSZ|Others	58	77.36578382247674	-	-	MHS577	other_OG
2T0F6|Others	19	41.89247311827957	-	-	MHS577	other_OG
2XAWD|Others	21	34.517497348886536	O	Belongs to the peptidase A1 family	MHS577	other_OG
2XDMK|Others	9	50	A	LSM domain	MHS577	other_OG
2XDPM|Others	3	12.5	J	GatB/GatE catalytic domain	MHS577	other_OG
34GN9|Others	6	29.411764705882355	A	Splicing factor 3B subunit 1	MHS577	other_OG
34GTW|Others	15	22.026431718061673	A	PRO8NT (NUC069), PrP8 N-terminal domain	MHS577	other_OG
34GZY|Others	31	104.01030083912117	OT	motif in proteasome subunits, Int-6, Nip-1 and TRIP-15	MHS577	other_OG
