virus_OG	read_count_sum	RPK_sum	virus_eggnog_cat	virus_eggnog_desc	LIBID	feature_class
4QAIJ|Virus	8	14.635603345280764	S	C-5 cytosine-specific DNA methylase	MHS568	virus_OG
4QAIK|Virus	2	8.333333333333334	S	bis(5'-nucleosyl)-tetraphosphatase (symmetrical) activity	MHS568	virus_OG
4QAIU|Virus	4	6.908462867012091	S	HNH endonuclease	MHS568	virus_OG
4QAJ5|Virus	6	11.363636363636363	S	Major capsid protein Gp23	MHS568	virus_OG
4QAK6|Virus	5820	5256.256354071064	S	N-acetylmuramoyl-L-alanine amidase activity	MHS568	virus_OG
4QAKE|Virus	13	39.288276653752334	S	endonuclease activity	MHS568	virus_OG
4QAKM|Virus	81	41.848234163871425	S	DNA polymerase family A	MHS568	virus_OG
4QAQE|Virus	18	26.631544064517783	S	Phage integrase family	MHS568	virus_OG
4QAQQ|Virus	12	33.23338330834583	S	T4-like virus tail tube protein gp19	MHS568	virus_OG
4QAR1|Virus	9	14.08450704225352	S	ATPase activity	MHS568	virus_OG
4QAR6|Virus	8	15.85468543245519	L	dUTP diphosphatase activity	MHS568	virus_OG
4QAR7|Virus	48	78.93413775766716	S	Phage portal protein, SPP1 Gp6-like	MHS568	virus_OG
4QASV|Virus	7	17.543859649122805	S	recA bacterial DNA recombination protein	MHS568	virus_OG
4QAUM|Virus	10	23.474178403755868	S	Early Protein (E6)	MHS568	virus_OG
4QAVQ|Virus	5	8.818342151675486	S	Phage major tail protein 2	MHS568	virus_OG
4QAVU|Virus	3	14.492753623188406	S	NA	MHS568	virus_OG
4QAWD|Virus	48	37.11747643911069	S	DNA polymerase type B, organellar and viral	MHS568	virus_OG
4QAWG|Virus	189	230.73498462036588	S	DnaB-like helicase C terminal domain	MHS568	virus_OG
4QAX8|Virus	10	20.833333333333336	S	calcium ion binding	MHS568	virus_OG
4QAX9|Virus	4	8.602150537634408	S	T4 bacteriophage base plate protein	MHS568	virus_OG
4QAXQ|Virus	549	474.0114633864634	S	Ribonucleotide reductase, barrel domain	MHS568	virus_OG
4QAY9|Virus	8	17.094017094017094	S	hydrolase activity, acting on acid anhydrides	MHS568	virus_OG
4QAYV|Virus	54	66.05363028207492	S	Phage portal protein	MHS568	virus_OG
