fungi_OG	read_count_sum	RPK_sum	fungi_eggnog_cat	fungi_eggnog_desc	LIBID	feature_class
3NTVF|Fungi	1038	1025.0416414229387	L	Dna repair helicase rad25	MHS452	fungi_OG
3NTVH|Fungi	11	25.182169187908663	Q	amine oxidase	MHS452	fungi_OG
3NTVI|Fungi	873	695.0377786324348	I	cytomegalovirus gh-receptor family protein	MHS452	fungi_OG
3NTVK|Fungi	2976	1725.519429713006	I	Cral trio domain protein	MHS452	fungi_OG
3NTVM|Fungi	1108	1252.11636444039	A	Second step of mRNA capping. Transfer of the GMP moiety of GTP to the 5'-end of RNA via an enzyme-GMP covalent reaction intermediate	MHS452	fungi_OG
3NTVQ|Fungi	646	779.9249976362307	S	mRNA processing protein	MHS452	fungi_OG
3NTVR|Fungi	582	743.119367986892	F	Golgi to endosome transport protein	MHS452	fungi_OG
3NTVT|Fungi	29	65.03334782072126	O	leucine carboxyl methyltransferase	MHS452	fungi_OG
3NTVW|Fungi	249	630.3142709489093	U	snare protein	MHS452	fungi_OG
3NTVY|Fungi	850	1474.8788379729463	G	Fructose-2,6-bisphosphatase	MHS452	fungi_OG
3NTVZ|Fungi	412	448.9944877892335	E	dioxygenase	MHS452	fungi_OG
3NTW1|Fungi	4	17.316017316017316	Q	Short chain dehydrogenase	MHS452	fungi_OG
3NTW2|Fungi	15	18.115942028985508	S	Actin patch protein	MHS452	fungi_OG
3NTW3|Fungi	1322	1233.0951036621589	T	transporter	MHS452	fungi_OG
3NTW4|Fungi	730	813.7464634196297	H	Thiamine biosynthetic bifunctional	MHS452	fungi_OG
3NTW5|Fungi	3291	1948.307912801203	B	histone deacetylase	MHS452	fungi_OG
3NTW8|Fungi	3160	1512.5049231614082	Z	Belongs to the TRAFAC class myosin-kinesin ATPase superfamily. Kinesin family	MHS452	fungi_OG
3NTW9|Fungi	180	525.7542824266969	J	Belongs to the universal ribosomal protein uL5 family	MHS452	fungi_OG
3NTWB|Fungi	303	495.1017693924013	U	Component of the endosomal sorting complex required for transport II (ESCRT-II), which is required for multivesicular body (MVB) formation and sorting of endosomal cargo proteins into MVBs	MHS452	fungi_OG
3NTWD|Fungi	589	696.1111027874405	T	serine threonine-protein kinase	MHS452	fungi_OG
3NTWE|Fungi	929	1212.6741003744323	C	Belongs to the mitochondrial carrier (TC 2.A.29) family	MHS452	fungi_OG
3NTWF|Fungi	1032	1129.237085721954	B	histone deacetylase	MHS452	fungi_OG
3NTWG|Fungi	746	656.7442323491572	K	Functions as component of the transcription regulatory histone acetylation (HAT) complexes SAGA, SALSA and ADA. SAGA is involved in RNA polymerase II-dependent transcriptional regulation	MHS452	fungi_OG
3NTWH|Fungi	561	535.8166189111748	J	Belongs to the universal ribosomal protein uS5 family	MHS452	fungi_OG
3NTWI|Fungi	77	56.52105464135539	Q	acetyl-CoA synthetase-like protein	MHS452	fungi_OG
3NTWJ|Fungi	3	16.39344262295082	TUZ	zinc finger protein gcs1	MHS452	fungi_OG
3NTWK|Fungi	15	19.68503937007874	GMO	GDP-mannose pyrophosphorylase	MHS452	fungi_OG
3NTWM|Fungi	2666	1462.3281483469696	E	The AROM polypeptide catalyzes 5 consecutive enzymatic reactions in prechorismate polyaromatic amino acid biosynthesis	MHS452	fungi_OG
3NTWN|Fungi	800	1099.4960962632094	T	The B regulatory subunit might modulate substrate selectivity and catalytic activity, and also might direct the localization of the catalytic enzyme to a particular subcellular compartment	MHS452	fungi_OG
3NTWP|Fungi	1	3.875968992248062	S	NA	MHS452	fungi_OG
3NTWQ|Fungi	654	443.89094491101696	K	to Saccharomyces cerevisiae NGL3 (YML118W) and NGL2 (YMR285C)	MHS452	fungi_OG
3NTWS|Fungi	781	637.4682264965085	J	Acts as an adapter for the XPO1 CRM1-mediated export of the 60S ribosomal subunit	MHS452	fungi_OG
3NTWT|Fungi	4	12.698412698412698	P	Cation diffusion facilitator 1	MHS452	fungi_OG
3NTWU|Fungi	666	748.9655687999737	T	serine threonine-protein phosphatase	MHS452	fungi_OG
3NTWV|Fungi	208	407.05423551775795	P	Phosphate transporter	MHS452	fungi_OG
3NTWW|Fungi	366	861.7539228274594	S	Mitochondrial protein	MHS452	fungi_OG
3NTWY|Fungi	1414	632.108542043894	T	STE STE20 PAKA protein kinase	MHS452	fungi_OG
3NTX1|Fungi	2539	1588.022678717645	K	phd transcription factor	MHS452	fungi_OG
3NTX2|Fungi	6	5.714285714285714	Q	short chain dehydrogenase reductase	MHS452	fungi_OG
3NTX4|Fungi	11	20.599250936329586	E	Belongs to the class-III pyridoxal-phosphate-dependent aminotransferase family	MHS452	fungi_OG
3NTX6|Fungi	1795	1382.5952842931615	UY	Nuclear pore complex	MHS452	fungi_OG
3NTX7|Fungi	1625	795.0840887101848	UY	Importin 11	MHS452	fungi_OG
3NTXB|Fungi	3	10.204081632653061	L	or apyrimidinic site) lyase	MHS452	fungi_OG
3NTXC|Fungi	11	18.61252115059222	Q	Cytochrome p-450	MHS452	fungi_OG
3NTXD|Fungi	2141	1104.5282688241853	L	Dna polymerase gamma	MHS452	fungi_OG
3NTXE|Fungi	473	590.5713418574124	A	Belongs to the class I-like SAM-binding methyltransferase superfamily. mRNA cap 0 methyltransferase family	MHS452	fungi_OG
3NTXF|Fungi	410	859.6702632665942	J	Belongs to the eukaryotic ribosomal protein eS4 family	MHS452	fungi_OG
3NTXG|Fungi	348	610.6994152349965	K	-phosphatase	MHS452	fungi_OG
3NTXH|Fungi	599	908.6929989685447	J	Belongs to the class-I aminoacyl-tRNA synthetase family	MHS452	fungi_OG
3NTXI|Fungi	434	738.7248019679424	O	Deoxyhypusine synthase	MHS452	fungi_OG
3NTXK|Fungi	4	7.575757575757575	I	glycosyl transferase	MHS452	fungi_OG
3NTXM|Fungi	516	547.8973569130064	S	WD-repeat protein pop3	MHS452	fungi_OG
3NTXQ|Fungi	6	11.1731843575419	S	transporter	MHS452	fungi_OG
3NTXR|Fungi	295	340.6189959862276	A	factor SLT11	MHS452	fungi_OG
3NTXT|Fungi	17	30.141843971631207	K	Transcription factor	MHS452	fungi_OG
3NTXU|Fungi	286	389.4816300727105	A	Required for 40S ribosome biogenesis. Involved in nucleolar processing of pre-18S ribosomal RNA and ribosome assembly	MHS452	fungi_OG
3NTXV|Fungi	606	525.9718689668249	O	Glycosyltransferase family 33 protein	MHS452	fungi_OG
3NTXX|Fungi	640	574.1813976594702	I	cdp-diacylglycerol-glycerol-3-phosphate 3-phosphatidyltransferase	MHS452	fungi_OG
3NTXY|Fungi	314	568.8112881290526	E	nitrilase	MHS452	fungi_OG
3NTXZ|Fungi	535	544.903147093826	KL	Transcription factor	MHS452	fungi_OG
3NTY0|Fungi	667	568.337552742616	S	Essential component of the cytosolic iron-sulfur (Fe S) protein assembly machinery. Required for the maturation of extramitochondrial Fe S proteins	MHS452	fungi_OG
3NTY2|Fungi	845	910.7527012450917	C	Fumarate hydratase	MHS452	fungi_OG
3NTY3|Fungi	465	784.7552009238336	H	Catalyzes the methyl transfer from S-adenosyl-methionine to the C-24 of zymosterol to form fecosterol	MHS452	fungi_OG
3NTY4|Fungi	1100	915.0767154172427	J	YdiU domain protein	MHS452	fungi_OG
3NTY5|Fungi	13	20.8128213543376	T	cmgc cdk protein kinase	MHS452	fungi_OG
3NTY6|Fungi	1237	1373.7494587582598	S	Transcription factor	MHS452	fungi_OG
3NTY7|Fungi	646	607.1128616174705	J	phenylalanyl-tRNA synthetase alpha chain	MHS452	fungi_OG
3NTY8|Fungi	365	579.4902793599256	O	pre-rRNA-processing protein PNO1	MHS452	fungi_OG
3NTY9|Fungi	528	661.9809593890267	L	DNA-dependent ATPase and 5'-3' DNA helicase required for the maintenance of both mitochondrial and nuclear genome stability. Efficiently unwinds G-quadruplex (G4) DNA structures and forked RNA-DNA hybrids. Resolves G4 structures, preventing replication pausing and double-strand breaks (DSBs) at G4 motifs. Involved in the maintenance of telomeric DNA. Inhibits telomere elongation, de novo telomere formation and telomere addition to DSBs via catalytic inhibition of telomerase. Reduces the processivity of telomerase by displacing active telomerase from DNA ends. Releases telomerase by unwinding the short telomerase RNA telomeric DNA hybrid that is the intermediate in the telomerase reaction. Involved in the maintenance of ribosomal (rDNA). Required for efficient fork arrest at the replicaion fork barrier within rDNA. Involved in the maintenance of mitochondrial (mtDNA). Required to maintain mtDNA under conditions that introduce dsDNA breaks in mtDNA, either preventing or repairing dsDNA breaks. May inhibit replication progression to allow time for repair. May have a general role in chromosomal replication by affecting Okazaki fragment maturation. May have a role in conjunction with DNA2 helicase nuclease in 5'-flap extension during Okazaki fragment processing	MHS452	fungi_OG
3NTYA|Fungi	717	674.7803797845316	T	cmgc dyrk yak protein kinase	MHS452	fungi_OG
3NTYB|Fungi	6	13.513513513513514	S	amino acid	MHS452	fungi_OG
3NTYC|Fungi	17	24.637681159420293	B	Chromatin assembly factor 1 subunit a	MHS452	fungi_OG
3NTYD|Fungi	464	705.3870603617088	C	Belongs to the mitochondrial carrier (TC 2.A.29) family	MHS452	fungi_OG
3NTYE|Fungi	624	661.9210625950474	S	NA	MHS452	fungi_OG
3NTYH|Fungi	2003	1472.8376370525548	BD	Structural maintenance of chromosomes protein	MHS452	fungi_OG
3NTYI|Fungi	501	467.7584036320741	H	Lipoate-protein ligase	MHS452	fungi_OG
3NTYJ|Fungi	1316	800.3073639143743	G	Belongs to the PI3 PI4-kinase family	MHS452	fungi_OG
3NTYK|Fungi	3638	2664.678265972111	M	Chitin Synthase	MHS452	fungi_OG
3NTYM|Fungi	543	670.3877786140561	I	carbamoylphosphate synthase	MHS452	fungi_OG
3NTYN|Fungi	455	749.8933016271258	C	Belongs to the mitochondrial carrier (TC 2.A.29) family	MHS452	fungi_OG
3NTYP|Fungi	759	878.8406586256092	IJT	acetamidase	MHS452	fungi_OG
3NTYR|Fungi	1175	878.4168998137017	L	DNA repair helicase	MHS452	fungi_OG
3NTYS|Fungi	725	760.7645788055794	C	Belongs to the cytochrome b5 family	MHS452	fungi_OG
3NTYU|Fungi	1224	789.4903342250988	U	Signal transduction protein	MHS452	fungi_OG
3NTYW|Fungi	780	1443.1927644542814	P	transporter	MHS452	fungi_OG
3NTYX|Fungi	535	910.9461502475176	E	Xaa-pro dipeptidase	MHS452	fungi_OG
3NTYZ|Fungi	1394	920.848638745857	O	IQ and HECT domain protein	MHS452	fungi_OG
3NTZ0|Fungi	213	412.4309202965003	J	Belongs to the eukaryotic ribosomal protein eS7 family	MHS452	fungi_OG
3NTZ1|Fungi	5	14.242094249781136	L	DNA repair protein rad8	MHS452	fungi_OG
3NTZ4|Fungi	1024	874.4878722332976	J	Glycyl-trna synthetase	MHS452	fungi_OG
3NTZ7|Fungi	23	42.124542124542124	C	flavodoxin and radical SAM domain protein	MHS452	fungi_OG
3NTZ9|Fungi	1213	1287.7863992235957	A	SNF2 family	MHS452	fungi_OG
3NTZB|Fungi	253	544.3478329853519	C	Belongs to the mitochondrial carrier (TC 2.A.29) family	MHS452	fungi_OG
3NTZC|Fungi	668	652.9146426865649	M	dolichyl-phosphate beta-glucosyltransferase	MHS452	fungi_OG
3NTZE|Fungi	4248	2963.2574528919567	Q	Belongs to the ABC transporter superfamily. ABCG family. PDR (TC 3.A.1.205) subfamily	MHS452	fungi_OG
3NTZF|Fungi	548	518.2719707690374	G	Belongs to the ALG6 ALG8 glucosyltransferase family	MHS452	fungi_OG
3NTZH|Fungi	282	484.12953261864465	O	proteasome subunit alpha	MHS452	fungi_OG
3NTZI|Fungi	1991	1237.9336641502464	S	cell polarity protein	MHS452	fungi_OG
3NTZJ|Fungi	355	816.3815638680097	O	Glutathione S-transferase	MHS452	fungi_OG
3NTZK|Fungi	311	446.87515301079515	I	Belongs to the enoyl-CoA hydratase isomerase family	MHS452	fungi_OG
3NTZM|Fungi	16	33.17460317460318	A	Methyltransferase domain	MHS452	fungi_OG
3NTZP|Fungi	530	914.0753477973325	J	Tyrosyl-trna synthetase	MHS452	fungi_OG
3NTZQ|Fungi	265	815.5138692917247	J	60S ribosomal protein L7	MHS452	fungi_OG
3NTZR|Fungi	513	704.6510144993933	U	vacuolar protein sorting-associated protein 74	MHS452	fungi_OG
3NTZT|Fungi	512	975.5089245038458	O	gpi-anchor transamidase	MHS452	fungi_OG
3NTZU|Fungi	717	967.711556016001	A	Branchpoint-bridging protein	MHS452	fungi_OG
3NTZV|Fungi	338	431.01888782225427	G	NADH kinase	MHS452	fungi_OG
3NTZW|Fungi	360	754.7090718505813	O	Beta subunit	MHS452	fungi_OG
3NTZX|Fungi	1674	556.6820276497696	L	Deoxycytidyl transferase involved in DNA repair. Transfers a dCMP residue from dCTP to the 3'-end of a DNA primer in a template-dependent reaction. May assist in the first step in the bypass of abasic lesions by the insertion of a nucleotide opposite the lesion. Required for normal induction of mutations by physical and chemical agents	MHS452	fungi_OG
3NTZZ|Fungi	4	16.06425702811245	S	Rgs domain protein	MHS452	fungi_OG
3NU00|Fungi	8	24.242424242424242	I	NAD-binding of NADP-dependent 3-hydroxyisobutyrate dehydrogenase	MHS452	fungi_OG
3NU01|Fungi	1989	1114.5183461793001	S	nucleoporin pom152	MHS452	fungi_OG
3NU02|Fungi	1668	998.4390827518766	L	tpr repeat-containing protein	MHS452	fungi_OG
3NU03|Fungi	217	417.82509397527747	H	Component of the coenzyme Q biosynthetic pathway. May play a role in organizing a multi-subunit COQ enzyme complex required for coenzyme Q biosynthesis. Required for steady-state levels of other COQ polypeptides	MHS452	fungi_OG
3NU06|Fungi	1138	1388.1909813464083	A	Multiple RNA-binding domain-containing protein	MHS452	fungi_OG
3NU07|Fungi	392	562.22090295183	J	Belongs to the universal ribosomal protein uS3 family	MHS452	fungi_OG
3NU08|Fungi	526	662.7394159179777	A	Belongs to the class I-like SAM-binding methyltransferase superfamily. rRNA adenine N(6)-methyltransferase family	MHS452	fungi_OG
3NU0B|Fungi	572	874.2523863056828	U	Reduced viability upon starvation protein	MHS452	fungi_OG
3NU0D|Fungi	2	4.065040650406504	J	Belongs to the argonaute family	MHS452	fungi_OG
3NU0E|Fungi	304	716.1202151460711	O	proteasome subunit alpha	MHS452	fungi_OG
