other_OG	read_count_sum	RPK_sum	other_eggnog_cat	other_eggnog_desc	LIBID	feature_class
1MAHG|Others	1257	1396.6666666666667	S	Source PGD	MHS504	other_OG
1MBRQ|Others	138	479.1666666666667	S	Source PGD	MHS504	other_OG
1MEH9|Others	29	110.53858422279474	S	NAD-specific glutamate dehydrogenase. Source PGD	MHS504	other_OG
1MERW|Others	6	16.949152542372882	S	function. Source PGD	MHS504	other_OG
1MFAQ|Others	61	191.8238993710692	S	Source PGD	MHS504	other_OG
1MFKV|Others	9	24	L	Origin recognition complex subunit. Source PGD	MHS504	other_OG
1MFXH|Others	3	5.847953216374269	E	Urease. Source PGD	MHS504	other_OG
1MFZZ|Others	1	3.5087719298245617	Q	Source PGD	MHS504	other_OG
1MGDI|Others	65	41.98966408268734	L	DNA mismatch repair protein MLH3. Source PGD	MHS504	other_OG
1MGMC|Others	5	7.092198581560284	S	Serine threonine protein phosphatase 4 regulatory subunit. Source PGD	MHS504	other_OG
1MH8V|Others	3	7.575757575757575	O	Source PGD	MHS504	other_OG
1MI1Z|Others	47	176.02996254681648	S	function. Source PGD	MHS504	other_OG
1MJYV|Others	143	418.1286549707602	-	-	MHS504	other_OG
1MK9K|Others	7	22.22222222222222	S	NAD-specific glutamate dehydrogenase. Source PGD	MHS504	other_OG
23SB2|Others	6	8.771929824561402	L	COG0675 Transposase and inactivated derivatives	MHS504	other_OG
23TM2|Others	27	19.693654266958426	H	COG0476 Dinucleotide-utilizing enzymes involved in molybdopterin and thiamine biosynthesis family 2	MHS504	other_OG
23TQD|Others	9	9.74025974025974	T	response regulator, receiver	MHS504	other_OG
23U59|Others	132	423.0769230769231	E	Catalyzes the NADPH-dependent reduction of L-glutamate 5-phosphate into L-glutamate 5-semialdehyde and phosphate. The product spontaneously undergoes cyclization to form 1-pyrroline-5- carboxylate	MHS504	other_OG
23U61|Others	2	3.7243947858472994	C	COG1018 Flavodoxin reductases (ferredoxin-NADPH reductases) family 1	MHS504	other_OG
23U97|Others	2	6.230529595015576	J	With S4 and S5 plays an important role in translational accuracy. Located at the interface of the 30S and 50S subunits	MHS504	other_OG
23WPB|Others	1	4.016064257028113	F	Part of the phosphoribosylformylglycinamidine synthase complex involved in the purines biosynthetic pathway. Catalyzes the ATP-dependent conversion of formylglycinamide ribonucleotide (FGAR) and glutamine to yield formylglycinamidine ribonucleotide (FGAM) and glutamate. The FGAM synthase complex is composed of three subunits. PurQ produces an ammonia molecule by converting glutamine to glutamate. PurL transfers the ammonia molecule to FGAR to form FGAM in an ATP-dependent manner. PurS interacts with PurQ and PurL and is thought to assist in the transfer of the ammonia molecule from PurQ to PurL	MHS504	other_OG
23WPJ|Others	5	4.708097928436911	Q	COG0500 SAM-dependent methyltransferases	MHS504	other_OG
243W1|Others	7	13.257575757575758	L	Resolvase, N terminal domain	MHS504	other_OG
29M9D|Others	70	69.65174129353234	S	C-5 cytosine-specific DNA methylase	MHS504	other_OG
2D0Q5|Others	8	36.03603603603604	S	RF-1 domain	MHS504	other_OG
2DZEY|Others	3	12.195121951219512	-	-	MHS504	other_OG
2EPPS|Others	1	4.694835680751174	-	-	MHS504	other_OG
2FDWY|Others	37	123.33333333333334	-	-	MHS504	other_OG
2N9UF|Others	28	45.97701149425288	L	PFAM transposase, IS4 family protein	MHS504	other_OG
2QR8J|Others	5	9.523809523809524	M	penicillin-binding protein	MHS504	other_OG
2QZTK|Others	1	3.436426116838488	S	GIY-YIG type nucleases (URI domain)	MHS504	other_OG
2RZGN|Others	2495	1273.092489210297	S	plant mutator transposase zinc finger	MHS504	other_OG
2RZRE|Others	3	6.41025641025641	-	-	MHS504	other_OG
2S5UM|Others	3107	6156.27547613835	C	LAGLIDADG endonuclease	MHS504	other_OG
2S6XN|Others	26	104.41767068273093	-	-	MHS504	other_OG
2S6ZB|Others	3	17.543859649122805	-	-	MHS504	other_OG
2S6ZE|Others	2	7.326007326007326	-	-	MHS504	other_OG
2S7N1|Others	22	30.14646973963379	S	Initiator Replication protein	MHS504	other_OG
2S7U6|Others	9	43.47826086956522	-	-	MHS504	other_OG
2S8FT|Others	23	39.17418346413103	K	transferase activity, transferring acyl groups	MHS504	other_OG
2SD59|Others	51	202.38095238095238	-	-	MHS504	other_OG
2SF6P|Others	18	77.28074394741061	-	-	MHS504	other_OG
2SI06|Others	332	750.1624431448993	-	-	MHS504	other_OG
2SQ9Y|Others	2	10.256410256410255	-	-	MHS504	other_OG
2SR5E|Others	91	286.1635220125786	-	-	MHS504	other_OG
2SR8F|Others	4	15.32567049808429	-	-	MHS504	other_OG
2SW5Y|Others	20	58.65669315879695	-	-	MHS504	other_OG
2SWGZ|Others	1	3.7037037037037033	-	-	MHS504	other_OG
2SWXZ|Others	63	248.19071945508728	-	-	MHS504	other_OG
2SXZZ|Others	22	61.62464985994398	-	-	MHS504	other_OG
2SZSZ|Others	98	326.23085695666344	-	-	MHS504	other_OG
2T0F6|Others	109	314.08203191497716	-	-	MHS504	other_OG
2XE16|Others	178	436.2745098039216	H	Biotin/lipoate A/B protein ligase family	MHS504	other_OG
2XED7|Others	108	101.01547341153758	O	Eukaryotic aspartyl protease	MHS504	other_OG
2Y130|Others	1	5.208333333333333	-	-	MHS504	other_OG
34GSN|Others	37	137.5	O	Belongs to the AAA ATPase family	MHS504	other_OG
34GTW|Others	3	4.405286343612334	A	PRO8NT (NUC069), PrP8 N-terminal domain	MHS504	other_OG
34GY2|Others	12	53.33333333333333	L	Replication factor C C-terminal domain	MHS504	other_OG
34GZY|Others	3	9.09090909090909	OT	motif in proteasome subunits, Int-6, Nip-1 and TRIP-15	MHS504	other_OG
34HBH|Others	1	5.376344086021505	S	Essential component of the cytosolic iron-sulfur (Fe S) protein assembly machinery. Required for the maturation of extramitochondrial Fe S proteins	MHS504	other_OG
34HDP|Others	223	624.6498599439776	DO	Anaphase promoting complex subunit 8 / Cdc23	MHS504	other_OG
34HEA|Others	51	202.38095238095238	C	NADPH adrenodoxin oxidoreductase, mitochondrial	MHS504	other_OG
34HNA|Others	2	7.326007326007326	O	Belongs to the ubiquitin-conjugating enzyme family	MHS504	other_OG
34I23|Others	3	14.285714285714286	O	Protein-S-isoprenylcysteine O-methyltransferase	MHS504	other_OG
34IZP|Others	344	483.8255977496484	O	Belongs to the peptidase C19 family	MHS504	other_OG
34J5Z|Others	96	187.1345029239766	O	Domain Homologous to E6-AP Carboxyl Terminus with	MHS504	other_OG
34J6J|Others	172	735.042735042735	U	Rab subfamily of small GTPases	MHS504	other_OG
34J6T|Others	31	25.64102564102564	OT	motif in proteasome subunits, Int-6, Nip-1 and TRIP-15	MHS504	other_OG
34JC7|Others	88	65.61028012434662	S	Predicted ATPase of the ABC class	MHS504	other_OG
34JFK|Others	1108	4701.200564971752	KT	C-terminal domain on Strawberry notch homologue	MHS504	other_OG
34KBX|Others	269	585.971415214052	DZ	Regulator of chromosome condensation (RCC1) repeat	MHS504	other_OG
34KCG|Others	139	441.26984126984127	E	Belongs to the peroxidase family	MHS504	other_OG
34KHD|Others	37	160.17316017316017	A	RNA recognition motif	MHS504	other_OG
34KN9|Others	6	18.02124358515336	O	Belongs to the ubiquitin-conjugating enzyme family	MHS504	other_OG
34KUY|Others	70	196.07843137254903	S	Protein of unknown function (DUF1749)	MHS504	other_OG
34MTJ|Others	238	923.7693389592123	S	Acetyltransferase (GNAT) family	MHS504	other_OG
34N8D|Others	8	23.59882005899705	O	DnaJ molecular chaperone homology domain	MHS504	other_OG
37JFH|Others	3	9.345794392523365	F	belongs to the metallo- dependent hydrolases superfamily. Urease alpha subunit family	MHS504	other_OG
37M7G|Others	1	4.065040650406504	S	Mitochondrial biogenesis AIM24	MHS504	other_OG
37MZ5|Others	103	365.24822695035465	OT	Cop9 signalosome complex subunit	MHS504	other_OG
37RIF|Others	4	6.600660066006601	L	Cysteine-rich RLK (RECEPTOR-like protein kinase) 8	MHS504	other_OG
37RRH|Others	155	244.83954200935332	I	DNA RNA polymerases superfamily protein	MHS504	other_OG
37U2D|Others	1	3.584229390681003	-	-	MHS504	other_OG
380ZY|Others	14	24.805758139091473	-	-	MHS504	other_OG
389ZI|Others	3193	8871.135265700483	-	-	MHS504	other_OG
38B7D|Others	46	33.47889374090247	O	post-chaperonin tubulin folding pathway	MHS504	other_OG
38B7J|Others	6	14.492753623188406	P	calcium-transporting ATPase activity	MHS504	other_OG
38BDM|Others	6	29.52140452140452	U	GTP binding	MHS504	other_OG
38BS8|Others	1298	1992.0539963562042	Z	heavy chain	MHS504	other_OG
38C4R|Others	69	102.67857142857142	C	Key enzyme for ketone body catabolism. Transfers the CoA moiety from succinate to acetoacetate. Formation of the enzyme-CoA intermediate proceeds via an unstable anhydride species formed between the carboxylate groups of the enzyme and substrate	MHS504	other_OG
38CMS|Others	930	659.5744680851064	IQ	vacuolar fusion protein MON1	MHS504	other_OG
38CV6|Others	30	107.5268817204301	IT	delta14-sterol reductase activity	MHS504	other_OG
38CWK|Others	146	352.6570048309179	O	negative regulation of endoplasmic reticulum stress-induced neuron intrinsic apoptotic signaling pathway	MHS504	other_OG
38D0T|Others	3	17.543859649122805	A	spliceosomal complex assembly	MHS504	other_OG
38D42|Others	604	517.5664095972579	O	aspartic-type endopeptidase activity	MHS504	other_OG
38D6P|Others	1809	1299.211768019816	I	phosphopantetheine binding	MHS504	other_OG
38DBC|Others	88	282.05128205128204	E	protein-cysteine S-acyltransferase activity	MHS504	other_OG
38DJE|Others	6	20.47930283224401	O	protein N-linked glycosylation via asparagine	MHS504	other_OG
38DMD|Others	3	5.555555555555555	H	Belongs to the uroporphyrinogen decarboxylase family	MHS504	other_OG
38DZP|Others	69	277.10843373493975	E	Belongs to the class-III pyridoxal-phosphate-dependent aminotransferase family	MHS504	other_OG
38EEA|Others	19	81.19658119658119	E	Histidinol-phosphatase	MHS504	other_OG
38EJA|Others	1	3.546099290780142	O	Belongs to the heat shock protein 70 family	MHS504	other_OG
38EME|Others	2	4.385964912280701	U	ras-related GTP-binding protein	MHS504	other_OG
38FUD|Others	3	17.543859649122805	L	DNA clamp loader activity	MHS504	other_OG
38FV5|Others	149	326.7543859649123	Q	L-aminoadipate-semialdehyde dehydrogenase activity	MHS504	other_OG
38GS1|Others	8	9.101251422070535	T	Camp-dependent protein kinase	MHS504	other_OG
38H1C|Others	28	71.7948717948718	G	carnosine N-methyltransferase activity	MHS504	other_OG
38HND|Others	983	887.9855465221319	U	cytoplasmic mRNA processing body assembly	MHS504	other_OG
397N0|Others	13	25.1937984496124	BK	internal peptidyl-lysine acetylation	MHS504	other_OG
39K0E|Others	239	788.7788778877888	U	GTP binding	MHS504	other_OG
39T86|Others	2	6.349206349206349	J	U1 snRNA 3'-end processing	MHS504	other_OG
39V1V|Others	624	1175.1412429378531	V	NiCotinamidase	MHS504	other_OG
3A15D|Others	816	1042.1455938697318	S	Repeated motif present between transmembrane helices in cystinosin, yeast ERS1p, mannose-P-dolichol utilization defect 1, and other hypothetical proteins.	MHS504	other_OG
3A1NV|Others	7	30.471943515421774	Z	Belongs to the ATG8 family	MHS504	other_OG
3A3FA|Others	16	54.82724190154531	A	regulation of alternative mRNA splicing, via spliceosome	MHS504	other_OG
3A53V|Others	85	228.49462365591398	-	-	MHS504	other_OG
3A5W5|Others	5	16.025641025641026	K	helix-loop-helix dna-binding domain-containing protein	MHS504	other_OG
3AP1D|Others	6	9.615384615384615	-	-	MHS504	other_OG
3B9DU|Others	2	3.367003367003367	MO	GPI anchor biosynthetic process	MHS504	other_OG
3B9FE|Others	1	3.4013605442176873	J	methionyl-tRNA aminoacylation	MHS504	other_OG
3B9G3|Others	542	584.2768739806522	J	translation release factor activity	MHS504	other_OG
3B9HD|Others	2	7.4074074074074066	A	splicing factor 3a, subunit 1	MHS504	other_OG
3B9HV|Others	47	128.4153005464481	DO	protein modification by small protein conjugation	MHS504	other_OG
3B9I2|Others	3	11.494252873563218	E	Metalloendopeptidase activity. It is involved in the biological process described with proteolysis	MHS504	other_OG
3B9IR|Others	2	3.6832412523020257	T	myosin light chain kinase activity	MHS504	other_OG
3B9NV|Others	20	86.58008658008657	G	Mannosyltransferase involved in glycosylphosphatidylinositol-anchor biosynthesis	MHS504	other_OG
3B9P9|Others	252	860.707919531449	S	RNA trimethylguanosine synthase activity	MHS504	other_OG
3B9S8|Others	4	11.204481792717088	T	extracellularly glutamate-gated ion channel activity	MHS504	other_OG
3B9XE|Others	95	209.47368421052633	JO	La ribonucleoprotein domain family member	MHS504	other_OG
3BA00|Others	2	6.289308176100628	S	GTPase activator activity	MHS504	other_OG
3BA0V|Others	1	4.694835680751174	T	mitogen-activated protein kinase	MHS504	other_OG
3BA16|Others	3724	957.0804420457466	UY	exportin 4	MHS504	other_OG
3BA18|Others	11	8.202833706189411	O	heat shock	MHS504	other_OG
3BA19|Others	64	117.21611721611721	Q	ATPase activity, coupled to transmembrane movement of substances	MHS504	other_OG
3BA5F|Others	5	16.501650165016503	U	Vacuolar protein sorting-associated protein 16 homolog	MHS504	other_OG
3BA65|Others	93	258.33333333333337	Z	barbed-end actin filament capping	MHS504	other_OG
3BA8A|Others	550	770.1504382727089	DZ	chromatin organization	MHS504	other_OG
3BAEW|Others	9	37.9746835443038	T	Growth factor receptor-bound protein	MHS504	other_OG
3BAI9|Others	1	6.172839506172839	J	glutamine-tRNA ligase activity	MHS504	other_OG
3BAM2|Others	2	5.5096418732782375	P	manganese-transporting ATPase activity	MHS504	other_OG
3BAMD|Others	2	6.666666666666667	P	regulation of sequestering of zinc ion	MHS504	other_OG
3BANS|Others	45	46.680328512261816	OT	protein deneddylation	MHS504	other_OG
3BARI|Others	2	8.130081300813009	A	helicase activity	MHS504	other_OG
3BAUV|Others	90	364.2107635398038	Z	structural constituent of cytoskeleton	MHS504	other_OG
3BAX5|Others	11	18.151815181518153	O	maleylacetoacetate isomerase activity	MHS504	other_OG
3BAZR|Others	13	29.885057471264368	F	non-membrane spanning protein tyrosine kinase activity	MHS504	other_OG
3BB13|Others	2	6.006006006006006	S	Kazal type serine protease inhibitors	MHS504	other_OG
3BB30|Others	1	5.05050505050505	A	RNA binding	MHS504	other_OG
3BB3B|Others	47	87.52327746741155	S	developmental process involved in reproduction	MHS504	other_OG
3BB40|Others	7	21.792763157894736	F	transitional stage B cell differentiation	MHS504	other_OG
3BBE3|Others	38	115.15151515151514	O	Belongs to the peptidase A1 family	MHS504	other_OG
3BBEX|Others	16	35.462466462500615	O	aspartic-type endopeptidase activity	MHS504	other_OG
3BBGP|Others	1	4.975124378109452	Z	ATP binding	MHS504	other_OG
3BBHX|Others	10	12.484394506866415	U	SMAD binding	MHS504	other_OG
3BBNX|Others	3	5.434782608695651	S	Pecanex protein (C-terminus)	MHS504	other_OG
3BBP0|Others	12	8.113590263691684	O	serine-type endopeptidase activity	MHS504	other_OG
3BBQ5|Others	5	9.980039920159681	O	protein N-linked glycosylation via asparagine	MHS504	other_OG
3BBS2|Others	9	16.483516483516482	G	dol-P-Man:Man(7)GlcNAc(2)-PP-Dol alpha-1,6-mannosyltransferase activity	MHS504	other_OG
3BBSN|Others	21	49.64539007092199	C	quinone binding	MHS504	other_OG
3BBTF|Others	2	6.410256410256411	G	mannosyl-oligosaccharide glucosidase activity	MHS504	other_OG
3BBUN|Others	9	47.61904761904762	F	NADPH-adrenodoxin reductase activity	MHS504	other_OG
3BBWP|Others	131	376.4367816091954	S	ATPase activity	MHS504	other_OG
3BBYP|Others	1	4.566210045662101	J	glutaminyl-tRNAGln biosynthesis via transamidation	MHS504	other_OG
3BC0N|Others	5	14.574314574314574	B	histone-binding protein	MHS504	other_OG
3BC0T|Others	2	12.820512820512821	U	GTP binding	MHS504	other_OG
3BC1N|Others	763	1584.0997469155611	K	SAP30 binding protein	MHS504	other_OG
3BC53|Others	5	10.822510822510822	T	regulatory subunit 4	MHS504	other_OG
3BC5R|Others	35	101.44927536231884	S	tRNA guanylyltransferase activity	MHS504	other_OG
3BC7R|Others	5	8.9126559714795	T	neurotrophin receptor activity	MHS504	other_OG
3BC8P|Others	43	109.4147582697201	A	negative regulation of RNA-directed 5'-3' RNA polymerase activity	MHS504	other_OG
3BCA9|Others	7	7.337526205450734	GM	UDP-glucuronate decarboxylase activity	MHS504	other_OG
3BCB4|Others	448	1207.1006171043107	U	negative regulation of centriole elongation	MHS504	other_OG
3BCBZ|Others	198	372.53368100825725	Q	ATPase activity, coupled to transmembrane movement of substances	MHS504	other_OG
3BCCK|Others	1	3.4722222222222223	TW	self proteolysis	MHS504	other_OG
3BCD3|Others	15	28.542780748663102	S	Kinase phosphorylation protein	MHS504	other_OG
3BCDE|Others	4	9.59232613908873	S	Domain of unknown function (DUF4042)	MHS504	other_OG
3BCDV|Others	84	509.09090909090907	O	unfolded protein binding	MHS504	other_OG
3BCFI|Others	2	4.796163069544365	A	nuclear-transcribed mRNA catabolic process	MHS504	other_OG
3BCFQ|Others	1	3.436426116838488	A	factor 8	MHS504	other_OG
3BCJW|Others	359	653.9162112932604	H	Coenzyme A synthase	MHS504	other_OG
3BCM0|Others	69	194.91525423728814	L	helicase	MHS504	other_OG
3BCMY|Others	5	13.88888888888889	D	cell division	MHS504	other_OG
3BCPJ|Others	1	4.694835680751174	T	diacylglycerol kinase activity	MHS504	other_OG
3BCQ5|Others	2012	973.7105262181249	I	intra-Golgi vesicle-mediated transport	MHS504	other_OG
3BCS8|Others	12	22.52007252007252	Q	hydrolase activity	MHS504	other_OG
3BCT8|Others	43	157.5091575091575	Z	capping protein (actin filament) muscle Z-line, beta	MHS504	other_OG
3BCV2|Others	4	18.779342723004696	T	positive regulation of protein dephosphorylation	MHS504	other_OG
3BCVN|Others	1	3.367003367003367	S	transmembrane protein 57	MHS504	other_OG
3BCWE|Others	114	368.93203883495147	I	Belongs to the enoyl-CoA hydratase isomerase family	MHS504	other_OG
3BCX1|Others	160	362.7470655129401	O	PPIases accelerate the folding of proteins. It catalyzes the cis-trans isomerization of proline imidic peptide bonds in oligopeptides	MHS504	other_OG
3BCYJ|Others	45	43.47826086956522	S	WD repeat-containing protein 5	MHS504	other_OG
