virus_OG	read_count_sum	RPK_sum	virus_eggnog_cat	virus_eggnog_desc	LIBID	feature_class
4QAIJ|Virus	52	67.49436768510546	S	C-5 cytosine-specific DNA methylase	MHS553	virus_OG
4QAIK|Virus	180	276.5687971163277	S	bis(5'-nucleosyl)-tetraphosphatase (symmetrical) activity	MHS553	virus_OG
4QAIU|Virus	2075	3361.113001306313	S	HNH endonuclease	MHS553	virus_OG
4QAJ1|Virus	13	31.862745098039216	S	Domain of unknown function (DUF4355)	MHS553	virus_OG
4QAJ4|Virus	10	7.374631268436578	S	NA	MHS553	virus_OG
4QAJR|Virus	26	15.230717916867942	S	NA	MHS553	virus_OG
4QAK6|Virus	10079	7654.616199166656	S	N-acetylmuramoyl-L-alanine amidase activity	MHS553	virus_OG
4QAKE|Virus	103	199.92592466373782	S	endonuclease activity	MHS553	virus_OG
4QAKM|Virus	1360	863.5926144466748	S	DNA polymerase family A	MHS553	virus_OG
4QAMU|Virus	25	21.702978354518837	S	Baseplate J-like protein	MHS553	virus_OG
4QANQ|Virus	2	5.2493438320209975	S	RNase H	MHS553	virus_OG
4QAPV|Virus	276	393.90751073784855	S	DNA binding	MHS553	virus_OG
4QAQ9|Virus	13	26.001340707223058	S	NA	MHS553	virus_OG
4QAQE|Virus	129	176.57301675969538	S	Phage integrase family	MHS553	virus_OG
4QAQI|Virus	9	20.54794520547945	S	Bacteriophage related domain of unknown function	MHS553	virus_OG
4QAQQ|Virus	33	70.96774193548387	S	T4-like virus tail tube protein gp19	MHS553	virus_OG
4QAQV|Virus	121	379.2264560537924	S	protein disulfide oxidoreductase activity	MHS553	virus_OG
4QAR1|Virus	45	83.82352941176472	S	ATPase activity	MHS553	virus_OG
4QAR6|Virus	226	429.5446473891727	L	dUTP diphosphatase activity	MHS553	virus_OG
4QAR7|Virus	9517	8499.007221812375	S	Phage portal protein, SPP1 Gp6-like	MHS553	virus_OG
4QARC|Virus	25	33.70902835627037	S	NA	MHS553	virus_OG
4QARF|Virus	23	20.914420452526688	S	Pfam:Terminase_3C	MHS553	virus_OG
4QAT6|Virus	3	8.547008547008547	S	Protein of unknown function (DUF4054)	MHS553	virus_OG
4QATP|Virus	17	38.05935376910821	S	NA	MHS553	virus_OG
4QAU9|Virus	2	5.420054200542006	S	Single-strand binding protein family	MHS553	virus_OG
4QAUS|Virus	38	47.597887199657116	S	flavin adenine dinucleotide binding	MHS553	virus_OG
4QAUT|Virus	52	89.7058691212064	S	DNA ligase (ATP) activity	MHS553	virus_OG
4QAVB|Virus	5	7.6452599388379205	S	defense response to bacterium	MHS553	virus_OG
4QAVQ|Virus	9	23.985542101484132	S	Phage major tail protein 2	MHS553	virus_OG
4QAW1|Virus	26	28.645339735624678	S	NA	MHS553	virus_OG
4QAWD|Virus	17	20.559459831886457	S	DNA polymerase type B, organellar and viral	MHS553	virus_OG
4QAWG|Virus	199	264.57425465405214	S	DnaB-like helicase C terminal domain	MHS553	virus_OG
4QAX8|Virus	56	82.52573550854349	S	calcium ion binding	MHS553	virus_OG
4QAXA|Virus	22	23.476606215343267	S	metallopeptidase activity	MHS553	virus_OG
4QAY9|Virus	1265	1088.3377731809164	S	hydrolase activity, acting on acid anhydrides	MHS553	virus_OG
4QAYN|Virus	3	5.0761421319796955	S	Pfam:Phage_TTP_1	MHS553	virus_OG
4QAYQ|Virus	158	179.9249466989576	S	Domain of unknown function (DUF2479)	MHS553	virus_OG
4QAYT|Virus	47	57.5251862259145	S	Protein of unknown function (DUF3383)	MHS553	virus_OG
4QAYV|Virus	56	44.00758965398188	S	Phage portal protein	MHS553	virus_OG
4QAZ6|Virus	17	11.659807956104252	S	Phage tail sheath protein	MHS553	virus_OG
4QAZ8|Virus	2	3.367003367003367	S	DNA mediated transformation	MHS553	virus_OG
4QAZF|Virus	314	1443.0245487293942	S	Protein of unknwon function (DUF3310)	MHS553	virus_OG
4QAZY|Virus	4	5.05050505050505	S	N-acetylmuramoyl-L-alanine amidase	MHS553	virus_OG
4QB07|Virus	23	75.25778105456374	S	NA	MHS553	virus_OG
4QB0C|Virus	2	4.662004662004662	S	Endodeoxyribonuclease RusA	MHS553	virus_OG
4QB0T|Virus	18	38.58692747581637	S	Protein of unknown function (DUF669)	MHS553	virus_OG
4QB0W|Virus	13	31.56015333718427	S	Protein of unknown function (DUF1064)	MHS553	virus_OG
4QB1F|Virus	2	8.23045267489712	S	NA	MHS553	virus_OG
4QB3I|Virus	31	80.83526929958077	S	NA	MHS553	virus_OG
4QB3X|Virus	6	9.822575661478917	S	VWA-like domain (DUF2201)	MHS553	virus_OG
4QB40|Virus	35	16.226240148354197	S	DNA polymerase family B	MHS553	virus_OG
4QB49|Virus	28	20.378457059679764	S	Domain of unknown function (DUF4055)	MHS553	virus_OG
4QB4F|Virus	4	12.944983818770227	S	NA	MHS553	virus_OG
4QB4T|Virus	5	6.944444444444445	S	NA	MHS553	virus_OG
4QB51|Virus	39	120.41515199409936	S	NA	MHS553	virus_OG
4QB5I|Virus	4890	4094.73189010036	S	N-methyltransferase activity	MHS553	virus_OG
4QB67|Virus	4	5.442176870748299	S	Podovirus DNA encapsidation protein (Gp16)	MHS553	virus_OG
4QB6C|Virus	2	4.975124378109452	L	Geminivirus Rep catalytic domain	MHS553	virus_OG
4QB6J|Virus	25	43.31205956654699	S	dCTP diphosphatase activity	MHS553	virus_OG
4QB6U|Virus	24	67.38411861362681	S	Terminase small subunit	MHS553	virus_OG
4QB79|Virus	42	60.344827586206904	S	NA	MHS553	virus_OG
4QB93|Virus	17	62.53869969040248	S	Rho termination factor, N-terminal domain	MHS553	virus_OG
4QB9J|Virus	41	22.038863976083707	S	NA	MHS553	virus_OG
4QB9S|Virus	141	211.74512994474935	S	Phage major capsid protein E	MHS553	virus_OG
4QB9Y|Virus	34	13.923013923013922	S	hydrolase activity, acting on acid anhydrides	MHS553	virus_OG
4QBA2|Virus	18	19.35483870967742	S	Thymidylate synthase	MHS553	virus_OG
4QBAD|Virus	2	7.936507936507937	S	Transposase domain (DUF772)	MHS553	virus_OG
4QBB3|Virus	6	15.037593984962406	S	NA	MHS553	virus_OG
4QBBN|Virus	11	22.63374485596708	S	Siphovirus Gp157	MHS553	virus_OG
4QBCQ|Virus	2	3.898635477582846	S	DNA topoisomerase activity	MHS553	virus_OG
4QBCR|Virus	24	46.160794941282745	S	DNA protection	MHS553	virus_OG
4QBCW|Virus	78	254.28597905662127	S	Phage gp6-like head-tail connector protein	MHS553	virus_OG
4QBD9|Virus	17	50.13430329345817	S	Protein of unknown function (DUF3277)	MHS553	virus_OG
4QBDE|Virus	355	1174.5617556536868	S	NA	MHS553	virus_OG
4QBET|Virus	2	10.75268817204301	S	hydrolase activity, acting on ester bonds	MHS553	virus_OG
4QBFR|Virus	26	38.641339724244034	S	ERF superfamily	MHS553	virus_OG
4QBG0|Virus	131	124.70010070068605	S	NA	MHS553	virus_OG
4QBG4|Virus	314	157.40629021879022	S	NA	MHS553	virus_OG
4QBGM|Virus	55	112.01455549281637	S	deoxyribonucleoside 5'-monophosphate N-glycosidase activity	MHS553	virus_OG
4QBH1|Virus	88	148.63804519407057	S	AAA domain	MHS553	virus_OG
4QBHG|Virus	1	5.208333333333333	S	NA	MHS553	virus_OG
4QBHS|Virus	9	9.774054328509774	S	DNA metabolic process	MHS553	virus_OG
4QBHW|Virus	4	6.872852233676976	S	NA	MHS553	virus_OG
