virus_OG	read_count_sum	RPK_sum	virus_eggnog_cat	virus_eggnog_desc	LIBID	feature_class
4QAIJ|Virus	1	4.219409282700422	S	C-5 cytosine-specific DNA methylase	MHS503	virus_OG
4QAIU|Virus	23	53.36275802953554	S	HNH endonuclease	MHS503	virus_OG
4QAJ4|Virus	3	4.8076923076923075	S	NA	MHS503	virus_OG
4QAK6|Virus	537	598.9880808115462	S	N-acetylmuramoyl-L-alanine amidase activity	MHS503	virus_OG
4QAKE|Virus	9	37.35590950399388	S	endonuclease activity	MHS503	virus_OG
4QAKM|Virus	3	5.649717514124293	S	DNA polymerase family A	MHS503	virus_OG
4QAPV|Virus	6	8.86454910551296	S	DNA binding	MHS503	virus_OG
4QAR7|Virus	55	57.42835595776772	S	Phage portal protein, SPP1 Gp6-like	MHS503	virus_OG
4QAUM|Virus	15	34.96503496503497	S	Early Protein (E6)	MHS503	virus_OG
4QAUS|Virus	1	4.761904761904762	S	flavin adenine dinucleotide binding	MHS503	virus_OG
4QAWG|Virus	16	42.69535074488635	S	DnaB-like helicase C terminal domain	MHS503	virus_OG
4QAWN|Virus	2	8.088235294117647	S	Pfam:YdaS_antitoxin	MHS503	virus_OG
4QAXQ|Virus	22	21.691271691271695	S	Ribonucleotide reductase, barrel domain	MHS503	virus_OG
4QAY9|Virus	3	4.524886877828054	S	hydrolase activity, acting on acid anhydrides	MHS503	virus_OG
4QB02|Virus	5	6.858710562414267	S	NA	MHS503	virus_OG
4QB31|Virus	698	2398.625429553265	S	E7 protein, Early protein	MHS503	virus_OG
4QB5I|Virus	12	17.99062996667787	S	N-methyltransferase activity	MHS503	virus_OG
4QB79|Virus	7	7.049345417925478	S	NA	MHS503	virus_OG
4QBF8|Virus	29	80.2290950744559	S	Phage tail protein	MHS503	virus_OG
4QBV3|Virus	139	133.80313811348293	S	Phage Terminase	MHS503	virus_OG
4QC2G|Virus	13	18.16883737289426	S	Ribonucleotide reductase, small chain	MHS503	virus_OG
4QC3U|Virus	2	4.938271604938271	S	NA	MHS503	virus_OG
4QC5Z|Virus	6	8.19672131147541	S	Phage Mu protein F like protein	MHS503	virus_OG
4QCC8|Virus	2	3.7243947858472994	S	NA	MHS503	virus_OG
4QCR1|Virus	6154	3994.438208231005	S	Late Protein L2	MHS503	virus_OG
4QD1J|Virus	2	7.168458781362006	S	Protein of unknown function (DUF1364)	MHS503	virus_OG
4QD56|Virus	4	7.8431372549019605	S	NA	MHS503	virus_OG
4QDBK|Virus	20	51.82794438425561	S	NA	MHS503	virus_OG
4QDQV|Virus	4244	3500.7080899274206	S	E2 (early) protein, N terminal	MHS503	virus_OG
4QDV8|Virus	30	62.89308176100629	S	NA	MHS503	virus_OG
4QE1H|Virus	47	166.46586345381525	S	NA	MHS503	virus_OG
4QE47|Virus	6	16.260162601626018	S	NA	MHS503	virus_OG
4QEIG|Virus	3	3.7878787878787876	S	NA	MHS503	virus_OG
4QEJC|Virus	17	23.415977961432507	S	NA	MHS503	virus_OG
4QEZU|Virus	6236	3960.076672253961	S	L1 (late) protein	MHS503	virus_OG
4QF31|Virus	2	3.3500837520938025	S	NA	MHS503	virus_OG
4QFBD|Virus	2	3.3333333333333335	S	NA	MHS503	virus_OG
4QFIB|Virus	4	5.3120849933598935	S	NA	MHS503	virus_OG
4QFMI|Virus	44	45.40763673890609	S	PD-(D/E)XK nuclease superfamily	MHS503	virus_OG
4QFPY|Virus	2	5.2493438320209975	S	NA	MHS503	virus_OG
4QFTW|Virus	3	6.451612903225806	S	NA	MHS503	virus_OG
4QG1E|Virus	2	3.663003663003663	S	NA	MHS503	virus_OG
4QGJD|Virus	17	46.45082331998219	S	NA	MHS503	virus_OG
4QGQN|Virus	6428	3541.1226252653555	L	Papillomavirus helicase	MHS503	virus_OG
4QGVM|Virus	29	82.82889426957223	S	NA	MHS503	virus_OG
4QHKS|Virus	4	7.751937984496124	S	NA	MHS503	virus_OG
4QHQD|Virus	73	69.72301814708692	S	NA	MHS503	virus_OG
