fungi_OG	read_count_sum	RPK_sum	fungi_eggnog_cat	fungi_eggnog_desc	LIBID	feature_class
3NTVI|Fungi	2	7.092198581560284	I	cytomegalovirus gh-receptor family protein	MHS464	fungi_OG
3NTVK|Fungi	7	12.73979486269989	I	Cral trio domain protein	MHS464	fungi_OG
3NTVM|Fungi	9	9.594106685301654	A	Second step of mRNA capping. Transfer of the GMP moiety of GTP to the 5'-end of RNA via an enzyme-GMP covalent reaction intermediate	MHS464	fungi_OG
3NTVQ|Fungi	1	3.9682539682539684	S	mRNA processing protein	MHS464	fungi_OG
3NTVR|Fungi	5	14.669235709698139	F	Golgi to endosome transport protein	MHS464	fungi_OG
3NTVW|Fungi	3	5.847953216374269	U	snare protein	MHS464	fungi_OG
3NTVZ|Fungi	1	3.367003367003367	E	dioxygenase	MHS464	fungi_OG
3NTW3|Fungi	3	10.391061452513966	T	transporter	MHS464	fungi_OG
3NTW5|Fungi	5	7.881834543536275	B	histone deacetylase	MHS464	fungi_OG
3NTW8|Fungi	29	10.681399631675875	Z	Belongs to the TRAFAC class myosin-kinesin ATPase superfamily. Kinesin family	MHS464	fungi_OG
3NTW9|Fungi	5	17.962962962962962	J	Belongs to the universal ribosomal protein uL5 family	MHS464	fungi_OG
3NTWD|Fungi	1	4.11522633744856	T	serine threonine-protein kinase	MHS464	fungi_OG
3NTWF|Fungi	17	8.598887202832573	B	histone deacetylase	MHS464	fungi_OG
3NTWH|Fungi	4	12.232415902140673	J	Belongs to the universal ribosomal protein uS5 family	MHS464	fungi_OG
3NTWM|Fungi	11	22.766884531590414	E	The AROM polypeptide catalyzes 5 consecutive enzymatic reactions in prechorismate polyaromatic amino acid biosynthesis	MHS464	fungi_OG
3NTWU|Fungi	4	4.489337822671156	T	serine threonine-protein phosphatase	MHS464	fungi_OG
3NTWW|Fungi	2	4.1928721174004195	S	Mitochondrial protein	MHS464	fungi_OG
3NTX1|Fungi	36	13.458387942332896	K	phd transcription factor	MHS464	fungi_OG
3NTX6|Fungi	34	19.283578135428286	UY	Nuclear pore complex	MHS464	fungi_OG
3NTX7|Fungi	7	6.965174129353235	UY	Importin 11	MHS464	fungi_OG
3NTXD|Fungi	5	8.417508417508419	L	Dna polymerase gamma	MHS464	fungi_OG
3NTXF|Fungi	13	19.345238095238095	J	Belongs to the eukaryotic ribosomal protein eS4 family	MHS464	fungi_OG
3NTXG|Fungi	5	5.931198102016608	K	-phosphatase	MHS464	fungi_OG
3NTXH|Fungi	5	9.416195856873822	J	Belongs to the class-I aminoacyl-tRNA synthetase family	MHS464	fungi_OG
3NTXM|Fungi	12	10.899182561307903	S	WD-repeat protein pop3	MHS464	fungi_OG
3NTXU|Fungi	8	7.640878701050621	A	Required for 40S ribosome biogenesis. Involved in nucleolar processing of pre-18S ribosomal RNA and ribosome assembly	MHS464	fungi_OG
3NTXV|Fungi	13	9.523809523809524	O	Glycosyltransferase family 33 protein	MHS464	fungi_OG
3NTXY|Fungi	14	18.836382366156286	E	nitrilase	MHS464	fungi_OG
3NTXZ|Fungi	11	8.448540706605222	KL	Transcription factor	MHS464	fungi_OG
