fungi_OG	read_count_sum	RPK_sum	fungi_eggnog_cat	fungi_eggnog_desc	LIBID	feature_class
3NTVF|Fungi	175	104.36470338710467	L	Dna repair helicase rad25	MHS490	fungi_OG
3NTVH|Fungi	165	95.89747337838037	Q	amine oxidase	MHS490	fungi_OG
3NTVI|Fungi	177	132.52373776689598	I	cytomegalovirus gh-receptor family protein	MHS490	fungi_OG
3NTVK|Fungi	468	228.84621692275923	I	Cral trio domain protein	MHS490	fungi_OG
3NTVM|Fungi	59	58.13907624344259	A	Second step of mRNA capping. Transfer of the GMP moiety of GTP to the 5'-end of RNA via an enzyme-GMP covalent reaction intermediate	MHS490	fungi_OG
3NTVQ|Fungi	152	199.16162401001992	S	mRNA processing protein	MHS490	fungi_OG
3NTVR|Fungi	78	131.48172729412397	F	Golgi to endosome transport protein	MHS490	fungi_OG
3NTVT|Fungi	1	4.566210045662101	O	leucine carboxyl methyltransferase	MHS490	fungi_OG
3NTVU|Fungi	2	3.8314176245210727	S	pyrophosphatase	MHS490	fungi_OG
3NTVW|Fungi	87	80.67572447271695	U	snare protein	MHS490	fungi_OG
3NTVY|Fungi	192	156.8566516990362	G	Fructose-2,6-bisphosphatase	MHS490	fungi_OG
3NTVZ|Fungi	78	85.4917875960524	E	dioxygenase	MHS490	fungi_OG
3NTW3|Fungi	699	549.1992646224548	T	transporter	MHS490	fungi_OG
3NTW4|Fungi	185	135.63522500491212	H	Thiamine biosynthetic bifunctional	MHS490	fungi_OG
3NTW5|Fungi	373	202.28745531991987	B	histone deacetylase	MHS490	fungi_OG
3NTW8|Fungi	494	285.6472066936387	Z	Belongs to the TRAFAC class myosin-kinesin ATPase superfamily. Kinesin family	MHS490	fungi_OG
3NTW9|Fungi	16	37.368421052631575	J	Belongs to the universal ribosomal protein uL5 family	MHS490	fungi_OG
3NTWB|Fungi	33	41.970029190021336	U	Component of the endosomal sorting complex required for transport II (ESCRT-II), which is required for multivesicular body (MVB) formation and sorting of endosomal cargo proteins into MVBs	MHS490	fungi_OG
3NTWD|Fungi	87	80.37890886095201	T	serine threonine-protein kinase	MHS490	fungi_OG
