virus_OG	read_count_sum	RPK_sum	virus_eggnog_cat	virus_eggnog_desc	LIBID	feature_class
4QAIU|Virus	4	10.92896174863388	S	HNH endonuclease	MHS502	virus_OG
4QAK6|Virus	120	195.97995703988613	S	N-acetylmuramoyl-L-alanine amidase activity	MHS502	virus_OG
4QAQE|Virus	1	3.436426116838488	S	Phage integrase family	MHS502	virus_OG
4QAR7|Virus	3	9.523809523809524	S	Phage portal protein, SPP1 Gp6-like	MHS502	virus_OG
4QARC|Virus	2	3.766478342749529	S	NA	MHS502	virus_OG
4QAWG|Virus	2	6.5359477124183005	S	DnaB-like helicase C terminal domain	MHS502	virus_OG
4QBIH|Virus	1	3.875968992248062	S	recombinase activity	MHS502	virus_OG
4QBV3|Virus	34	48.850574712643684	S	Phage Terminase	MHS502	virus_OG
4QC1H|Virus	1	3.745318352059925	S	NA	MHS502	virus_OG
4QC2G|Virus	17	29.360967184801385	S	Ribonucleotide reductase, small chain	MHS502	virus_OG
4QC5Z|Virus	12	19.496156339723996	S	Phage Mu protein F like protein	MHS502	virus_OG
4QCMA|Virus	4	6.666666666666667	S	NA	MHS502	virus_OG
4QCMQ|Virus	6	4.081632653061225	S	NA	MHS502	virus_OG
4QDBK|Virus	2	5.376344086021505	S	NA	MHS502	virus_OG
4QDCX|Virus	2	5.376344086021505	S	NA	MHS502	virus_OG
4QDV8|Virus	3	6.289308176100629	S	NA	MHS502	virus_OG
4QE4X|Virus	4	4.535147392290249	S	NA	MHS502	virus_OG
4QEJC|Virus	11	15.151515151515152	S	NA	MHS502	virus_OG
4QFEN|Virus	2	3.7243947858472994	S	NA	MHS502	virus_OG
4QFEQ|Virus	1	3.663003663003663	S	NA	MHS502	virus_OG
4QFF8|Virus	2	5.698005698005699	S	NA	MHS502	virus_OG
4QG17|Virus	2	4.597701149425287	S	NA	MHS502	virus_OG
4QGN0|Virus	2	5.291005291005291	S	NA	MHS502	virus_OG
4QH10|Virus	3	4.184100418410042	S	NA	MHS502	virus_OG
