bacteria_OG	read_count_sum	RPK_sum	bacteria_eggnog_cat	bacteria_eggnog_desc	LIBID	feature_class
2Z7HQ|Bacteria	55	37.735408401281006	S	Protein of unknown function (DUF1329)	MHS541	bacteria_OG
2Z7HY|Bacteria	17	15.525114155251142	S	Phage major capsid protein, P2 family	MHS541	bacteria_OG
2Z7I3|Bacteria	4	6.1443932411674345	S	NA	MHS541	bacteria_OG
2Z7I4|Bacteria	41	31.57890993912499	S	outer membrane porin, OprD family	MHS541	bacteria_OG
2Z7IA|Bacteria	241	310.39458351190007	S	Domain of unknown function (DUF1852)	MHS541	bacteria_OG
2Z7IB|Bacteria	308	563.0966099246788	S	NA	MHS541	bacteria_OG
2Z7ID|Bacteria	6	5.633802816901409	EG	Uptake of L-rhamnose across the boundary membrane with the concomitant transport of protons into the cell (symport system)	MHS541	bacteria_OG
2Z7J9|Bacteria	41	52.30148195581791	S	Protein of unknown function (DUF2797)	MHS541	bacteria_OG
2Z7JF|Bacteria	2	3.584229390681003	S	gliding motility	MHS541	bacteria_OG
2Z7JG|Bacteria	16	32.34240594033519	S	Phage major capsid protein E	MHS541	bacteria_OG
2Z7JJ|Bacteria	144	263.63204573298725	S	Putative 2OG-Fe(II) oxygenase	MHS541	bacteria_OG
2Z7JT|Bacteria	49	56.093616887661554	P	2-keto-3-deoxygluconate:proton symporter activity	MHS541	bacteria_OG
2Z7JZ|Bacteria	5	9.523809523809524	S	phage tail region protein	MHS541	bacteria_OG
2Z7K9|Bacteria	13	21.051478298977944	S	Acid phosphatase	MHS541	bacteria_OG
2Z7KC|Bacteria	58	62.181363242934566	S	NA	MHS541	bacteria_OG
2Z7KS|Bacteria	11	18.333333333333336	S	cellular response to DNA damage stimulus	MHS541	bacteria_OG
2Z7KV|Bacteria	289	242.04355108877724	S	NA	MHS541	bacteria_OG
2Z7KX|Bacteria	17	20.910209102091024	S	EcsC protein family	MHS541	bacteria_OG
2Z7M2|Bacteria	153	192.95094678500183	S	Transmembrane protein of unknown function (DUF3556)	MHS541	bacteria_OG
2Z7MP|Bacteria	16	15.873015873015873	S	NA	MHS541	bacteria_OG
2Z7MU|Bacteria	9	11.857707509881422	S	SseB protein N-terminal domain	MHS541	bacteria_OG
2Z7MW|Bacteria	4	6.666666666666667	S	NA	MHS541	bacteria_OG
2Z7MZ|Bacteria	26	26.307010495044686	S	NA	MHS541	bacteria_OG
2Z7N4|Bacteria	4	7.168458781362006	S	PFAM KilA, N-terminal APSES-type HTH, DNA-binding	MHS541	bacteria_OG
2Z7N8|Bacteria	50	22.202567490345523	M	isomerase	MHS541	bacteria_OG
2Z7NA|Bacteria	22	35.278186138906015	S	Psort location CytoplasmicMembrane, score	MHS541	bacteria_OG
2Z7NT|Bacteria	27	20.311434266377947	S	NA	MHS541	bacteria_OG
2Z7NV|Bacteria	164	82.32718306266474	S	Domain of unknown function (DUF1998)	MHS541	bacteria_OG
2Z7P1|Bacteria	30	29.854662575672908	S	Domain of unknown function (DUF4331)	MHS541	bacteria_OG
