bacteria_OG	read_count_sum	RPK_sum	bacteria_eggnog_cat	bacteria_eggnog_desc	LIBID	feature_class
2Z7HS|Bacteria	1	6.0606060606060606	S	Psort location CytoplasmicMembrane, score	MHS478	bacteria_OG
2Z7I3|Bacteria	29	47.24227033769937	S	NA	MHS478	bacteria_OG
2Z7IA|Bacteria	165	268.17149773642024	S	Domain of unknown function (DUF1852)	MHS478	bacteria_OG
2Z7IB|Bacteria	75	105.95045064393045	S	NA	MHS478	bacteria_OG
2Z7J9|Bacteria	10	14.30615164520744	S	Protein of unknown function (DUF2797)	MHS478	bacteria_OG
2Z7JA|Bacteria	4	5.649717514124294	S	Domain of unknown function (DUF4294)	MHS478	bacteria_OG
2Z7JE|Bacteria	31	17.250973845297718	S	Animal haem peroxidase	MHS478	bacteria_OG
2Z7JG|Bacteria	16	15.779092702169626	S	Phage major capsid protein E	MHS478	bacteria_OG
2Z7JV|Bacteria	34	63.00299332105347	S	NA	MHS478	bacteria_OG
2Z7JY|Bacteria	1152	1116.6666666666667	S	Phage major capsid protein E	MHS478	bacteria_OG
2Z7JZ|Bacteria	4	12.218963831867057	S	phage tail region protein	MHS478	bacteria_OG
2Z7KC|Bacteria	151	131.87716718656242	S	NA	MHS478	bacteria_OG
2Z7KE|Bacteria	75	67.71039867370142	S	Domain of unknown function (DUF4159)	MHS478	bacteria_OG
2Z7KV|Bacteria	2	7.4074074074074066	S	NA	MHS478	bacteria_OG
2Z7KX|Bacteria	71	96.64538154742674	S	EcsC protein family	MHS478	bacteria_OG
2Z7KY|Bacteria	5	15.57632398753894	S	Protein of unknown function (DUF4256)	MHS478	bacteria_OG
2Z7M2|Bacteria	412	231.49646533331529	S	Transmembrane protein of unknown function (DUF3556)	MHS478	bacteria_OG
2Z7MD|Bacteria	7	9.574185351561233	S	Psort location Cytoplasmic, score 8.96	MHS478	bacteria_OG
2Z7MQ|Bacteria	5	9.523809523809524	S	Domain of unknown function (DUF4835)	MHS478	bacteria_OG
2Z7MU|Bacteria	32	43.2435391568408	S	SseB protein N-terminal domain	MHS478	bacteria_OG
2Z7MY|Bacteria	33	38.666429636830536	S	NA	MHS478	bacteria_OG
2Z7MZ|Bacteria	6	9.615384615384615	S	NA	MHS478	bacteria_OG
2Z7N3|Bacteria	60	73.26007326007327	S	Sulfotransferase family	MHS478	bacteria_OG
2Z7PJ|Bacteria	8	7.866273352999017	S	NA	MHS478	bacteria_OG
2Z7PX|Bacteria	6	5	S	NA	MHS478	bacteria_OG
2Z7Q0|Bacteria	20	13.306719893546243	S	Protein of unknown function (DUF4127)	MHS478	bacteria_OG
2Z7QC|Bacteria	4	4.259850905218317	S	Protein of unknown function (DUF3626)	MHS478	bacteria_OG
2Z7QD|Bacteria	10	13.227513227513228	S	NA	MHS478	bacteria_OG
