virus_OG	read_count_sum	RPK_sum	virus_eggnog_cat	virus_eggnog_desc	LIBID	feature_class
4QAIU|Virus	10	20.431580100973395	S	HNH endonuclease	MHS499	virus_OG
4QAK6|Virus	976	874.9073033668373	S	N-acetylmuramoyl-L-alanine amidase activity	MHS499	virus_OG
4QAKE|Virus	4	13.201320132013201	S	endonuclease activity	MHS499	virus_OG
4QAPV|Virus	6	7.633587786259541	S	DNA binding	MHS499	virus_OG
4QAQE|Virus	14	31.253475697920145	S	Phage integrase family	MHS499	virus_OG
4QAQV|Virus	3	15.625	S	protein disulfide oxidoreductase activity	MHS499	virus_OG
4QAR6|Virus	5	9.77097781273087	L	dUTP diphosphatase activity	MHS499	virus_OG
4QAR7|Virus	292	230.71927956611157	S	Phage portal protein, SPP1 Gp6-like	MHS499	virus_OG
4QARF|Virus	16	26.016260162601625	S	Pfam:Terminase_3C	MHS499	virus_OG
4QAU9|Virus	47	105.60018450484982	S	Single-strand binding protein family	MHS499	virus_OG
4QAVQ|Virus	112	256.6162005849736	S	Phage major tail protein 2	MHS499	virus_OG
4QAWD|Virus	12	11.363636363636363	S	DNA polymerase type B, organellar and viral	MHS499	virus_OG
4QAWH|Virus	2	4.301075268817204	S	Protein of unknown function (DUF2001)	MHS499	virus_OG
4QAX8|Virus	72	100.34525002784275	S	calcium ion binding	MHS499	virus_OG
4QAXA|Virus	14	18.741633199464523	S	metallopeptidase activity	MHS499	virus_OG
4QAY9|Virus	5	5.747126436781609	S	hydrolase activity, acting on acid anhydrides	MHS499	virus_OG
4QAYQ|Virus	14	15.953355307124983	S	Domain of unknown function (DUF2479)	MHS499	virus_OG
4QAYV|Virus	12	9.7323600973236	S	Phage portal protein	MHS499	virus_OG
4QAZF|Virus	15	36.150828388937526	S	Protein of unknwon function (DUF3310)	MHS499	virus_OG
4QB0C|Virus	3	7.575757575757575	S	Endodeoxyribonuclease RusA	MHS499	virus_OG
4QB0W|Virus	40	92.0205609501153	S	Protein of unknown function (DUF1064)	MHS499	virus_OG
4QB1F|Virus	59	143.12767689639304	S	NA	MHS499	virus_OG
4QB6U|Virus	2	4.694835680751174	S	Terminase small subunit	MHS499	virus_OG
4QBBN|Virus	5	10.2880658436214	S	Siphovirus Gp157	MHS499	virus_OG
4QBCW|Virus	71	215.15151515151513	S	Phage gp6-like head-tail connector protein	MHS499	virus_OG
4QBDC|Virus	27	55.82274132600481	S	Pfam:Phage_holin_4_1	MHS499	virus_OG
4QBDE|Virus	10	33.052321691422456	S	NA	MHS499	virus_OG
4QBFR|Virus	85	128.78787878787878	S	ERF superfamily	MHS499	virus_OG
4QBHS|Virus	14	15.054390054390053	S	DNA metabolic process	MHS499	virus_OG
4QBMM|Virus	2	5.420054200542006	S	NA	MHS499	virus_OG
4QBNM|Virus	6	8.298755186721992	S	serine-type endopeptidase activity	MHS499	virus_OG
4QBP3|Virus	6	7.434944237918216	S	PDDEXK-like domain of unknown function (DUF3799)	MHS499	virus_OG
4QBPB|Virus	15	8.488964346349746	S	NA	MHS499	virus_OG
4QBSI|Virus	110	31.446540880503143	S	NA	MHS499	virus_OG
4QBWV|Virus	5	8.130081300813009	S	Domain of unknown function (DUF4373)	MHS499	virus_OG
4QC5Z|Virus	215	187.41422526149768	S	Phage Mu protein F like protein	MHS499	virus_OG
4QCB0|Virus	6	10.989010989010989	S	nuclease activity	MHS499	virus_OG
4QCCA|Virus	7	27.02949086102375	S	NA	MHS499	virus_OG
4QD1N|Virus	1	3.367003367003367	S	NA	MHS499	virus_OG
4QD9N|Virus	9	24.59016393442623	S	NA	MHS499	virus_OG
4QDBK|Virus	17	45.06260493694852	S	NA	MHS499	virus_OG
4QDU7|Virus	18	51.759772804647334	S	Staphylococcal nuclease homologue	MHS499	virus_OG
4QDV8|Virus	9	22.76861318446967	S	NA	MHS499	virus_OG
4QDW3|Virus	2	4.830917874396135	S	Phage Connector (GP10)	MHS499	virus_OG
4QDY5|Virus	1	3.7037037037037033	S	NA	MHS499	virus_OG
4QE0Y|Virus	78	135.20900589931864	S	Pfam:Gamma_PGA_hydro	MHS499	virus_OG
4QE1H|Virus	17	48.50606909430439	S	NA	MHS499	virus_OG
4QE69|Virus	4	14.184397163120568	S	transcription coactivator activity	MHS499	virus_OG
4QE7B|Virus	462	303.3222775609099	S	metallocarboxypeptidase activity	MHS499	virus_OG
4QE99|Virus	2	6.872852233676976	S	NA	MHS499	virus_OG
4QE9D|Virus	4	15.972222222222221	S	NA	MHS499	virus_OG
4QFB4|Virus	10	9.469696969696969	S	NA	MHS499	virus_OG
4QFEN|Virus	2	3.992015968063872	S	NA	MHS499	virus_OG
4QFMI|Virus	2	8.333333333333334	S	PD-(D/E)XK nuclease superfamily	MHS499	virus_OG
4QFTT|Virus	1	3.4013605442176873	S	NA	MHS499	virus_OG
4QFVV|Virus	33	48.3749935310252	S	Pfam:HNHc_6	MHS499	virus_OG
4QFWR|Virus	17	59.35703027546198	S	NA	MHS499	virus_OG
4QG17|Virus	2	4.597701149425287	S	NA	MHS499	virus_OG
4QG2D|Virus	29	33.95068775252101	S	NA	MHS499	virus_OG
4QG5Q|Virus	6	6.993006993006993	S	NA	MHS499	virus_OG
4QG66|Virus	2	4.140786749482402	S	NA	MHS499	virus_OG
4QG8X|Virus	1	5.291005291005291	S	NA	MHS499	virus_OG
4QGFR|Virus	3	9.523809523809524	S	NA	MHS499	virus_OG
4QGJD|Virus	17	45.6989247311828	S	NA	MHS499	virus_OG
4QGR6|Virus	15	16.233766233766232	S	NA	MHS499	virus_OG
4QGVM|Virus	13	37.631154156577885	S	NA	MHS499	virus_OG
4QH92|Virus	3	13.157894736842104	S	NA	MHS499	virus_OG
4QHDG|Virus	6	18.34862385321101	S	NA	MHS499	virus_OG
4QHKS|Virus	3	5.813953488372093	S	NA	MHS499	virus_OG
4QHN2|Virus	12	20.725388601036272	S	NA	MHS499	virus_OG
4QHQD|Virus	11	9.377664109121909	S	NA	MHS499	virus_OG
