bacteria_OG	read_count_sum	RPK_sum	bacteria_eggnog_cat	bacteria_eggnog_desc	LIBID	feature_class
2Z7HY|Bacteria	8	8.080808080808081	S	Phage major capsid protein, P2 family	MHS484	bacteria_OG
2Z7I4|Bacteria	29	22.506965071032212	S	outer membrane porin, OprD family	MHS484	bacteria_OG
2Z7I5|Bacteria	16	22.303523035230352	S	Psort location Cytoplasmic, score 8.96	MHS484	bacteria_OG
2Z7IA|Bacteria	39	44.279838386779744	S	Domain of unknown function (DUF1852)	MHS484	bacteria_OG
2Z7IB|Bacteria	53	70.30893004974746	S	NA	MHS484	bacteria_OG
2Z7ID|Bacteria	2	10.75268817204301	EG	Uptake of L-rhamnose across the boundary membrane with the concomitant transport of protons into the cell (symport system)	MHS484	bacteria_OG
2Z7II|Bacteria	26	22.80701754385965	S	P22 coat protein - gene protein 5	MHS484	bacteria_OG
2Z7J4|Bacteria	8	7.707129094412331	S	NA	MHS484	bacteria_OG
2Z7J9|Bacteria	28	33.5423197492163	S	Protein of unknown function (DUF2797)	MHS484	bacteria_OG
2Z7JF|Bacteria	21	32.81564428146152	S	gliding motility	MHS484	bacteria_OG
2Z7JT|Bacteria	6	5.319148936170214	P	2-keto-3-deoxygluconate:proton symporter activity	MHS484	bacteria_OG
2Z7JY|Bacteria	31	37.69168362393435	S	Phage major capsid protein E	MHS484	bacteria_OG
2Z7K7|Bacteria	9	9.70873786407767	S	NA	MHS484	bacteria_OG
2Z7KS|Bacteria	3	5.1020408163265305	S	cellular response to DNA damage stimulus	MHS484	bacteria_OG
2Z7KY|Bacteria	9	15.95744680851064	S	Protein of unknown function (DUF4256)	MHS484	bacteria_OG
2Z7MQ|Bacteria	6	6.600660066006601	S	Domain of unknown function (DUF4835)	MHS484	bacteria_OG
2Z7MS|Bacteria	17	22.22222222222222	L	Eco47II restriction endonuclease	MHS484	bacteria_OG
2Z7NA|Bacteria	5	20.5761316872428	S	Psort location CytoplasmicMembrane, score	MHS484	bacteria_OG
2Z7NB|Bacteria	20	21.50537634408602	S	lipopolysaccharide core region biosynthetic process	MHS484	bacteria_OG
2Z7NH|Bacteria	2	4.065040650406504	S	Psort location Cytoplasmic, score	MHS484	bacteria_OG
2Z7PD|Bacteria	27	29.216559918314303	S	Psort location CytoplasmicMembrane, score	MHS484	bacteria_OG
2Z7PK|Bacteria	15	22.421567503534718	S	Protein of unknown function (DUF4197)	MHS484	bacteria_OG
2Z7PX|Bacteria	33	34.515059043620745	S	NA	MHS484	bacteria_OG
2Z7QG|Bacteria	14	25.362318840579707	S	NA	MHS484	bacteria_OG
2Z7QJ|Bacteria	12	16.678710796357855	S	Domain of unknown function (DUF5103)	MHS484	bacteria_OG
2Z7QN|Bacteria	2	5.012531328320802	S	NA	MHS484	bacteria_OG
2Z7QU|Bacteria	18	17.261389129517337	S	TIGRFAM phage plasmid-related protein TIGR03299	MHS484	bacteria_OG
2Z7RD|Bacteria	8	13.88888888888889	S	NA	MHS484	bacteria_OG
2Z7RH|Bacteria	76	70.38366610112995	M	metalloendopeptidase activity	MHS484	bacteria_OG
2Z7RJ|Bacteria	6	12.938885748382638	S	InterPro IPR011630	MHS484	bacteria_OG
2Z7RS|Bacteria	552	1127.761607477165	S	Protein of unknown function (DUF2891)	MHS484	bacteria_OG
2Z7RU|Bacteria	23	33.18903318903319	S	NA	MHS484	bacteria_OG
2Z7RZ|Bacteria	15	25.759372769036315	S	NA	MHS484	bacteria_OG
2Z7S0|Bacteria	18	13.564581442210505	S	Gliding motility-associated protein GldM	MHS484	bacteria_OG
2Z7S6|Bacteria	11	10.945273631840797	S	Protein of unknown function (DUF2493)	MHS484	bacteria_OG
2Z7SA|Bacteria	7	6.903353057199211	S	transfer protein	MHS484	bacteria_OG
2Z7SI|Bacteria	40	58.07681331102595	S	Protein of unknown function (DUF3388)	MHS484	bacteria_OG
2Z7SX|Bacteria	2	4.016064257028113	S	Gluconate 2-dehydrogenase	MHS484	bacteria_OG
2Z7SY|Bacteria	6	10.81081081081081	M	transferase activity, transferring acyl groups	MHS484	bacteria_OG
2Z7SZ|Bacteria	44	58.950705664161084	S	3-methyladenine DNA glycosylase	MHS484	bacteria_OG
