other_OG	read_count_sum	RPK_sum	other_eggnog_cat	other_eggnog_desc	LIBID	feature_class
1MAHG|Others	8	8.88888888888889	S	Source PGD	MHS458	other_OG
1MBRQ|Others	2	6.944444444444445	S	Source PGD	MHS458	other_OG
1MFKV|Others	8	21.333333333333332	L	Origin recognition complex subunit. Source PGD	MHS458	other_OG
1MFZZ|Others	1	3.5087719298245617	Q	Source PGD	MHS458	other_OG
1MGA3|Others	13	26.748971193415638	O	Peroxiredoxin-2. Source PGD	MHS458	other_OG
1MGDI|Others	36	23.25581395348837	L	DNA mismatch repair protein MLH3. Source PGD	MHS458	other_OG
1MGMC|Others	5	7.092198581560284	S	Serine threonine protein phosphatase 4 regulatory subunit. Source PGD	MHS458	other_OG
1MI1U|Others	2	7.8431372549019605	S	function. Source PGD	MHS458	other_OG
1MIFZ|Others	3	6.41025641025641	-	-	MHS458	other_OG
23PUF|Others	38	101.36996867110685	E	Catalyzes the NAD( )-dependent oxidative deamination of L-alanine to pyruvate, and the reverse reaction, the reductive amination of pyruvate	MHS458	other_OG
23QFV|Others	2	8.547008547008547	E	Belongs to the class-IV pyridoxal-phosphate-dependent aminotransferase family	MHS458	other_OG
23UA2|Others	7	23.102310231023104	O	Belongs to the serpin family	MHS458	other_OG
23V8A|Others	4	10.025062656641603	-	-	MHS458	other_OG
23WMZ|Others	20	70.92198581560284	-	-	MHS458	other_OG
2433T|Others	2	3.3500837520938025	H	Belongs to the UPF0200 family	MHS458	other_OG
28X6F|Others	2	13.071895424836601	S	Protein of unknown function (DUF1668)	MHS458	other_OG
29M9D|Others	12	11.940298507462687	S	C-5 cytosine-specific DNA methylase	MHS458	other_OG
2D49X|Others	4	17.77777777777778	S	Major Facilitator Superfamily	MHS458	other_OG
2N9RZ|Others	10	21.367521367521366	C	TIGRFAM methionine-R-sulfoxide reductase	MHS458	other_OG
2N9UF|Others	16	26.272577996715928	L	PFAM transposase, IS4 family protein	MHS458	other_OG
2NAJQ|Others	1	3.4013605442176873	E	PFAM amino acid permease-associated region	MHS458	other_OG
2NBM6|Others	520	574.5741620937965	E	-	MHS458	other_OG
2QR8J|Others	2	3.8095238095238093	M	penicillin-binding protein	MHS458	other_OG
2RZGN|Others	14	7.303077725612937	S	plant mutator transposase zinc finger	MHS458	other_OG
2S2UT|Others	1	4.219409282700422	S	RNA folding	MHS458	other_OG
2S3Q5|Others	1	3.7878787878787876	S	Intron encoded nuclease repeat motif	MHS458	other_OG
2S5UM|Others	53	85.71151798429942	C	LAGLIDADG endonuclease	MHS458	other_OG
2S7N1|Others	8	8.205128205128206	S	Initiator Replication protein	MHS458	other_OG
2S7U6|Others	1	4.830917874396135	-	-	MHS458	other_OG
2S8FT|Others	12	18.69158878504673	K	transferase activity, transferring acyl groups	MHS458	other_OG
2S9Y3|Others	10	30.3030303030303	-	-	MHS458	other_OG
2SC3F|Others	3	5.617977528089887	-	-	MHS458	other_OG
2SCCX|Others	7	11.11111111111111	-	-	MHS458	other_OG
2SD59|Others	6	28.21869488536155	-	-	MHS458	other_OG
2SEYV|Others	6	17.345794392523366	-	-	MHS458	other_OG
2SF6P|Others	7	30.3030303030303	-	-	MHS458	other_OG
2SGSK|Others	2	10.416666666666666	-	-	MHS458	other_OG
2SHF8|Others	1	3.7878787878787876	Q	Fumarylacetoacetate (FAA) hydrolase family	MHS458	other_OG
2SM9J|Others	17	21.879021879021877	Q	2-oxopent-4-enoate hydratase activity	MHS458	other_OG
2SQ9Y|Others	76	233.54577144632393	-	-	MHS458	other_OG
2SR8F|Others	5	19.157088122605362	-	-	MHS458	other_OG
2SUMB|Others	2	12.345679012345679	-	-	MHS458	other_OG
2SW5Y|Others	1	5.128205128205128	-	-	MHS458	other_OG
2SWXZ|Others	1	4.694835680751174	-	-	MHS458	other_OG
2SZSZ|Others	9	10.90909090909091	-	-	MHS458	other_OG
2T0F6|Others	3	8	-	-	MHS458	other_OG
2XA4D|Others	61	68.46240179573513	H	Nicotinate-nucleotide pyrophosphorylase	MHS458	other_OG
2XDMK|Others	3	18.867924528301888	A	LSM domain	MHS458	other_OG
2XEI9|Others	1	4.761904761904762	Z	Tubulin is the major constituent of microtubules. It binds two moles of GTP, one at an exchangeable site on the beta chain and one at a non-exchangeable site on the alpha chain	MHS458	other_OG
2XS3W|Others	3	10.75268817204301	S	Protein of unknown function, DUF488	MHS458	other_OG
2XYZG|Others	4	8.88888888888889	S	Protein of unknown function, DUF488	MHS458	other_OG
34GN9|Others	5	24.50980392156863	A	Splicing factor 3B subunit 1	MHS458	other_OG
34GZY|Others	3	9.233038348082596	OT	motif in proteasome subunits, Int-6, Nip-1 and TRIP-15	MHS458	other_OG
34HBH|Others	3	16.129032258064516	S	Essential component of the cytosolic iron-sulfur (Fe S) protein assembly machinery. Required for the maturation of extramitochondrial Fe S proteins	MHS458	other_OG
34I4X|Others	2	8.23045267489712	G	Lipase (class 3)	MHS458	other_OG
34ICB|Others	3	12.195121951219512	C	This b-type cytochrome is tightly associated with the reaction center of photosystem II (PSII). PSII is a light-driven water plastoquinone oxidoreductase that uses light energy to abstract electrons from H(2)O, generating O(2) and a proton gradient subsequently used for ATP formation. It consists of a core antenna complex that captures photons, and an electron transfer chain that converts photonic excitation into a charge separation	MHS458	other_OG
34JC7|Others	11	6.642512077294686	S	Predicted ATPase of the ABC class	MHS458	other_OG
34JFK|Others	8	33.333333333333336	KT	C-terminal domain on Strawberry notch homologue	MHS458	other_OG
34JGF|Others	3	13.698630136986301	Z	Belongs to the TRAFAC class myosin-kinesin ATPase superfamily. Kinesin family	MHS458	other_OG
34K0Y|Others	23	22.222222222222225	G	pfkB family carbohydrate kinase	MHS458	other_OG
34KHD|Others	1	4.329004329004329	A	RNA recognition motif	MHS458	other_OG
34KN9|Others	2	5.555555555555555	O	Belongs to the ubiquitin-conjugating enzyme family	MHS458	other_OG
34MTJ|Others	1	4.219409282700422	S	Acetyltransferase (GNAT) family	MHS458	other_OG
37RIF|Others	11	18.151815181518153	L	Cysteine-rich RLK (RECEPTOR-like protein kinase) 8	MHS458	other_OG
37RKH|Others	7	35.43355483653991	J	transposition, RNA-mediated	MHS458	other_OG
37SNQ|Others	1	4.065040650406504	L	spliceosomal complex assembly	MHS458	other_OG
37STI|Others	2	10.582010582010582	S	Ribosomal protein-like protein	MHS458	other_OG
37U2D|Others	4	14.336917562724013	-	-	MHS458	other_OG
37UE8|Others	4	22.157485875706215	B	Core component of nucleosome. Nucleosomes wrap and compact DNA into chromatin, limiting DNA accessibility to the cellular machineries which require DNA as a template. Histones thereby play a central role in transcription regulation, DNA repair, DNA replication and chromosomal stability. DNA accessibility is regulated via a complex set of post-translational modifications of histones, also called histone code, and nucleosome remodeling	MHS458	other_OG
37UVQ|Others	13	14.3014301430143	L	Gag protease polyprotein	MHS458	other_OG
37VV6|Others	4	17.543859649122805	S	protein Sb1514s002020 source	MHS458	other_OG
380ZY|Others	10	18.315018315018314	-	-	MHS458	other_OG
3810D|Others	2	15.15151515151515	-	-	MHS458	other_OG
381GS|Others	1	4.385964912280701	-	-	MHS458	other_OG
388KY|Others	4	13.745704467353953	L	transposition, RNA-mediated	MHS458	other_OG
389ZI|Others	56	155.55555555555557	-	-	MHS458	other_OG
38BAR|Others	125	30.61474406073965	I	phosphatidylinositol phospholipase C activity	MHS458	other_OG
38BK8|Others	12	12.195121951219512	O	translocation of peptides or proteins into other organism involved in symbiotic interaction	MHS458	other_OG
38CDB|Others	86	59.59805959805959	C	aldehyde dehydrogenase (NAD) activity	MHS458	other_OG
38CTS|Others	33	27.638190954773872	A	translation initiation factor activity	MHS458	other_OG
38D9Q|Others	1	4.016064257028113	K	RNA polymerase II transcription regulator recruiting activity	MHS458	other_OG
38DBR|Others	106	44.332915098285234	C	(R)-2-hydroxyglutarate dehydrogenase activity	MHS458	other_OG
38DNN|Others	46	24.10901467505241	Z	motor activity	MHS458	other_OG
