virus_OG	read_count_sum	RPK_sum	virus_eggnog_cat	virus_eggnog_desc	LIBID	feature_class
4QAK6|Virus	19629	16211.443863746274	S	N-acetylmuramoyl-L-alanine amidase activity	MHS471	virus_OG
4QAKE|Virus	12	39.60396039603961	S	endonuclease activity	MHS471	virus_OG
4QAQV|Virus	1	3.436426116838488	S	protein disulfide oxidoreductase activity	MHS471	virus_OG
4QAR7|Virus	659	527.6733142524814	S	Phage portal protein, SPP1 Gp6-like	MHS471	virus_OG
4QAWG|Virus	428	539.0302721427303	S	DnaB-like helicase C terminal domain	MHS471	virus_OG
4QAZF|Virus	3	8.849557522123893	S	Protein of unknwon function (DUF3310)	MHS471	virus_OG
4QBF8|Virus	601	820.4138951074896	S	Phage tail protein	MHS471	virus_OG
4QBGM|Virus	7	12.612612612612612	S	deoxyribonucleoside 5'-monophosphate N-glycosidase activity	MHS471	virus_OG
4QBMM|Virus	163	140.75993091537134	S	NA	MHS471	virus_OG
4QBV3|Virus	1429	1152.4494976612043	S	Phage Terminase	MHS471	virus_OG
4QCCB|Virus	3	10.869565217391303	S	Pfam:Peptidase_M78	MHS471	virus_OG
4QDBK|Virus	402	1149.4516183528447	S	NA	MHS471	virus_OG
4QDKP|Virus	39	71.9987632459173	S	transaminase activity	MHS471	virus_OG
4QDQV|Virus	1	3.9215686274509802	S	E2 (early) protein, N terminal	MHS471	virus_OG
4QDV8|Virus	223	467.7180558386957	S	NA	MHS471	virus_OG
4QE1H|Virus	352	988.4074760580785	S	NA	MHS471	virus_OG
4QFMI|Virus	346	363.76729239330643	S	PD-(D/E)XK nuclease superfamily	MHS471	virus_OG
4QGJD|Virus	223	518.7792113899409	S	NA	MHS471	virus_OG
4QGVM|Virus	406	1117.8952560308494	S	NA	MHS471	virus_OG
4QHQD|Virus	116	299.6395825241648	S	NA	MHS471	virus_OG
