fungi_OG	read_count_sum	RPK_sum	fungi_eggnog_cat	fungi_eggnog_desc	LIBID	feature_class
3NTVT|Fungi	6	20.875420875420872	O	leucine carboxyl methyltransferase	MHS569	fungi_OG
3NTVY|Fungi	2	3.9682539682539684	G	Fructose-2,6-bisphosphatase	MHS569	fungi_OG
3NTVZ|Fungi	4	12.96453632902231	E	dioxygenase	MHS569	fungi_OG
3NTW3|Fungi	4	12.742003367003367	T	transporter	MHS569	fungi_OG
3NTW4|Fungi	2	8.217382536801773	H	Thiamine biosynthetic bifunctional	MHS569	fungi_OG
3NTW8|Fungi	4	4.400440044004401	Z	Belongs to the TRAFAC class myosin-kinesin ATPase superfamily. Kinesin family	MHS569	fungi_OG
3NTW9|Fungi	1	4.62962962962963	J	Belongs to the universal ribosomal protein uL5 family	MHS569	fungi_OG
3NTWC|Fungi	2	4.444444444444445	S	NA	MHS569	fungi_OG
3NTWE|Fungi	1	3.367003367003367	C	Belongs to the mitochondrial carrier (TC 2.A.29) family	MHS569	fungi_OG
3NTWX|Fungi	1	4.273504273504273	CK	)-reductase	MHS569	fungi_OG
3NTX1|Fungi	4	7.207207207207206	K	phd transcription factor	MHS569	fungi_OG
3NTX7|Fungi	1	4.901960784313726	UY	Importin 11	MHS569	fungi_OG
3NTXE|Fungi	8	9.586725388140042	A	Belongs to the class I-like SAM-binding methyltransferase superfamily. mRNA cap 0 methyltransferase family	MHS569	fungi_OG
3NTXF|Fungi	6	17.983010158034112	J	Belongs to the eukaryotic ribosomal protein eS4 family	MHS569	fungi_OG
3NTXQ|Fungi	3	6.622516556291391	S	transporter	MHS569	fungi_OG
3NTXT|Fungi	2	4.975124378109452	K	Transcription factor	MHS569	fungi_OG
3NTXX|Fungi	3	7.299270072992702	I	cdp-diacylglycerol-glycerol-3-phosphate 3-phosphatidyltransferase	MHS569	fungi_OG
3NTY2|Fungi	1	3.9215686274509802	C	Fumarate hydratase	MHS569	fungi_OG
3NTY4|Fungi	3	13.157894736842104	J	YdiU domain protein	MHS569	fungi_OG
3NTY6|Fungi	13	7.1389346512905	S	Transcription factor	MHS569	fungi_OG
3NTY9|Fungi	2	3.5650623885918	L	DNA-dependent ATPase and 5'-3' DNA helicase required for the maintenance of both mitochondrial and nuclear genome stability. Efficiently unwinds G-quadruplex (G4) DNA structures and forked RNA-DNA hybrids. Resolves G4 structures, preventing replication pausing and double-strand breaks (DSBs) at G4 motifs. Involved in the maintenance of telomeric DNA. Inhibits telomere elongation, de novo telomere formation and telomere addition to DSBs via catalytic inhibition of telomerase. Reduces the processivity of telomerase by displacing active telomerase from DNA ends. Releases telomerase by unwinding the short telomerase RNA telomeric DNA hybrid that is the intermediate in the telomerase reaction. Involved in the maintenance of ribosomal (rDNA). Required for efficient fork arrest at the replicaion fork barrier within rDNA. Involved in the maintenance of mitochondrial (mtDNA). Required to maintain mtDNA under conditions that introduce dsDNA breaks in mtDNA, either preventing or repairing dsDNA breaks. May inhibit replication progression to allow time for repair. May have a general role in chromosomal replication by affecting Okazaki fragment maturation. May have a role in conjunction with DNA2 helicase nuclease in 5'-flap extension during Okazaki fragment processing	MHS569	fungi_OG
3NTYF|Fungi	1	4.11522633744856	G	hydrolase family 81	MHS569	fungi_OG
3NTYH|Fungi	4	4.9937578027465666	BD	Structural maintenance of chromosomes protein	MHS569	fungi_OG
3NTYK|Fungi	3	8.19672131147541	M	Chitin Synthase	MHS569	fungi_OG
3NTYP|Fungi	4	4.61361014994233	IJT	acetamidase	MHS569	fungi_OG
3NTYS|Fungi	4	8.547008547008547	C	Belongs to the cytochrome b5 family	MHS569	fungi_OG
3NTYW|Fungi	4	7.407407407407407	P	transporter	MHS569	fungi_OG
3NTZ0|Fungi	4	8.117066860700138	J	Belongs to the eukaryotic ribosomal protein eS7 family	MHS569	fungi_OG
3NTZ4|Fungi	2	5.847953216374268	J	Glycyl-trna synthetase	MHS569	fungi_OG
3NTZ6|Fungi	7	11.965811965811966	O	metallo-protease	MHS569	fungi_OG
3NTZB|Fungi	2	4.901960784313726	C	Belongs to the mitochondrial carrier (TC 2.A.29) family	MHS569	fungi_OG
3NTZH|Fungi	4	8.488568249524425	O	proteasome subunit alpha	MHS569	fungi_OG
3NTZJ|Fungi	2	7.662835249042145	O	Glutathione S-transferase	MHS569	fungi_OG
3NTZR|Fungi	5	9.980039920159681	U	vacuolar protein sorting-associated protein 74	MHS569	fungi_OG
3NTZX|Fungi	3	5.4945054945054945	L	Deoxycytidyl transferase involved in DNA repair. Transfers a dCMP residue from dCTP to the 3'-end of a DNA primer in a template-dependent reaction. May assist in the first step in the bypass of abasic lesions by the insertion of a nucleotide opposite the lesion. Required for normal induction of mutations by physical and chemical agents	MHS569	fungi_OG
3NU01|Fungi	2	6.116207951070336	S	nucleoporin pom152	MHS569	fungi_OG
3NU02|Fungi	2	6.472491909385114	L	tpr repeat-containing protein	MHS569	fungi_OG
3NU07|Fungi	1	4.62962962962963	J	Belongs to the universal ribosomal protein uS3 family	MHS569	fungi_OG
3NU0G|Fungi	1	4.975124378109452	F	Belongs to the lyase 1 family. Adenylosuccinate lyase subfamily	MHS569	fungi_OG
3NU0K|Fungi	1	3.663003663003663	E	5-oxoprolinase	MHS569	fungi_OG
3NU0P|Fungi	6	11.904761904761905	O	Belongs to the TRAFAC class dynamin-like GTPase superfamily. Dynamin Fzo YdjA family	MHS569	fungi_OG
3NU0R|Fungi	1	5.376344086021505	J	RNA-binding component of the eukaryotic translation initiation factor 3 (eIF-3) complex, which is involved in protein synthesis of a specialized repertoire of mRNAs and, together with other initiation factors, stimulates binding of mRNA and methionyl-tRNAi to the 40S ribosome. The eIF-3 complex specifically targets and initiates translation of a subset of mRNAs involved in cell proliferation	MHS569	fungi_OG
3NU0W|Fungi	7	21.03214869577122	S	NA	MHS569	fungi_OG
3NU0Z|Fungi	3	4.25531914893617	A	factor mot1	MHS569	fungi_OG
3NU11|Fungi	2	4.273504273504273	U	Belongs to the syntaxin family	MHS569	fungi_OG
3NU13|Fungi	2	4.219409282700422	T	nucleotide exchange factor	MHS569	fungi_OG
3NU16|Fungi	4	9.882478632478632	KL	Dna repair transcription protein	MHS569	fungi_OG
3NU19|Fungi	3	9.32017543859649	E	Belongs to the GMC oxidoreductase family	MHS569	fungi_OG
3NU1I|Fungi	3	14.925373134328357	CG	glycosyltransferase family 1 protein	MHS569	fungi_OG
3NU1J|Fungi	1	4.901960784313726	C	galactose-1-phosphate uridylyltransferase	MHS569	fungi_OG
3NU1K|Fungi	1	3.745318352059925	C	Core subunit of the mitochondrial membrane respiratory chain NADH dehydrogenase (Complex I) that is believed to belong to the minimal assembly required for catalysis. Complex I functions in the transfer of electrons from NADH to the respiratory chain	MHS569	fungi_OG
3NU1Q|Fungi	1	4.166666666666667	F	Catalyzes the ATP-dependent amination of UTP to CTP with either L-glutamine or ammonia as the source of nitrogen	MHS569	fungi_OG
3NU1R|Fungi	2	4.415011037527593	G	Belongs to the protein kinase superfamily	MHS569	fungi_OG
3NU1V|Fungi	1	6.0606060606060606	J	Elongation factor	MHS569	fungi_OG
3NU1W|Fungi	2	6.289308176100628	J	Belongs to the universal ribosomal protein uS4 family	MHS569	fungi_OG
3NU24|Fungi	1	3.9682539682539684	G	Belongs to the glycosyl hydrolase 47 family	MHS569	fungi_OG
3NU25|Fungi	2	6.872852233676976	U	Belongs to the WD repeat SEC13 family	MHS569	fungi_OG
3NU26|Fungi	6	15.037593984962406	I	Patatin-like phospholipase domain-containing protein	MHS569	fungi_OG
3NU2G|Fungi	5	12.413061193548998	K	factor cef-1	MHS569	fungi_OG
3NU2J|Fungi	1	3.5087719298245617	L	ATP binding protein	MHS569	fungi_OG
3NU2K|Fungi	3	10.101010101010102	UY	nucleoporin	MHS569	fungi_OG
3NU2Q|Fungi	7	4.548408057179987	A	factor 8	MHS569	fungi_OG
3NU2T|Fungi	2	3.875968992248062	Q	resistance protein	MHS569	fungi_OG
3NU2U|Fungi	5	11.26126126126126	T	ste ste11 cdc15 protein kinase	MHS569	fungi_OG
3NU34|Fungi	4	9.00900900900901	S	3-dehydroshikimate dehydratase	MHS569	fungi_OG
3NU39|Fungi	3	12.445887445887445	L	Component of the post-replicative DNA mismatch repair system (MMR)	MHS569	fungi_OG
3NU3A|Fungi	3	11.194340407823553	S	S-adenosyl-L-methionine-dependent guanine N(1)- methyltransferase that catalyzes the formation of N(1)- methylguanine at position 9 (m1G9) in cytoplasmic tRNA	MHS569	fungi_OG
3NU3B|Fungi	4	8.055663179646132	D	Belongs to the class I-like SAM-binding methyltransferase superfamily. RsmB NOP family	MHS569	fungi_OG
3NU3E|Fungi	2	4.7281323877068555	A	pre-mRNA-splicing factor SYF1	MHS569	fungi_OG
3NU3H|Fungi	3	12.2334455667789	O	DUF1000 domain protein	MHS569	fungi_OG
3NU3R|Fungi	4	15.779645191409898	A	factor ATP-dependent RNA helicase PRP16	MHS569	fungi_OG
3NU3S|Fungi	3	8.673693456302152	G	Transporter	MHS569	fungi_OG
3NU3V|Fungi	1	4.219409282700422	G	synthase	MHS569	fungi_OG
3NU3X|Fungi	2	3.6429872495446265	O	ubiquitin--protein ligase	MHS569	fungi_OG
3NU43|Fungi	8	9.523809523809524	O	NEDD8-activating enzyme E1 catalytic subunit	MHS569	fungi_OG
3NU44|Fungi	6	7.800468392611425	K	CCR4-NOT transcription complex	MHS569	fungi_OG
3NU45|Fungi	1	3.546099290780142	A	CMGC DYRK PRP4 protein kinase	MHS569	fungi_OG
3NU4A|Fungi	3	7.007283160450232	E	Carboxypeptidase	MHS569	fungi_OG
3NU4E|Fungi	2	7.092198581560284	CI	Stearyl-CoA desaturase that utilizes O(2) and electrons from reduced cytochrome b5 to introduce the first double bond into saturated fatty acyl-CoA substrates	MHS569	fungi_OG
3NU4G|Fungi	2	5.555555555555555	U	Snare-dependent exocytosis protein	MHS569	fungi_OG
3NU4N|Fungi	1	5.847953216374268	L	Introduces a single-strand break via transesterification at a target site in duplex DNA. Releases the supercoiling and torsional tension of DNA introduced during the DNA replication and transcription by transiently cleaving and rejoining one strand of the DNA duplex. The scissile phosphodiester is attacked by the catalytic tyrosine of the enzyme, resulting in the formation of a DNA-(5'-phosphotyrosyl)-enzyme intermediate and the expulsion of a 3'-OH DNA strand	MHS569	fungi_OG
3NU4P|Fungi	2	5.128205128205128	I	Caib baif family	MHS569	fungi_OG
