fungi_OG	read_count_sum	RPK_sum	fungi_eggnog_cat	fungi_eggnog_desc	LIBID	feature_class
3NTVF|Fungi	407	440.6012204943281	L	Dna repair helicase rad25	MHS573	fungi_OG
3NTVH|Fungi	189	362.8861197879603	Q	amine oxidase	MHS573	fungi_OG
3NTVI|Fungi	283	279.2601652796213	I	cytomegalovirus gh-receptor family protein	MHS573	fungi_OG
3NTVJ|Fungi	11	21.448500348756102	A	RNA recognition domain-containing protein	MHS573	fungi_OG
3NTVK|Fungi	898	835.6356350772814	I	Cral trio domain protein	MHS573	fungi_OG
3NTVM|Fungi	315	361.432727839037	A	Second step of mRNA capping. Transfer of the GMP moiety of GTP to the 5'-end of RNA via an enzyme-GMP covalent reaction intermediate	MHS573	fungi_OG
3NTVQ|Fungi	264	304.22864418593576	S	mRNA processing protein	MHS573	fungi_OG
3NTVR|Fungi	244	403.83044804118225	F	Golgi to endosome transport protein	MHS573	fungi_OG
3NTVT|Fungi	57	138.17254495588753	O	leucine carboxyl methyltransferase	MHS573	fungi_OG
3NTVU|Fungi	23	37.39837398373984	S	pyrophosphatase	MHS573	fungi_OG
3NTVW|Fungi	103	243.33961953678005	U	snare protein	MHS573	fungi_OG
3NTVY|Fungi	372	404.2011322892045	G	Fructose-2,6-bisphosphatase	MHS573	fungi_OG
3NTVZ|Fungi	152	227.0758373643057	E	dioxygenase	MHS573	fungi_OG
3NTW1|Fungi	42	85.81169803929971	Q	Short chain dehydrogenase	MHS573	fungi_OG
3NTW3|Fungi	1005	1095.1757695319363	T	transporter	MHS573	fungi_OG
3NTW4|Fungi	238	263.6163225459084	H	Thiamine biosynthetic bifunctional	MHS573	fungi_OG
3NTW5|Fungi	861	638.4467966835805	B	histone deacetylase	MHS573	fungi_OG
3NTW8|Fungi	1021	538.5762079532566	Z	Belongs to the TRAFAC class myosin-kinesin ATPase superfamily. Kinesin family	MHS573	fungi_OG
3NTW9|Fungi	49	127.47312299857333	J	Belongs to the universal ribosomal protein uL5 family	MHS573	fungi_OG
3NTWB|Fungi	93	135.587930019034	U	Component of the endosomal sorting complex required for transport II (ESCRT-II), which is required for multivesicular body (MVB) formation and sorting of endosomal cargo proteins into MVBs	MHS573	fungi_OG
3NTWD|Fungi	164	232.08903042523218	T	serine threonine-protein kinase	MHS573	fungi_OG
3NTWE|Fungi	270	382.22027472463316	C	Belongs to the mitochondrial carrier (TC 2.A.29) family	MHS573	fungi_OG
3NTWF|Fungi	432	377.86306596210983	B	histone deacetylase	MHS573	fungi_OG
3NTWG|Fungi	332	303.55261037249545	K	Functions as component of the transcription regulatory histone acetylation (HAT) complexes SAGA, SALSA and ADA. SAGA is involved in RNA polymerase II-dependent transcriptional regulation	MHS573	fungi_OG
3NTWH|Fungi	229	326.4097774224811	J	Belongs to the universal ribosomal protein uS5 family	MHS573	fungi_OG
3NTWI|Fungi	207	295.6926518871928	Q	acetyl-CoA synthetase-like protein	MHS573	fungi_OG
3NTWJ|Fungi	30	51.54639175257732	TUZ	zinc finger protein gcs1	MHS573	fungi_OG
3NTWK|Fungi	24	106.9526875788646	GMO	GDP-mannose pyrophosphorylase	MHS573	fungi_OG
3NTWM|Fungi	831	566.8109700627464	E	The AROM polypeptide catalyzes 5 consecutive enzymatic reactions in prechorismate polyaromatic amino acid biosynthesis	MHS573	fungi_OG
