virus_OG	read_count_sum	RPK_sum	virus_eggnog_cat	virus_eggnog_desc	LIBID	feature_class
4QAJC|Virus	2	10.1010101010101	S	Pfam:Phage_holin_2_2	MHS495	virus_OG
4QAK6|Virus	2859	2792.7363097104126	S	N-acetylmuramoyl-L-alanine amidase activity	MHS495	virus_OG
4QAKE|Virus	47	168.9706102362532	S	endonuclease activity	MHS495	virus_OG
4QAKM|Virus	47	72.86821705426357	S	DNA polymerase family A	MHS495	virus_OG
4QAM2|Virus	8	8.602150537634408	S	catalytic activity	MHS495	virus_OG
4QAMJ|Virus	7	12.089810017271159	S	NA	MHS495	virus_OG
4QAMW|Virus	2	8.23045267489712	S	NA	MHS495	virus_OG
4QAPV|Virus	5	9.771181199752629	S	DNA binding	MHS495	virus_OG
4QAQE|Virus	1	3.7878787878787876	S	Phage integrase family	MHS495	virus_OG
4QAQI|Virus	2	7.8431372549019605	S	Bacteriophage related domain of unknown function	MHS495	virus_OG
4QAQV|Virus	8	19.09722222222222	S	protein disulfide oxidoreductase activity	MHS495	virus_OG
4QAR6|Virus	2	4.7281323877068555	L	dUTP diphosphatase activity	MHS495	virus_OG
4QAR7|Virus	148	279.2450688806901	S	Phage portal protein, SPP1 Gp6-like	MHS495	virus_OG
4QASG|Virus	18	7.614213197969543	S	NA	MHS495	virus_OG
4QAUM|Virus	238	477.9116465863454	S	Early Protein (E6)	MHS495	virus_OG
4QAWD|Virus	45	79.10985994503693	S	DNA polymerase type B, organellar and viral	MHS495	virus_OG
4QAWG|Virus	170	227.7504241430872	S	DnaB-like helicase C terminal domain	MHS495	virus_OG
4QAXQ|Virus	34	13.720742534301856	S	Ribonucleotide reductase, barrel domain	MHS495	virus_OG
4QAZF|Virus	1	4.166666666666667	S	Protein of unknwon function (DUF3310)	MHS495	virus_OG
4QB05|Virus	2	8.658008658008658	S	Pfam:Phage_holin_Dp1	MHS495	virus_OG
4QB12|Virus	2	5.74712643678161	S	Phage head-tail joining protein	MHS495	virus_OG
4QB31|Virus	114	376.23762376237624	S	E7 protein, Early protein	MHS495	virus_OG
4QB40|Virus	22	38.80070546737214	S	DNA polymerase family B	MHS495	virus_OG
4QB5I|Virus	65	97.05174825649696	S	N-methyltransferase activity	MHS495	virus_OG
4QB67|Virus	24	31.87128509940562	S	Podovirus DNA encapsidation protein (Gp16)	MHS495	virus_OG
4QB9J|Virus	8	5.759539236861051	S	NA	MHS495	virus_OG
4QBBW|Virus	13	41.666666666666664	S	NA	MHS495	virus_OG
4QBCQ|Virus	15	29.239766081871345	S	DNA topoisomerase activity	MHS495	virus_OG
4QBCW|Virus	5	15.667311411992262	S	Phage gp6-like head-tail connector protein	MHS495	virus_OG
4QBF8|Virus	88	237.20374461353845	S	Phage tail protein	MHS495	virus_OG
4QBFR|Virus	8	12.1765601217656	S	ERF superfamily	MHS495	virus_OG
4QBH7|Virus	20	49.382716049382715	S	DNA ligase (NAD+) activity	MHS495	virus_OG
4QBMM|Virus	221	190.84628670120898	S	NA	MHS495	virus_OG
4QBPB|Virus	151	186.51769778951868	S	NA	MHS495	virus_OG
4QBSJ|Virus	3	7.352941176470589	S	DNA primase activity	MHS495	virus_OG
4QBV3|Virus	59	77.6081959486892	S	Phage Terminase	MHS495	virus_OG
4QBXB|Virus	4	6.872852233676976	S	Phage minor structural protein GP20	MHS495	virus_OG
4QBZX|Virus	6	18.69158878504673	S	Transposase	MHS495	virus_OG
4QCBM|Virus	6	20.29320987654321	S	Pfam:Phage_TAC_5	MHS495	virus_OG
4QCCS|Virus	1	3.875968992248062	S	Bacteriophage holin	MHS495	virus_OG
4QCR1|Virus	709	467.8545826932924	S	Late Protein L2	MHS495	virus_OG
4QCSR|Virus	5	7.6452599388379205	S	NA	MHS495	virus_OG
4QCXV|Virus	8	33.333333333333336	S	NA	MHS495	virus_OG
