fungi_OG	read_count_sum	RPK_sum	fungi_eggnog_cat	fungi_eggnog_desc	LIBID	feature_class
3NTVI|Fungi	27	30.464463516519363	I	cytomegalovirus gh-receptor family protein	MHS551	fungi_OG
3NTVK|Fungi	10	16.464214428286283	I	Cral trio domain protein	MHS551	fungi_OG
3NTVQ|Fungi	24	32.820027644027114	S	mRNA processing protein	MHS551	fungi_OG
3NTVR|Fungi	5	14.45151799198042	F	Golgi to endosome transport protein	MHS551	fungi_OG
3NTVW|Fungi	5	15.580425718674565	U	snare protein	MHS551	fungi_OG
3NTVZ|Fungi	2	6.734006734006734	E	dioxygenase	MHS551	fungi_OG
3NTW3|Fungi	8	24.454950560504866	T	transporter	MHS551	fungi_OG
3NTW4|Fungi	23	16.45689741284587	H	Thiamine biosynthetic bifunctional	MHS551	fungi_OG
3NTW5|Fungi	25	39.3045700864728	B	histone deacetylase	MHS551	fungi_OG
3NTW9|Fungi	2	7.249802994483845	J	Belongs to the universal ribosomal protein uL5 family	MHS551	fungi_OG
3NTWD|Fungi	10	18.57142857142857	T	serine threonine-protein kinase	MHS551	fungi_OG
3NTWF|Fungi	24	20.006633056708928	B	histone deacetylase	MHS551	fungi_OG
3NTWG|Fungi	8	4.920049200492005	K	Functions as component of the transcription regulatory histone acetylation (HAT) complexes SAGA, SALSA and ADA. SAGA is involved in RNA polymerase II-dependent transcriptional regulation	MHS551	fungi_OG
3NTWM|Fungi	50	32.80211212638992	E	The AROM polypeptide catalyzes 5 consecutive enzymatic reactions in prechorismate polyaromatic amino acid biosynthesis	MHS551	fungi_OG
3NTWQ|Fungi	11	11.152725759467332	K	to Saccharomyces cerevisiae NGL3 (YML118W) and NGL2 (YMR285C)	MHS551	fungi_OG
3NTWS|Fungi	3	4.545454545454545	J	Acts as an adapter for the XPO1 CRM1-mediated export of the 60S ribosomal subunit	MHS551	fungi_OG
3NTWU|Fungi	2	3.5087719298245617	T	serine threonine-protein phosphatase	MHS551	fungi_OG
3NTWW|Fungi	8	8.465608465608467	S	Mitochondrial protein	MHS551	fungi_OG
3NTWY|Fungi	13	16.547831253713607	T	STE STE20 PAKA protein kinase	MHS551	fungi_OG
3NTX1|Fungi	4	7.285974499089253	K	phd transcription factor	MHS551	fungi_OG
3NTX6|Fungi	48	19.089173711480775	UY	Nuclear pore complex	MHS551	fungi_OG
3NTX7|Fungi	27	15.191133652672114	UY	Importin 11	MHS551	fungi_OG
3NTXD|Fungi	6	10.521885521885523	L	Dna polymerase gamma	MHS551	fungi_OG
3NTXH|Fungi	2	6.349206349206349	J	Belongs to the class-I aminoacyl-tRNA synthetase family	MHS551	fungi_OG
3NTXM|Fungi	14	15.463283919659759	S	WD-repeat protein pop3	MHS551	fungi_OG
3NTXV|Fungi	12	8.791208791208792	O	Glycosyltransferase family 33 protein	MHS551	fungi_OG
