bacteria_OG	read_count_sum	RPK_sum	bacteria_eggnog_cat	bacteria_eggnog_desc	LIBID	feature_class
2Z7HV|Bacteria	8	13.961605584642236	S	NA	MHS452	bacteria_OG
2Z7IA|Bacteria	24	22.03856749311295	S	Domain of unknown function (DUF1852)	MHS452	bacteria_OG
2Z7IB|Bacteria	40	63.86819223557454	S	NA	MHS452	bacteria_OG
2Z7JF|Bacteria	3	11.85364108069422	S	gliding motility	MHS452	bacteria_OG
2Z7JJ|Bacteria	15	24.875621890547265	S	Putative 2OG-Fe(II) oxygenase	MHS452	bacteria_OG
2Z7JT|Bacteria	54	51.561342225044996	P	2-keto-3-deoxygluconate:proton symporter activity	MHS452	bacteria_OG
2Z7JY|Bacteria	52	50.53449951409136	S	Phage major capsid protein E	MHS452	bacteria_OG
2Z7K2|Bacteria	2	6.944444444444445	S	Bacterial cellulose synthase subunit	MHS452	bacteria_OG
2Z7K3|Bacteria	18	32.473572938689216	S	photosynthetic reaction center L subunit	MHS452	bacteria_OG
2Z7K9|Bacteria	20	29.49852507374631	S	Acid phosphatase	MHS452	bacteria_OG
2Z7KC|Bacteria	22	19.6078431372549	S	NA	MHS452	bacteria_OG
2Z7KE|Bacteria	42	14.893617021276597	S	Domain of unknown function (DUF4159)	MHS452	bacteria_OG
2Z7M2|Bacteria	79	45.12269969266673	S	Transmembrane protein of unknown function (DUF3556)	MHS452	bacteria_OG
2Z7MW|Bacteria	22	31.052261542067026	S	NA	MHS452	bacteria_OG
2Z7MZ|Bacteria	22	22.564102564102566	S	NA	MHS452	bacteria_OG
2Z7NA|Bacteria	24	16.16161616161616	S	Psort location CytoplasmicMembrane, score	MHS452	bacteria_OG
2Z7PQ|Bacteria	4	9.25925925925926	S	NA	MHS452	bacteria_OG
2Z7PS|Bacteria	10	14.430014430014431	S	Protein of unknown function (DUF2895)	MHS452	bacteria_OG
2Z7PV|Bacteria	62	34.38713255684969	S	NA	MHS452	bacteria_OG
2Z7Q1|Bacteria	22	17.756255044390635	S	NA	MHS452	bacteria_OG
2Z7Q2|Bacteria	32	25.702811244979916	S	Sulfotransferase family	MHS452	bacteria_OG
2Z7QR|Bacteria	35	22.965879265091864	S	Membrane	MHS452	bacteria_OG
2Z7R8|Bacteria	45	50.16722408026756	S	NA	MHS452	bacteria_OG
2Z7RJ|Bacteria	10	17.921146953405017	S	InterPro IPR011630	MHS452	bacteria_OG
2Z7RS|Bacteria	2167	2789.291708674375	S	Protein of unknown function (DUF2891)	MHS452	bacteria_OG
2Z7S3|Bacteria	39	61.87278601071704	S	Pfam Wyosine base formation	MHS452	bacteria_OG
2Z7S6|Bacteria	8	7.9601990049751254	S	Protein of unknown function (DUF2493)	MHS452	bacteria_OG
2Z7SA|Bacteria	24	42.100148498768526	S	transfer protein	MHS452	bacteria_OG
2Z7SF|Bacteria	23	20.833333333333332	C	The reaction center of purple bacteria contains a tightly bound cytochrome molecule which re-reduces the photo oxidized primary electron donor	MHS452	bacteria_OG
2Z7SI|Bacteria	2420	2900.498201049985	S	Protein of unknown function (DUF3388)	MHS452	bacteria_OG
2Z7SP|Bacteria	36	45.53368153207445	S	NA	MHS452	bacteria_OG
2Z7SR|Bacteria	6	17.543859649122805	S	Protein of unknown function (DUF1479)	MHS452	bacteria_OG
2Z7SX|Bacteria	3	4.201680672268908	S	Gluconate 2-dehydrogenase	MHS452	bacteria_OG
2Z7SY|Bacteria	14	25.225225225225223	M	transferase activity, transferring acyl groups	MHS452	bacteria_OG
2Z7SZ|Bacteria	106	150.1482784540805	S	3-methyladenine DNA glycosylase	MHS452	bacteria_OG
2Z7TB|Bacteria	53	59.14529914529915	S	5'-nucleotidase	MHS452	bacteria_OG
2Z7TF|Bacteria	143	167.32190272020603	S	Uncharacterized protein conserved in bacteria (DUF2236)	MHS452	bacteria_OG
2Z7TI|Bacteria	45	70.92840758179403	S	NA	MHS452	bacteria_OG
2Z7TR|Bacteria	107	96.26763422858868	S	Phage portal protein, SPP1 Gp6-like	MHS452	bacteria_OG
2Z7TU|Bacteria	173	178.30715178880487	S	NA	MHS452	bacteria_OG
2Z7U0|Bacteria	17	24.637681159420293	S	Nitrile hydratase	MHS452	bacteria_OG
2Z7U4|Bacteria	1190	2668.412763313181	S	succinate dehydrogenase	MHS452	bacteria_OG
2Z7UG|Bacteria	12	23.121387283236995	S	Protein of unknown function (DUF2840)	MHS452	bacteria_OG
2Z7V0|Bacteria	56	53.423025716487984	S	Domain of unknown function (DUF4105)	MHS452	bacteria_OG
2Z7V8|Bacteria	21	57.826192205277174	S	type ii restriction enzyme	MHS452	bacteria_OG
2Z7VY|Bacteria	4605	4972.064167702361	S	Psort location Cytoplasmic, score	MHS452	bacteria_OG
2Z7W5|Bacteria	25	33.333333333333336	S	membrane	MHS452	bacteria_OG
2Z7XJ|Bacteria	6	17.094017094017094	S	Bacteriophage head to tail connecting protein	MHS452	bacteria_OG
2Z7YR|Bacteria	66	111.83950128636454	S	NA	MHS452	bacteria_OG
2Z7Z3|Bacteria	19	22.067363530778167	S	3-deoxy-D-manno-oct-2-ulosonic acid (Kdo) hydroxylase	MHS452	bacteria_OG
2Z7Z6|Bacteria	80	69.55219214633736	S	Phage portal protein, SPP1 family	MHS452	bacteria_OG
2Z800|Bacteria	16	17.03940362087327	S	Protein of unknown function (DUF1177)	MHS452	bacteria_OG
2Z802|Bacteria	931	2414.50850069728	S	phage tail protein	MHS452	bacteria_OG
2Z80R|Bacteria	19	22.864019253910953	S	NA	MHS452	bacteria_OG
2Z80V|Bacteria	2	6.802721088435375	E	histidine decarboxylase	MHS452	bacteria_OG
2Z815|Bacteria	57	52.52502060745876	S	NA	MHS452	bacteria_OG
2Z82C|Bacteria	4	9.876543209876543	S	s1 p1 nuclease	MHS452	bacteria_OG
2Z82U|Bacteria	11	17.377567140600316	S	RES domain	MHS452	bacteria_OG
2Z82V|Bacteria	29	55.70323553407483	S	maintenance of DNA repeat elements	MHS452	bacteria_OG
2Z83G|Bacteria	68	132.6969384244926	S	NA	MHS452	bacteria_OG
2Z83I|Bacteria	9946	9937.170182852777	S	phosphoenolpyruvate carboxykinase (diphosphate) activity	MHS452	bacteria_OG
2Z84K|Bacteria	68	66.4711632453568	S	NA	MHS452	bacteria_OG
2Z854|Bacteria	26	31.777731062994885	S	membrane	MHS452	bacteria_OG
2Z859|Bacteria	22	30.42876901798064	S	NA	MHS452	bacteria_OG
2Z85M|Bacteria	14	17.28395061728395	S	NA	MHS452	bacteria_OG
2Z867|Bacteria	21	14.227642276422765	S	Protein of unknown function (DUF3383)	MHS452	bacteria_OG
2Z86D|Bacteria	44	53.724053724053725	S	Glycosyl transferase	MHS452	bacteria_OG
2Z86K|Bacteria	20	31.89792663476874	S	Domain of unknown function (DUF4194)	MHS452	bacteria_OG
2Z87Q|Bacteria	6	8.620689655172415	S	NHase catalyzes the hydration of various nitrile compounds to the corresponding amides	MHS452	bacteria_OG
2Z889|Bacteria	67	43.620738972005626	S	Histidine phosphatase superfamily (branch 2)	MHS452	bacteria_OG
2Z88M|Bacteria	4140	3834.900110057641	S	NA	MHS452	bacteria_OG
2Z88T|Bacteria	32	39.433721826055276	S	NA	MHS452	bacteria_OG
2Z88Z|Bacteria	17	71.72995780590718	S	Sulfo-transferase	MHS452	bacteria_OG
2Z897|Bacteria	11	18.51851851851852	S	Peptide synthetase	MHS452	bacteria_OG
2Z89H|Bacteria	253	214.21285865327877	S	NA	MHS452	bacteria_OG
2Z89R|Bacteria	5699	5498.315299916004	S	NA	MHS452	bacteria_OG
2Z8A4|Bacteria	4	18.01801801801802	S	NA	MHS452	bacteria_OG
2Z8AJ|Bacteria	332	1599.71278652306	S	Protein of unknown function (DUF3800)	MHS452	bacteria_OG
2Z8BP|Bacteria	42	35.8974358974359	S	Protein of unknown function (DUF2863)	MHS452	bacteria_OG
2Z8BS|Bacteria	23	20.77687443541102	S	Responsible for the hydrolysis of cyanuric acid, an intermediate formed during catabolism of s-triazine based compounds in herbicides such as atrazine and polymers such as melamine. Catalyzes the hydrolytic opening of the s-triazine ring of cyanuric acid (2,4,6-trihydroxy-s-triazine) to yield carbon dioxide and carboxybiuret, which spontaneously decarboxylates to biuret	MHS452	bacteria_OG
2Z8BZ|Bacteria	7736	9545.461620414859	S	Replication initiator protein A	MHS452	bacteria_OG
2Z8CS|Bacteria	22	36.303630363036305	S	NA	MHS452	bacteria_OG
2Z8CU|Bacteria	11	8.814102564102564	S	Uncharacterized protein conserved in bacteria (DUF2236)	MHS452	bacteria_OG
2Z8E5|Bacteria	15	24.50980392156863	S	NA	MHS452	bacteria_OG
2Z8FI|Bacteria	14	14.184397163120568	S	NA	MHS452	bacteria_OG
2Z8H7|Bacteria	19	31.026011194691385	S	ABC transporter substrate-binding protein	MHS452	bacteria_OG
2Z8HD|Bacteria	12	11.204481792717088	S	Protein of unknown function (DUF3644)	MHS452	bacteria_OG
2Z8HJ|Bacteria	18	33.87617673331959	S	NA	MHS452	bacteria_OG
2Z8IB|Bacteria	130	276.00849256900216	S	NA	MHS452	bacteria_OG
2Z8JG|Bacteria	30	22.075055187637968	S	Oxygen tolerance	MHS452	bacteria_OG
2Z8JM|Bacteria	19	28.528528528528525	S	Domain of unknown function (DUF4194)	MHS452	bacteria_OG
2Z8JW|Bacteria	61	38.07740324594257	S	NA	MHS452	bacteria_OG
2Z8KI|Bacteria	18	24.096385542168676	S	NA	MHS452	bacteria_OG
2Z8KK|Bacteria	52	23.23503127792672	S	Intracellular growth attenuator protein IgaA	MHS452	bacteria_OG
2Z8MA|Bacteria	20	38.72781584958707	S	Conjugal transfer protein TraK	MHS452	bacteria_OG
2Z8NA|Bacteria	73	92.75926576435697	S	Metal dependent phosphohydrolases with conserved 'HD' motif.	MHS452	bacteria_OG
2Z8NV|Bacteria	80	66.95145730706076	S	Protein of unknown function (DUF3095)	MHS452	bacteria_OG
2Z8P1|Bacteria	13	16.99346405228758	S	NA	MHS452	bacteria_OG
2Z8P5|Bacteria	1	5.05050505050505	S	Lantibiotic dehydratase, C terminus	MHS452	bacteria_OG
2Z8PQ|Bacteria	93	109.8666643535686	S	NA	MHS452	bacteria_OG
2Z8PZ|Bacteria	19	17.304189435336976	S	NA	MHS452	bacteria_OG
2Z8Q4|Bacteria	20	28.12514802709488	S	NA	MHS452	bacteria_OG
2Z8QC|Bacteria	49	34.82587064676617	S	DKNYY family	MHS452	bacteria_OG
2Z8QX|Bacteria	66	91.46982049172756	S	NA	MHS452	bacteria_OG
2Z8UC|Bacteria	2036	3434.0560154248387	S	NA	MHS452	bacteria_OG
2Z8UM|Bacteria	9	19.10828025477707	S	NA	MHS452	bacteria_OG
2Z8VH|Bacteria	52	94.27775045089359	S	coproporphyrinogen III oxidase	MHS452	bacteria_OG
2Z8VR|Bacteria	4774	3266.7838156639204	S	NA	MHS452	bacteria_OG
2Z8VU|Bacteria	13	11.314186248912097	S	crispr-associated protein, csy1	MHS452	bacteria_OG
2Z8W0|Bacteria	47	29.228855721393032	S	NA	MHS452	bacteria_OG
2Z8W2|Bacteria	44	77.25221053505794	S	Protein of unknown function (DUF3275)	MHS452	bacteria_OG
2Z8W7|Bacteria	25	30.44975679882875	S	Protein of unknown function (Hypoth_ymh)	MHS452	bacteria_OG
2Z8WI|Bacteria	11	12.345679012345679	S	Protein of unknown function (DUF3313)	MHS452	bacteria_OG
2Z8WM|Bacteria	15	15.151515151515152	S	NA	MHS452	bacteria_OG
2Z8WR|Bacteria	25	68.30601092896175	S	NA	MHS452	bacteria_OG
2Z8XT|Bacteria	1678	3653.8896441393886	S	YwhD family	MHS452	bacteria_OG
2Z8XW|Bacteria	12	26.845637583892618	S	NA	MHS452	bacteria_OG
2Z8YX|Bacteria	2	8.130081300813009	S	Protein of unknown function (DUF2815)	MHS452	bacteria_OG
