fungi_OG	read_count_sum	RPK_sum	fungi_eggnog_cat	fungi_eggnog_desc	LIBID	feature_class
3NTVH|Fungi	2	9.25925925925926	Q	amine oxidase	MHS450	fungi_OG
3NTVK|Fungi	8	21.194737261915257	I	Cral trio domain protein	MHS450	fungi_OG
3NTVM|Fungi	2	5.05050505050505	A	Second step of mRNA capping. Transfer of the GMP moiety of GTP to the 5'-end of RNA via an enzyme-GMP covalent reaction intermediate	MHS450	fungi_OG
3NTVR|Fungi	1	4.504504504504505	F	Golgi to endosome transport protein	MHS450	fungi_OG
3NTVT|Fungi	1	3.584229390681003	O	leucine carboxyl methyltransferase	MHS450	fungi_OG
3NTVV|Fungi	2	9.00900900900901	D	Belongs to the helicase family	MHS450	fungi_OG
3NTVW|Fungi	1	3.4013605442176873	U	snare protein	MHS450	fungi_OG
3NTW2|Fungi	2	4.796163069544365	S	Actin patch protein	MHS450	fungi_OG
3NTW3|Fungi	22	52.6931177942115	T	transporter	MHS450	fungi_OG
3NTWD|Fungi	6	12.618627697992778	T	serine threonine-protein kinase	MHS450	fungi_OG
3NTWM|Fungi	3	5.617977528089887	E	The AROM polypeptide catalyzes 5 consecutive enzymatic reactions in prechorismate polyaromatic amino acid biosynthesis	MHS450	fungi_OG
3NTWN|Fungi	4	8.521303258145362	T	The B regulatory subunit might modulate substrate selectivity and catalytic activity, and also might direct the localization of the catalytic enzyme to a particular subcellular compartment	MHS450	fungi_OG
3NTWQ|Fungi	10	13.550135501355014	K	to Saccharomyces cerevisiae NGL3 (YML118W) and NGL2 (YMR285C)	MHS450	fungi_OG
3NTX8|Fungi	2	9.389671361502348	F	Dil and ankyrin	MHS450	fungi_OG
3NTXA|Fungi	2	4.975124378109452	Q	Polyamine oxidase	MHS450	fungi_OG
3NTXD|Fungi	10	18.932494342330408	L	Dna polymerase gamma	MHS450	fungi_OG
3NTXF|Fungi	3	8.716235032024505	J	Belongs to the eukaryotic ribosomal protein eS4 family	MHS450	fungi_OG
3NTXI|Fungi	1	4.166666666666667	O	Deoxyhypusine synthase	MHS450	fungi_OG
3NTXM|Fungi	4	11.634023329929763	S	WD-repeat protein pop3	MHS450	fungi_OG
3NTXT|Fungi	1	4.62962962962963	K	Transcription factor	MHS450	fungi_OG
3NTY6|Fungi	1	3.745318352059925	S	Transcription factor	MHS450	fungi_OG
3NTY8|Fungi	6	5	O	pre-rRNA-processing protein PNO1	MHS450	fungi_OG
