virus_OG	read_count_sum	RPK_sum	virus_eggnog_cat	virus_eggnog_desc	LIBID	feature_class
4QAIJ|Virus	102	99.75868139444854	S	C-5 cytosine-specific DNA methylase	MHS480	virus_OG
4QAIK|Virus	15	30.48780487804878	S	bis(5'-nucleosyl)-tetraphosphatase (symmetrical) activity	MHS480	virus_OG
4QAIT|Virus	4	11.695906432748536	S	NA	MHS480	virus_OG
4QAIU|Virus	157	399.1048733275847	S	HNH endonuclease	MHS480	virus_OG
4QAIX|Virus	4	5.5096418732782375	S	NA	MHS480	virus_OG
4QAK6|Virus	7997	6506.190331346598	S	N-acetylmuramoyl-L-alanine amidase activity	MHS480	virus_OG
4QAKE|Virus	41	92.64606591612103	S	endonuclease activity	MHS480	virus_OG
4QAKM|Virus	107	139.87425889053708	S	DNA polymerase family A	MHS480	virus_OG
4QAKZ|Virus	2	4.47427293064877	S	N-acetyltransferase activity	MHS480	virus_OG
4QAM4|Virus	1	3.367003367003367	S	NA	MHS480	virus_OG
4QAMJ|Virus	46	79.44732297063904	S	NA	MHS480	virus_OG
4QANQ|Virus	12	17.998752561703643	S	RNase H	MHS480	virus_OG
4QAPV|Virus	30	43.956328994529336	S	DNA binding	MHS480	virus_OG
4QAQ9|Virus	43	65.56850613945116	S	NA	MHS480	virus_OG
4QAQE|Virus	10	22.52252252252252	S	Phage integrase family	MHS480	virus_OG
4QAQI|Virus	8	18.64801864801865	S	Bacteriophage related domain of unknown function	MHS480	virus_OG
4QAQV|Virus	15	39.00053465074367	S	protein disulfide oxidoreductase activity	MHS480	virus_OG
4QAR1|Virus	4	16.46090534979424	S	ATPase activity	MHS480	virus_OG
4QAR7|Virus	927	852.8595867421167	S	Phage portal protein, SPP1 Gp6-like	MHS480	virus_OG
4QARF|Virus	19	14.763014763014764	S	Pfam:Terminase_3C	MHS480	virus_OG
4QAT6|Virus	18	51.282051282051285	S	Protein of unknown function (DUF4054)	MHS480	virus_OG
4QATP|Virus	5	8.375209380234507	S	NA	MHS480	virus_OG
4QAU9|Virus	8	19.18465227817746	S	Single-strand binding protein family	MHS480	virus_OG
4QAUG|Virus	57	97.02807769132349	S	viral genome replication	MHS480	virus_OG
4QAUS|Virus	8	22.124863088718513	S	flavin adenine dinucleotide binding	MHS480	virus_OG
4QAUT|Virus	20	28.73472148223003	S	DNA ligase (ATP) activity	MHS480	virus_OG
4QAUX|Virus	7	21.54108131119625	S	NA	MHS480	virus_OG
4QAVQ|Virus	7	11.666666666666668	S	Phage major tail protein 2	MHS480	virus_OG
4QAWD|Virus	21	32.181532927715914	S	DNA polymerase type B, organellar and viral	MHS480	virus_OG
4QAWG|Virus	49	67.4831841362786	S	DnaB-like helicase C terminal domain	MHS480	virus_OG
4QAWN|Virus	2	7.8431372549019605	S	Pfam:YdaS_antitoxin	MHS480	virus_OG
4QAX8|Virus	32	37.576580339738236	S	calcium ion binding	MHS480	virus_OG
4QAXA|Virus	44	67.49704253232139	S	metallopeptidase activity	MHS480	virus_OG
4QAXQ|Virus	1	5.952380952380952	S	Ribonucleotide reductase, barrel domain	MHS480	virus_OG
4QAY9|Virus	395	475.4149844047785	S	hydrolase activity, acting on acid anhydrides	MHS480	virus_OG
4QAYV|Virus	48	37.82505910165485	S	Phage portal protein	MHS480	virus_OG
4QAZF|Virus	4	19.047619047619047	S	Protein of unknwon function (DUF3310)	MHS480	virus_OG
4QB07|Virus	2	5.089058524173028	S	NA	MHS480	virus_OG
4QB0T|Virus	38	66.65609133594758	S	Protein of unknown function (DUF669)	MHS480	virus_OG
4QB40|Virus	78	65.6829277686541	S	DNA polymerase family B	MHS480	virus_OG
4QB49|Virus	86	100.36825012575642	S	Domain of unknown function (DUF4055)	MHS480	virus_OG
4QB4F|Virus	12	38.83495145631068	S	NA	MHS480	virus_OG
4QB51|Virus	26	46.59498207885304	S	NA	MHS480	virus_OG
4QB5I|Virus	213	213.54899634854067	S	N-methyltransferase activity	MHS480	virus_OG
4QB67|Virus	296	360.55467163333515	S	Podovirus DNA encapsidation protein (Gp16)	MHS480	virus_OG
4QB6U|Virus	19	54.448069146787994	S	Terminase small subunit	MHS480	virus_OG
4QB79|Virus	31	38.5239781921728	S	NA	MHS480	virus_OG
4QB9J|Virus	77	49.03764098382933	S	NA	MHS480	virus_OG
4QB9P|Virus	2	4.566210045662101	S	NA	MHS480	virus_OG
4QB9S|Virus	10	16.260162601626018	S	Phage major capsid protein E	MHS480	virus_OG
4QB9Y|Virus	7	13.108614232209737	S	hydrolase activity, acting on acid anhydrides	MHS480	virus_OG
4QBCQ|Virus	113	220.2729044834308	S	DNA topoisomerase activity	MHS480	virus_OG
4QBCW|Virus	6	17.857142857142858	S	Phage gp6-like head-tail connector protein	MHS480	virus_OG
