other_OG	read_count_sum	RPK_sum	other_eggnog_cat	other_eggnog_desc	LIBID	feature_class
1MAHG|Others	17	18.88888888888889	S	Source PGD	MHS567	other_OG
1MBRQ|Others	4	13.88888888888889	S	Source PGD	MHS567	other_OG
1MEH9|Others	26	41.46730462519936	S	NAD-specific glutamate dehydrogenase. Source PGD	MHS567	other_OG
1MERW|Others	10	28.24858757062147	S	function. Source PGD	MHS567	other_OG
1MFKV|Others	13	34.666666666666664	L	Origin recognition complex subunit. Source PGD	MHS567	other_OG
1MFXH|Others	12	23.876115409296187	E	Urease. Source PGD	MHS567	other_OG
1MGDI|Others	133	85.91731266149871	L	DNA mismatch repair protein MLH3. Source PGD	MHS567	other_OG
1MGMC|Others	38	53.90070921985816	S	Serine threonine protein phosphatase 4 regulatory subunit. Source PGD	MHS567	other_OG
1MH8V|Others	20	50.505050505050505	O	Source PGD	MHS567	other_OG
1MI1Z|Others	1	3.745318352059925	S	function. Source PGD	MHS567	other_OG
1MIFZ|Others	19	55.55555555555555	-	-	MHS567	other_OG
23PUF|Others	11	27.074292114396158	E	Catalyzes the NAD( )-dependent oxidative deamination of L-alanine to pyruvate, and the reverse reaction, the reductive amination of pyruvate	MHS567	other_OG
23TA6|Others	6	16.528925619834713	P	COG3119 Arylsulfatase A and related enzymes	MHS567	other_OG
23TAK|Others	8	28.98550724637681	V	COG1131 ABC-type multidrug transport system, ATPase component	MHS567	other_OG
23TK8|Others	4	10.178117048346056	K	COG0454 Histone acetyltransferase HPA2 and related acetyltransferases	MHS567	other_OG
23U59|Others	4	12.820512820512821	E	Catalyzes the NADPH-dependent reduction of L-glutamate 5-phosphate into L-glutamate 5-semialdehyde and phosphate. The product spontaneously undergoes cyclization to form 1-pyrroline-5- carboxylate	MHS567	other_OG
23UA2|Others	5	16.501650165016503	O	Belongs to the serpin family	MHS567	other_OG
23WMZ|Others	424	1374.7458215543322	-	-	MHS567	other_OG
2CVCQ|Others	2	4.504504504504505	-	-	MHS567	other_OG
2D0Q5|Others	9	40.54054054054054	S	RF-1 domain	MHS567	other_OG
2N9TV|Others	1	4.901960784313726	F	adenylyl cyclase CyaB	MHS567	other_OG
2NBM6|Others	6435	7087.381057752285	E	-	MHS567	other_OG
2RZGN|Others	170	88.2136174163568	S	plant mutator transposase zinc finger	MHS567	other_OG
2S5UM|Others	69	144.3197097634385	C	LAGLIDADG endonuclease	MHS567	other_OG
2S6ZE|Others	3	10.989010989010989	-	-	MHS567	other_OG
2S7U6|Others	1	4.975124378109452	-	-	MHS567	other_OG
2S8FT|Others	32	46.17604617604618	K	transferase activity, transferring acyl groups	MHS567	other_OG
2SD59|Others	10	39.682539682539684	-	-	MHS567	other_OG
2SF6P|Others	25	108.22510822510822	-	-	MHS567	other_OG
2SI06|Others	4	9.876543209876543	-	-	MHS567	other_OG
2SR5E|Others	2	6.289308176100628	-	-	MHS567	other_OG
2SR8F|Others	1	3.8314176245210727	-	-	MHS567	other_OG
2SW5Y|Others	7	25.089605734767023	-	-	MHS567	other_OG
2SWXZ|Others	2	8.526253305272247	-	-	MHS567	other_OG
2SXZZ|Others	2	5.602240896358544	-	-	MHS567	other_OG
2SZSZ|Others	44	85.19777040226548	-	-	MHS567	other_OG
2T0F6|Others	14	30.10752688172043	-	-	MHS567	other_OG
2XE16|Others	3	7.352941176470589	H	Biotin/lipoate A/B protein ligase family	MHS567	other_OG
2Y1X1|Others	1	3.663003663003663	M	Glycosyltransferase like family 2	MHS567	other_OG
34GN9|Others	1	4.901960784313726	A	Splicing factor 3B subunit 1	MHS567	other_OG
34GTW|Others	9	13.215859030837004	A	PRO8NT (NUC069), PrP8 N-terminal domain	MHS567	other_OG
34GZY|Others	10	32.42310160475387	OT	motif in proteasome subunits, Int-6, Nip-1 and TRIP-15	MHS567	other_OG
34HBH|Others	1	5.376344086021505	S	Essential component of the cytosolic iron-sulfur (Fe S) protein assembly machinery. Required for the maturation of extramitochondrial Fe S proteins	MHS567	other_OG
34HEA|Others	2	7.936507936507937	C	NADPH adrenodoxin oxidoreductase, mitochondrial	MHS567	other_OG
34HQH|Others	2	4.662004662004662	J	Seems to be required for maximal rate of protein biosynthesis. Enhances ribosome dissociation into subunits and stabilizes the binding of the initiator Met-tRNA(I) to 40 S ribosomal subunits	MHS567	other_OG
34IZP|Others	10	14.064697609001406	O	Belongs to the peptidase C19 family	MHS567	other_OG
34J6J|Others	7	32.02118695076442	U	Rab subfamily of small GTPases	MHS567	other_OG
34JC7|Others	78	56.70838823012737	S	Predicted ATPase of the ABC class	MHS567	other_OG
34JFK|Others	43	179.16666666666669	KT	C-terminal domain on Strawberry notch homologue	MHS567	other_OG
34JRV|Others	5	16.181229773462782	E	Serine acetyltransferase, N-terminal	MHS567	other_OG
34KF4|Others	2	10.92896174863388	H	Cytokinin-activating enzyme working in the direct activation pathway. Phosphoribohydrolase that converts inactive cytokinin nucleotides to the biologically active free-base forms	MHS567	other_OG
34KN9|Others	28	76.88172043010752	O	Belongs to the ubiquitin-conjugating enzyme family	MHS567	other_OG
34MTJ|Others	4	15.84622597280825	S	Acetyltransferase (GNAT) family	MHS567	other_OG
34N8D|Others	3	8.849557522123893	O	DnaJ molecular chaperone homology domain	MHS567	other_OG
37JFH|Others	9	28.037383177570092	F	belongs to the metallo- dependent hydrolases superfamily. Urease alpha subunit family	MHS567	other_OG
37RKH|Others	8	15.968063872255488	J	transposition, RNA-mediated	MHS567	other_OG
37RVI|Others	3	6.451612903225806	FQ	5-methylthioadenosine S-adenosylhomocysteine	MHS567	other_OG
37W8S|Others	1	6.0606060606060606	-	-	MHS567	other_OG
389ZI|Others	186	516.6666666666667	-	-	MHS567	other_OG
38B7D|Others	77	56.040756914119356	O	post-chaperonin tubulin folding pathway	MHS567	other_OG
38BDM|Others	3	12.987012987012987	U	GTP binding	MHS567	other_OG
38BS8|Others	73	125.86465508077242	Z	heavy chain	MHS567	other_OG
38C4R|Others	3	4.032258064516129	C	Key enzyme for ketone body catabolism. Transfers the CoA moiety from succinate to acetoacetate. Formation of the enzyme-CoA intermediate proceeds via an unstable anhydride species formed between the carboxylate groups of the enzyme and substrate	MHS567	other_OG
38CMS|Others	41	29.078014184397166	IQ	vacuolar fusion protein MON1	MHS567	other_OG
38CWK|Others	3	7.246376811594203	O	negative regulation of endoplasmic reticulum stress-induced neuron intrinsic apoptotic signaling pathway	MHS567	other_OG
38D42|Others	6	20.408163265306122	O	aspartic-type endopeptidase activity	MHS567	other_OG
38D6P|Others	136	196.78688853800085	I	phosphopantetheine binding	MHS567	other_OG
38DJE|Others	11	40.74074074074074	O	protein N-linked glycosylation via asparagine	MHS567	other_OG
38DZP|Others	1	4.016064257028113	E	Belongs to the class-III pyridoxal-phosphate-dependent aminotransferase family	MHS567	other_OG
38EEA|Others	1	4.273504273504273	E	Histidinol-phosphatase	MHS567	other_OG
38EJA|Others	1	3.436426116838488	O	Belongs to the heat shock protein 70 family	MHS567	other_OG
38EME|Others	17	37.280701754385966	U	ras-related GTP-binding protein	MHS567	other_OG
38FR7|Others	2	3.4722222222222223	Q	ATPase activity	MHS567	other_OG
38FUD|Others	3	17.543859649122805	L	DNA clamp loader activity	MHS567	other_OG
38FV5|Others	3	6.578947368421052	Q	L-aminoadipate-semialdehyde dehydrogenase activity	MHS567	other_OG
38GS1|Others	36	48.46820283942888	T	Camp-dependent protein kinase	MHS567	other_OG
38H1C|Others	2	5.128205128205128	G	carnosine N-methyltransferase activity	MHS567	other_OG
38HND|Others	14	12.646793134598013	U	cytoplasmic mRNA processing body assembly	MHS567	other_OG
397N0|Others	11	21.31782945736434	BK	internal peptidyl-lysine acetylation	MHS567	other_OG
39K0E|Others	4	13.201320132013201	U	GTP binding	MHS567	other_OG
39T86|Others	9	28.571428571428573	J	U1 snRNA 3'-end processing	MHS567	other_OG
39V1V|Others	10	18.832391713747644	V	NiCotinamidase	MHS567	other_OG
3A15D|Others	9	11.494252873563218	S	Repeated motif present between transmembrane helices in cystinosin, yeast ERS1p, mannose-P-dolichol utilization defect 1, and other hypothetical proteins.	MHS567	other_OG
3A1NV|Others	2	8.547008547008547	Z	Belongs to the ATG8 family	MHS567	other_OG
3A3FA|Others	18	57.142857142857146	A	regulation of alternative mRNA splicing, via spliceosome	MHS567	other_OG
3A53V|Others	5	13.440860215053764	-	-	MHS567	other_OG
3A5W5|Others	4	12.820512820512821	K	helix-loop-helix dna-binding domain-containing protein	MHS567	other_OG
3B93Y|Others	1	3.8314176245210727	P	This magnesium-dependent enzyme catalyzes the hydrolysis of ATP coupled with the transport of calcium	MHS567	other_OG
3B94A|Others	2	3.7243947858472994	C	regulation of acid-sensing ion channel activity	MHS567	other_OG
3B95J|Others	1	3.7878787878787876	I	nutrient reservoir activity	MHS567	other_OG
3B95P|Others	7	8.187134502923977	B	Belongs to the histone deacetylase family. HD Type 1 subfamily	MHS567	other_OG
3B960|Others	2	3.8095238095238093	-	-	MHS567	other_OG
3B96D|Others	1	3.436426116838488	S	pathogenesis	MHS567	other_OG
3B97W|Others	1	3.623188405797101	K	DNA-directed 5'-3' RNA polymerase activity	MHS567	other_OG
3B995|Others	1	3.7037037037037033	LT	negative regulation of glucocorticoid receptor signaling pathway	MHS567	other_OG
3B99C|Others	1	4.694835680751174	A	negative regulation of DNA damage checkpoint	MHS567	other_OG
3B9A2|Others	30	88.49557522123894	S	attachment of GPI anchor to protein	MHS567	other_OG
3B9AS|Others	1	5.74712643678161	U	vesicle docking involved in exocytosis	MHS567	other_OG
3B9C9|Others	1	3.9682539682539684	G	alpha-1,3-mannosylglycoprotein 4-beta-N-acetylglucosaminyltransferase activity	MHS567	other_OG
3B9CQ|Others	2	3.766478342749529	S	positive regulation of peptidyl-threonine phosphorylation	MHS567	other_OG
3B9DN|Others	2	7.8431372549019605	PT	adenylate cyclase-inhibiting G-protein coupled glutamate receptor signaling pathway	MHS567	other_OG
3B9DY|Others	4	7.092198581560284	T	guanylate cyclase activity	MHS567	other_OG
3B9EI|Others	2	12.345679012345679	S	sideroflexin	MHS567	other_OG
3B9FE|Others	7	23.80952380952381	J	methionyl-tRNA aminoacylation	MHS567	other_OG
3B9FZ|Others	1	4.761904761904762	MPT	Belongs to the transient receptor (TC 1.A.4) family	MHS567	other_OG
3B9G3|Others	13	25.566708105506006	J	translation release factor activity	MHS567	other_OG
3B9G8|Others	4	8.1799591002045	PT	voltage-gated calcium channel activity	MHS567	other_OG
3B9H6|Others	2	4.901960784313726	S	PWWP domain-containing protein	MHS567	other_OG
3B9HD|Others	8	21.680216802168022	A	splicing factor 3a, subunit 1	MHS567	other_OG
3B9HR|Others	4	19.047619047619047	T	lipoprotein receptor-related protein	MHS567	other_OG
3B9HY|Others	2	4.301075268817204	T	SHC (Src homology 2 domain containing) transforming protein	MHS567	other_OG
3B9I2|Others	2	5.333333333333333	E	Metalloendopeptidase activity. It is involved in the biological process described with proteolysis	MHS567	other_OG
3B9IR|Others	34	61.99220019499512	T	myosin light chain kinase activity	MHS567	other_OG
3B9JE|Others	4	7.936507936507937	P	Belongs to the cation transport ATPase (P-type) (TC 3.A.3) family. Type IV subfamily	MHS567	other_OG
3B9JF|Others	6	10.526315789473685	ET	gamma-aminobutyric acid:proton symporter activity	MHS567	other_OG
3B9K1|Others	6	18.69158878504673	J	aspartyl-tRNA synthetase 2, mitochondrial	MHS567	other_OG
3B9KB|Others	3	6.666666666666666	O	Vesicle-fusing ATPase	MHS567	other_OG
3B9P9|Others	4	17.968783965914525	S	RNA trimethylguanosine synthase activity	MHS567	other_OG
3B9SG|Others	4	13.745704467353953	U	phosphatidylinositol-4-phosphate binding	MHS567	other_OG
3B9ST|Others	4	5.772005772005772	U	clathrin light chain binding	MHS567	other_OG
3B9U7|Others	1	4.444444444444445	U	platelet alpha granule organization	MHS567	other_OG
3B9W9|Others	2	9.00900900900901	J	translation initiation factor activity	MHS567	other_OG
3B9WH|Others	4	7.017543859649123	L	DNA replication initiation	MHS567	other_OG
3B9WM|Others	4	7.449719595051555	G	transmembrane transport	MHS567	other_OG
3B9WZ|Others	1	3.745318352059925	I	dihydrosphingosine-1-phosphate phosphatase activity	MHS567	other_OG
3B9XE|Others	3	10	JO	La ribonucleoprotein domain family member	MHS567	other_OG
3B9ZV|Others	6	11.235955056179774	S	snRNA processing	MHS567	other_OG
3BA09|Others	1	5.952380952380952	S	DNA binding	MHS567	other_OG
3BA18|Others	40	29.82848620432513	O	heat shock	MHS567	other_OG
3BA19|Others	3	5.4945054945054945	Q	ATPase activity, coupled to transmembrane movement of substances	MHS567	other_OG
3BA2S|Others	2	3.766478342749529	Z	microtubule motor activity	MHS567	other_OG
3BA3Z|Others	1	4.444444444444445	T	phosphatase, non-receptor type	MHS567	other_OG
3BA44|Others	1	5.847953216374268	Z	ATP-dependent microtubule motor activity, plus-end-directed	MHS567	other_OG
3BA55|Others	2	3.745318352059925	P	Sodium-dependent phosphate transport protein	MHS567	other_OG
3BA5H|Others	5	8.756112886921837	OU	K02A2.6-like	MHS567	other_OG
3BA5S|Others	2	9.25925925925926	T	Protein phosphatase Mg2 Mn2 dependent	MHS567	other_OG
3BA61|Others	5	9.861932938856016	T	guanyl-nucleotide exchange factor activity	MHS567	other_OG
3BA65|Others	2	5.555555555555555	Z	barbed-end actin filament capping	MHS567	other_OG
3BA69|Others	2	4.662004662004662	J	ribosome disassembly	MHS567	other_OG
3BA77|Others	2	4.273504273504273	E	glutaminase activity	MHS567	other_OG
3BA87|Others	1	3.367003367003367	K	demethylase	MHS567	other_OG
3BA8A|Others	71	69.45014659716261	DZ	chromatin organization	MHS567	other_OG
3BA8H|Others	2	3.7878787878787876	A	ATP-dependent RNA helicase activity	MHS567	other_OG
3BA9E|Others	3	8.565955117679255	T	extracellularly glycine-gated chloride channel activity	MHS567	other_OG
3BABE|Others	8	21.680216802168022	O	26S proteasome non-ATPase regulatory subunit	MHS567	other_OG
3BACM|Others	2	6.872852233676976	E	anthranilate metabolic process	MHS567	other_OG
3BAEQ|Others	1	5.208333333333333	T	calcium ion binding	MHS567	other_OG
3BAEU|Others	2	5.208333333333333	S	ubiquitin protein ligase binding	MHS567	other_OG
3BAEW|Others	6	25.31645569620253	T	Growth factor receptor-bound protein	MHS567	other_OG
