virus_OG	read_count_sum	RPK_sum	virus_eggnog_cat	virus_eggnog_desc	LIBID	feature_class
4QAIU|Virus	167	333.956397746261	S	HNH endonuclease	MHS560	virus_OG
4QAK6|Virus	1065	1457.9742146134997	S	N-acetylmuramoyl-L-alanine amidase activity	MHS560	virus_OG
4QAPV|Virus	8	14.652014652014651	S	DNA binding	MHS560	virus_OG
4QAQ9|Virus	9	10.858585858585858	S	NA	MHS560	virus_OG
4QAQE|Virus	8	10.01382276148057	S	Phage integrase family	MHS560	virus_OG
4QAQV|Virus	5	21.523096129837704	S	protein disulfide oxidoreductase activity	MHS560	virus_OG
4QAR7|Virus	177	154.60178172801778	S	Phage portal protein, SPP1 Gp6-like	MHS560	virus_OG
4QASD|Virus	12	30.48250809444839	S	NA	MHS560	virus_OG
4QAUS|Virus	7	7.5512405609492985	S	flavin adenine dinucleotide binding	MHS560	virus_OG
4QAVB|Virus	1	5.05050505050505	S	defense response to bacterium	MHS560	virus_OG
4QAWD|Virus	6	19.25534634063219	S	DNA polymerase type B, organellar and viral	MHS560	virus_OG
4QAWG|Virus	1	4.504504504504505	S	DnaB-like helicase C terminal domain	MHS560	virus_OG
4QAX0|Virus	4	16.260162601626018	S	virus tail	MHS560	virus_OG
4QAXQ|Virus	12	15.267175572519083	S	Ribonucleotide reductase, barrel domain	MHS560	virus_OG
4QAXX|Virus	14	15.452538631346577	S	Phage terminase large subunit (GpA)	MHS560	virus_OG
4QAY9|Virus	2	4.1928721174004195	S	hydrolase activity, acting on acid anhydrides	MHS560	virus_OG
4QAYV|Virus	106	136.85490697550628	S	Phage portal protein	MHS560	virus_OG
4QAZF|Virus	5	23.80952380952381	S	Protein of unknwon function (DUF3310)	MHS560	virus_OG
4QB1F|Virus	4	10.416666666666666	S	NA	MHS560	virus_OG
4QB5I|Virus	166	155.77839569216374	S	N-methyltransferase activity	MHS560	virus_OG
4QB6J|Virus	7	14.40329218106996	S	dCTP diphosphatase activity	MHS560	virus_OG
