fungi_OG	read_count_sum	RPK_sum	fungi_eggnog_cat	fungi_eggnog_desc	LIBID	feature_class
3NTVF|Fungi	64	62.5567036519401	L	Dna repair helicase rad25	MHS541	fungi_OG
3NTVH|Fungi	21	16.210642777908113	Q	amine oxidase	MHS541	fungi_OG
3NTVI|Fungi	46	34.27576084424642	I	cytomegalovirus gh-receptor family protein	MHS541	fungi_OG
3NTVK|Fungi	91	72.53100354551098	I	Cral trio domain protein	MHS541	fungi_OG
3NTVM|Fungi	15	11.574074074074074	A	Second step of mRNA capping. Transfer of the GMP moiety of GTP to the 5'-end of RNA via an enzyme-GMP covalent reaction intermediate	MHS541	fungi_OG
3NTVQ|Fungi	44	39.69636971113775	S	mRNA processing protein	MHS541	fungi_OG
3NTVR|Fungi	19	17.59259259259259	F	Golgi to endosome transport protein	MHS541	fungi_OG
3NTVT|Fungi	2	5.05050505050505	O	leucine carboxyl methyltransferase	MHS541	fungi_OG
3NTVW|Fungi	15	34.34104185983885	U	snare protein	MHS541	fungi_OG
3NTVY|Fungi	26	22.50478665705695	G	Fructose-2,6-bisphosphatase	MHS541	fungi_OG
3NTVZ|Fungi	15	25.342712842712842	E	dioxygenase	MHS541	fungi_OG
3NTW1|Fungi	2	6.289308176100628	Q	Short chain dehydrogenase	MHS541	fungi_OG
3NTW3|Fungi	161	140.86974691262475	T	transporter	MHS541	fungi_OG
3NTW4|Fungi	46	40.2747186892801	H	Thiamine biosynthetic bifunctional	MHS541	fungi_OG
3NTW5|Fungi	63	64.10905559477511	B	histone deacetylase	MHS541	fungi_OG
3NTW8|Fungi	100	54.231931195476236	Z	Belongs to the TRAFAC class myosin-kinesin ATPase superfamily. Kinesin family	MHS541	fungi_OG
3NTW9|Fungi	7	15.167652859960553	J	Belongs to the universal ribosomal protein uL5 family	MHS541	fungi_OG
3NTWD|Fungi	19	22.973395931142413	T	serine threonine-protein kinase	MHS541	fungi_OG
3NTWE|Fungi	19	19.76911976911977	C	Belongs to the mitochondrial carrier (TC 2.A.29) family	MHS541	fungi_OG
3NTWF|Fungi	92	56.241103103148255	B	histone deacetylase	MHS541	fungi_OG
3NTWG|Fungi	49	31.712085600750985	K	Functions as component of the transcription regulatory histone acetylation (HAT) complexes SAGA, SALSA and ADA. SAGA is involved in RNA polymerase II-dependent transcriptional regulation	MHS541	fungi_OG
3NTWH|Fungi	31	36.17616214924217	J	Belongs to the universal ribosomal protein uS5 family	MHS541	fungi_OG
3NTWM|Fungi	120	124.33825987259993	E	The AROM polypeptide catalyzes 5 consecutive enzymatic reactions in prechorismate polyaromatic amino acid biosynthesis	MHS541	fungi_OG
3NTWN|Fungi	17	31.44643170329959	T	The B regulatory subunit might modulate substrate selectivity and catalytic activity, and also might direct the localization of the catalytic enzyme to a particular subcellular compartment	MHS541	fungi_OG
3NTWQ|Fungi	19	16.531165311653115	K	to Saccharomyces cerevisiae NGL3 (YML118W) and NGL2 (YMR285C)	MHS541	fungi_OG
3NTWS|Fungi	32	37.532070652266555	J	Acts as an adapter for the XPO1 CRM1-mediated export of the 60S ribosomal subunit	MHS541	fungi_OG
3NTWU|Fungi	45	61.61446663897973	T	serine threonine-protein phosphatase	MHS541	fungi_OG
3NTWV|Fungi	8	16.666789684692496	P	Phosphate transporter	MHS541	fungi_OG
3NTWW|Fungi	14	27.049513463590827	S	Mitochondrial protein	MHS541	fungi_OG
3NTWY|Fungi	24	25.421039924887534	T	STE STE20 PAKA protein kinase	MHS541	fungi_OG
3NTX1|Fungi	87	40.81623580572163	K	phd transcription factor	MHS541	fungi_OG
3NTX3|Fungi	4	7.366482504604051	G	transporter	MHS541	fungi_OG
3NTX6|Fungi	80	37.989081126614366	UY	Nuclear pore complex	MHS541	fungi_OG
3NTX7|Fungi	100	92.38318403858858	UY	Importin 11	MHS541	fungi_OG
3NTX8|Fungi	1	3.623188405797101	F	Dil and ankyrin	MHS541	fungi_OG
3NTX9|Fungi	2	3.3333333333333335	S	Protein of unknown function (DUF1365)	MHS541	fungi_OG
3NTXD|Fungi	121	90.32479200080672	L	Dna polymerase gamma	MHS541	fungi_OG
