virus_OG	read_count_sum	RPK_sum	virus_eggnog_cat	virus_eggnog_desc	LIBID	feature_class
4QAIJ|Virus	41	38.60854192178612	S	C-5 cytosine-specific DNA methylase	MHS531	virus_OG
4QAIU|Virus	11	20.47644505640402	S	HNH endonuclease	MHS531	virus_OG
4QAJ4|Virus	6	11.11111111111111	S	NA	MHS531	virus_OG
4QAK6|Virus	1060	899.1659497661839	S	N-acetylmuramoyl-L-alanine amidase activity	MHS531	virus_OG
4QAKE|Virus	36	47.8955007256894	S	endonuclease activity	MHS531	virus_OG
4QAKM|Virus	18	22.539471892254856	S	DNA polymerase family A	MHS531	virus_OG
4QAM4|Virus	2	6.734006734006734	S	NA	MHS531	virus_OG
4QANQ|Virus	2	5.167958656330749	S	RNase H	MHS531	virus_OG
4QAPV|Virus	18	42.547425474254744	S	DNA binding	MHS531	virus_OG
4QAQE|Virus	15	13.297872340425533	S	Phage integrase family	MHS531	virus_OG
4QAQV|Virus	41	82.50747826894235	S	protein disulfide oxidoreductase activity	MHS531	virus_OG
4QAR6|Virus	12	33.61344537815126	L	dUTP diphosphatase activity	MHS531	virus_OG
4QAT6|Virus	8	22.792022792022795	S	Protein of unknown function (DUF4054)	MHS531	virus_OG
4QATC|Virus	7	12.891344383057088	S	NA	MHS531	virus_OG
4QAU9|Virus	21	38.846263142938334	S	Single-strand binding protein family	MHS531	virus_OG
4QAUM|Virus	545	1148.6769096764199	S	Early Protein (E6)	MHS531	virus_OG
4QAUS|Virus	30	38.91919191919192	S	flavin adenine dinucleotide binding	MHS531	virus_OG
4QAVB|Virus	2	3.875968992248062	S	defense response to bacterium	MHS531	virus_OG
4QAVQ|Virus	2	3.5273368606701943	S	Phage major tail protein 2	MHS531	virus_OG
4QAWD|Virus	216	237.98364120944768	S	DNA polymerase type B, organellar and viral	MHS531	virus_OG
4QAWG|Virus	7	8.333333333333334	S	DnaB-like helicase C terminal domain	MHS531	virus_OG
4QAWN|Virus	11	45.34313725490196	S	Pfam:YdaS_antitoxin	MHS531	virus_OG
4QAY9|Virus	87	113.04765048544118	S	hydrolase activity, acting on acid anhydrides	MHS531	virus_OG
4QAZ6|Virus	2	4.08997955010225	S	Phage tail sheath protein	MHS531	virus_OG
4QAZF|Virus	4	10.666666666666666	S	Protein of unknwon function (DUF3310)	MHS531	virus_OG
