other_OG	read_count_sum	RPK_sum	other_eggnog_cat	other_eggnog_desc	LIBID	feature_class
1MEH9|Others	9	14.354066985645932	S	NAD-specific glutamate dehydrogenase. Source PGD	MHS493	other_OG
1MERW|Others	3	8.474576271186441	S	function. Source PGD	MHS493	other_OG
1MFXH|Others	5	9.98873996585667	E	Urease. Source PGD	MHS493	other_OG
1MGDI|Others	31	20.02583979328165	L	DNA mismatch repair protein MLH3. Source PGD	MHS493	other_OG
1MGMC|Others	5	7.092198581560284	S	Serine threonine protein phosphatase 4 regulatory subunit. Source PGD	MHS493	other_OG
1MH8V|Others	13	32.82828282828282	O	Source PGD	MHS493	other_OG
1MJPT|Others	1	4.694835680751174	-	-	MHS493	other_OG
23PUF|Others	1	4.385964912280701	E	Catalyzes the NAD( )-dependent oxidative deamination of L-alanine to pyruvate, and the reverse reaction, the reductive amination of pyruvate	MHS493	other_OG
23TA6|Others	9	24.793388429752067	P	COG3119 Arylsulfatase A and related enzymes	MHS493	other_OG
23WMZ|Others	218	708.649506521847	-	-	MHS493	other_OG
2D0Q5|Others	5	22.52252252252252	S	RF-1 domain	MHS493	other_OG
2NAJQ|Others	333	446.13528224586383	E	PFAM amino acid permease-associated region	MHS493	other_OG
2NBM6|Others	2212	2508.8174606952275	E	-	MHS493	other_OG
2RZGN|Others	59	30.777256129368805	S	plant mutator transposase zinc finger	MHS493	other_OG
2S5UM|Others	13	25.812212377223712	C	LAGLIDADG endonuclease	MHS493	other_OG
2S6ZE|Others	3	10.989010989010989	-	-	MHS493	other_OG
2S8FT|Others	12	21.117094287826	K	transferase activity, transferring acyl groups	MHS493	other_OG
2SD59|Others	5	19.841269841269842	-	-	MHS493	other_OG
2SF6P|Others	12	51.94805194805195	-	-	MHS493	other_OG
2SWXZ|Others	1	4.694835680751174	-	-	MHS493	other_OG
2SZSZ|Others	9	10.90909090909091	-	-	MHS493	other_OG
2XAWD|Others	13	22.92329445033581	O	Belongs to the peptidase A1 family	MHS493	other_OG
2XDPM|Others	1	4.166666666666667	J	GatB/GatE catalytic domain	MHS493	other_OG
34GTW|Others	4	5.873715124816446	A	PRO8NT (NUC069), PrP8 N-terminal domain	MHS493	other_OG
34HNA|Others	1	3.663003663003663	O	Belongs to the ubiquitin-conjugating enzyme family	MHS493	other_OG
34J6J|Others	1	4.694835680751174	U	Rab subfamily of small GTPases	MHS493	other_OG
34JC7|Others	15	9.057971014492754	S	Predicted ATPase of the ABC class	MHS493	other_OG
34JFK|Others	13	55.64971751412429	KT	C-terminal domain on Strawberry notch homologue	MHS493	other_OG
34KN9|Others	2	5.555555555555555	O	Belongs to the ubiquitin-conjugating enzyme family	MHS493	other_OG
389ZI|Others	70	194.44444444444446	-	-	MHS493	other_OG
38B7D|Others	33	24.017467248908297	O	post-chaperonin tubulin folding pathway	MHS493	other_OG
38BS8|Others	9	18.75	Z	heavy chain	MHS493	other_OG
38D6P|Others	22	46.79916302692437	I	phosphopantetheine binding	MHS493	other_OG
38EJA|Others	1	3.546099290780142	O	Belongs to the heat shock protein 70 family	MHS493	other_OG
38EME|Others	5	10.964912280701753	U	ras-related GTP-binding protein	MHS493	other_OG
38FUD|Others	1	5.847953216374268	L	DNA clamp loader activity	MHS493	other_OG
38GS1|Others	12	13.651877133105803	T	Camp-dependent protein kinase	MHS493	other_OG
397N0|Others	9	17.441860465116278	BK	internal peptidyl-lysine acetylation	MHS493	other_OG
3A3FA|Others	2	6.349206349206349	A	regulation of alternative mRNA splicing, via spliceosome	MHS493	other_OG
3A5W5|Others	3	9.615384615384615	K	helix-loop-helix dna-binding domain-containing protein	MHS493	other_OG
3B95P|Others	4	4.678362573099415	B	Belongs to the histone deacetylase family. HD Type 1 subfamily	MHS493	other_OG
3B9FE|Others	1	3.4013605442176873	J	methionyl-tRNA aminoacylation	MHS493	other_OG
3B9G3|Others	8	23.59882005899705	J	translation release factor activity	MHS493	other_OG
3B9I2|Others	3	11.494252873563218	E	Metalloendopeptidase activity. It is involved in the biological process described with proteolysis	MHS493	other_OG
3B9K1|Others	2	6.230529595015576	J	aspartyl-tRNA synthetase 2, mitochondrial	MHS493	other_OG
3B9P9|Others	2	8.752486501847116	S	RNA trimethylguanosine synthase activity	MHS493	other_OG
3BA18|Others	24	17.89709172259508	O	heat shock	MHS493	other_OG
3BA8A|Others	18	17.094017094017094	DZ	chromatin organization	MHS493	other_OG
3BAM2|Others	2	11.11111111111111	P	manganese-transporting ATPase activity	MHS493	other_OG
3BAM8|Others	2	5.797101449275363	A	ATP-dependent RNA helicase	MHS493	other_OG
3BANS|Others	20	14.30615164520744	OT	protein deneddylation	MHS493	other_OG
3BAUC|Others	2	10.75268817204301	S	smooth muscle cell proliferation	MHS493	other_OG
3BBEX|Others	9	10.526315789473685	O	aspartic-type endopeptidase activity	MHS493	other_OG
3BBNX|Others	274	496.3768115942029	S	Pecanex protein (C-terminus)	MHS493	other_OG
3BBPB|Others	8	10.666666666666666	S	importin-alpha family protein binding	MHS493	other_OG
3BBQ5|Others	5	11.155982608426559	O	protein N-linked glycosylation via asparagine	MHS493	other_OG
3BBS2|Others	12	21.978021978021978	G	dol-P-Man:Man(7)GlcNAc(2)-PP-Dol alpha-1,6-mannosyltransferase activity	MHS493	other_OG
3BBTF|Others	4	12.820512820512821	G	mannosyl-oligosaccharide glucosidase activity	MHS493	other_OG
3BBYX|Others	5	12.042570756833396	B	polyubiquitinated misfolded protein transport	MHS493	other_OG
