4QAIH	S	
4QAII	S	
4QAIJ	S	C-5 cytosine-specific DNA methylase
4QAIK	S	bis(5'-nucleosyl)-tetraphosphatase (symmetrical) activity
4QAIM	S	
4QAIN	S	
4QAIP	S	
4QAIQ	S	Caudovirales tail fibre assembly protein
4QAIR	S	Orthopoxvirus A49R protein
4QAIS	S	
4QAIT	S	
4QAIU	S	HNH endonuclease
4QAIV	S	
4QAIW	S	
4QAIX	S	
4QAIY	S	
4QAIZ	S	deoxyribonuclease inhibitor activity
4QAJ0	S	Herpesvirus protein of unknown function (DUF832)
4QAJ1	S	Domain of unknown function (DUF4355)
4QAJ2	S	
4QAJ3	S	
4QAJ4	S	
4QAJ5	S	Major capsid protein Gp23
4QAJ6	S	
4QAJ7	S	
4QAJ8	S	
4QAJ9	S	Pfam:DUF5516
4QAJA	S	
4QAJB	S	
4QAJC	S	Pfam:Phage_holin_2_2
4QAJD	S	gp32 DNA binding protein like
4QAJE	S	
4QAJF	S	
4QAJG	S	
4QAJH	S	
4QAJI	S	
4QAJJ	S	
4QAJK	S	
4QAJM	S	
4QAJN	S	
4QAJP	F	TMP biosynthetic process
4QAJQ	S	
4QAJR	S	
4QAJS	S	
4QAJT	S	
4QAJU	S	
4QAJV	S	
4QAJW	S	
4QAJX	S	
4QAJY	S	
4QAJZ	S	Protein of unknown function (DUF2685)
4QAK0	S	DnaJ domain
4QAK1	S	Streptococcus thermophilus bacteriophage Gp111 protein
4QAK2	S	
4QAK3	S	
4QAK4	S	
4QAK5	S	Pfam:Phage_holin_3_7
4QAK6	S	N-acetylmuramoyl-L-alanine amidase activity
4QAK7	S	Pfam:Ac76
4QAK8	S	
4QAK9	S	
4QAKA	S	sigma factor activity
4QAKB	S	oxidoreductase activity, acting on other nitrogenous compounds as donors, with NAD or NADP as acceptor
4QAKC	S	
4QAKD	S	
4QAKE	S	endonuclease activity
4QAKF	S	
4QAKG	S	
4QAKH	S	
4QAKI	S	
4QAKJ	S	
4QAKK	S	
4QAKM	S	DNA polymerase family A
4QAKN	S	
4QAKP	S	
4QAKQ	S	
4QAKR	S	protein serine/threonine kinase activity
4QAKS	S	Herpesvirus virion protein U34
4QAKT	L	host cell late endosome membrane
4QAKU	S	Herpesvirus UL35 family
4QAKV	S	Herpesvirus capsid shell protein VP19C
4QAKW	S	
4QAKX	S	Marek's disease-like virus SORF3 protein
4QAKY	S	
4QAKZ	S	N-acetyltransferase activity
4QAM0	A	omega peptidase activity
4QAM1	S	
4QAM2	S	catalytic activity
4QAM3	S	
4QAM4	S	
4QAM5	S	
4QAM6	S	
4QAM7	S	D123
4QAM8	S	
4QAM9	S	
4QAMA	S	
4QAMB	S	CD20-like family
4QAMC	S	
4QAMD	S	
4QAME	S	
4QAMF	S	
4QAMG	S	
4QAMH	S	
4QAMI	S	
4QAMJ	S	
4QAMK	S	Domain of unknown function (DUF1825)
4QAMM	S	
4QAMN	S	
4QAMP	S	
4QAMQ	S	
4QAMR	S	
4QAMS	S	
4QAMT	S	
4QAMU	S	Baseplate J-like protein
4QAMV	S	
4QAMW	S	
4QAMX	S	
4QAMY	S	
4QAMZ	S	
4QAN0	S	
4QAN1	S	Rhabdovirus spike glycoprotein
4QAN2	S	
4QAN3	S	
4QAN4	S	
4QAN5	S	Chaperonin 10 Kd subunit
4QAN6	S	
4QAN7	S	
4QAN8	L	cation channel activity
4QAN9	S	
4QANA	K	
4QANB	S	
4QANC	S	
4QAND	S	Terminase DNA packaging enzyme
4QANE	S	
4QANF	S	
4QANG	S	
4QANH	S	
4QANI	S	Non-structural protein NS3/Small envelope protein E
4QANJ	S	
4QANK	S	
4QANM	S	
4QANN	S	Pfam:Phage_holin_3_1
4QANP	S	
4QANQ	S	RNase H
4QANR	S	Replication-relaxation
4QANS	S	
